## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.014447e-36
 1.122019e-08     1.476689e-36
 1.258925e-08     2.124682e-36
 1.412538e-08     3.006181e-36
 1.584893e-08     4.176422e-36
 1.778279e-08     5.699134e-36
 1.995263e-08     7.647559e-36
 2.238721e-08     1.010562e-35
 2.511887e-08     1.316943e-35
 2.818382e-08     1.694888e-35
 3.162278e-08     2.156986e-35
 3.548135e-08     2.717659e-35
 3.981071e-08     3.393464e-35
 4.466837e-08     4.203461e-35
 5.011870e-08     5.169576e-35
 5.623413e-08     6.317143e-35
 6.309576e-08     7.675396e-35
 7.079456e-08     9.278125e-35
 7.943284e-08     1.116448e-34
 8.912505e-08     1.337970e-34
 1.000000e-07     1.597629e-34
 1.122019e-07     1.901499e-34
 1.258925e-07     2.256617e-34
 1.412538e-07     2.671150e-34
 1.584892e-07     3.154545e-34
 1.778279e-07     3.717777e-34
 1.995263e-07     4.373544e-34
 2.238721e-07     5.136564e-34
 2.511887e-07     6.023915e-34
 2.818382e-07     7.055367e-34
 3.162278e-07     8.253862e-34
 3.548136e-07     9.645965e-34
 3.981071e-07     1.126245e-33
 4.466837e-07     1.313905e-33
 5.011870e-07     1.531708e-33
 5.623413e-07     1.784452e-33
 6.309576e-07     2.077690e-33
 7.079456e-07     2.417856e-33
 7.943284e-07     2.812417e-33
 8.912505e-07     3.270010e-33
 1.000000e-06     3.800665e-33
 1.122019e-06     4.415984e-33
 1.258925e-06     5.129415e-33
 1.412538e-06     5.956565e-33
 1.584893e-06     6.915482e-33
 1.778279e-06     8.027112e-33
 1.995263e-06     9.315720e-33
 2.238721e-06     1.080940e-32
 2.511887e-06     1.254075e-32
 2.818382e-06     1.454750e-32
 3.162278e-06     1.687342e-32
 3.548136e-06     1.956918e-32
 3.981071e-06     2.269350e-32
 4.466837e-06     2.631450e-32
 5.011870e-06     3.051099e-32
 5.623413e-06     3.537443e-32
 6.309576e-06     4.101073e-32
 7.079456e-06     4.754253e-32
 7.943284e-06     5.511218e-32
