## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.874516e-40
 1.122019e-08     4.179655e-40
 1.258925e-08     5.961562e-40
 1.412538e-08     8.323266e-40
 1.584893e-08     1.139071e-39
 1.778279e-08     1.531053e-39
 1.995263e-08     2.025082e-39
 2.238721e-08     2.640338e-39
 2.511887e-08     3.398741e-39
 2.818382e-08     4.325327e-39
 3.162278e-08     5.448804e-39
 3.548135e-08     6.802100e-39
 3.981071e-08     8.423091e-39
 4.466837e-08     1.035545e-38
 5.011870e-08     1.264951e-38
 5.623413e-08     1.536353e-38
 6.309576e-08     1.856476e-38
 7.079456e-08     2.233106e-38
 7.943284e-08     2.675267e-38
 8.912505e-08     3.193398e-38
 1.000000e-07     3.799610e-38
 1.122019e-07     4.507922e-38
 1.258925e-07     5.334579e-38
 1.412538e-07     6.298440e-38
 1.584892e-07     7.421312e-38
 1.778279e-07     8.728533e-38
 1.995263e-07     1.024942e-37
 2.238721e-07     1.201797e-37
 2.511887e-07     1.407360e-37
 2.818382e-07     1.646196e-37
 3.162278e-07     1.923601e-37
 3.548136e-07     2.245710e-37
 3.981071e-07     2.619627e-37
 4.466837e-07     3.053598e-37
 5.011870e-07     3.557166e-37
 5.623413e-07     4.141404e-37
 6.309576e-07     4.819134e-37
 7.079456e-07     5.605208e-37
 7.943284e-07     6.516863e-37
 8.912505e-07     7.574038e-37
 1.000000e-06     8.799882e-37
 1.122019e-06     1.022119e-36
 1.258925e-06     1.186898e-36
 1.412538e-06     1.377931e-36
 1.584893e-06     1.599382e-36
 1.778279e-06     1.856087e-36
 1.995263e-06     2.153647e-36
 2.238721e-06     2.498548e-36
 2.511887e-06     2.898312e-36
 2.818382e-06     3.361651e-36
 3.162278e-06     3.898668e-36
 3.548136e-06     4.521061e-36
 3.981071e-06     5.242381e-36
 4.466837e-06     6.078355e-36
 5.011870e-06     7.047173e-36
 5.623413e-06     8.169952e-36
 6.309576e-06     9.471131e-36
 7.079456e-06     1.097902e-35
 7.943284e-06     1.272649e-35
 8.912505e-06     1.475154e-35
 1.000000e-05     1.709828e-35
 1.122019e-05     1.981778e-35
 1.258925e-05     2.296919e-35
 1.412538e-05     2.662119e-35
 1.584893e-05     3.085316e-35
 1.778279e-05     3.575725e-35
 1.995263e-05     4.144021e-35
 2.238721e-05     4.802562e-35
 2.511887e-05     5.565687e-35
 2.818382e-05     6.449991e-35
 3.162278e-05     7.474732e-35
 3.548135e-05     8.662196e-35
 3.981071e-05     1.003821e-34
 4.466837e-05     1.163275e-34
 5.011870e-05     1.348046e-34
 5.623413e-05     1.562159e-34
 6.309577e-05     1.810270e-34
 7.079457e-05     2.097775e-34
 7.943284e-05     2.430935e-34
 8.912505e-05     2.816991e-34
 1.000000e-04     3.264352e-34
 1.122018e-04     3.782739e-34
 1.258926e-04     4.382587e-34
 1.412538e-04     5.060932e-34
 1.584893e-04     5.843376e-34
 1.778279e-04     6.751150e-34
 1.995262e-04     7.806534e-34
 2.238722e-04     9.035030e-34
 2.511887e-04     1.046648e-33
 2.818383e-04     1.213604e-33
 3.162278e-04     1.408522e-33
 3.548134e-04     1.636303e-33
 3.981073e-04     1.902743e-33
 4.466837e-04     2.214695e-33
 5.011873e-04     2.580280e-33
 5.623413e-04     3.009116e-33
 6.309572e-04     3.512609e-33
 7.079460e-04     4.104293e-33
 7.943284e-04     4.800226e-33
 8.912510e-04     5.619495e-33
 1.000000e-03     6.584781e-33
 1.122018e-03     7.723058e-33
 1.258926e-03     9.066443e-33
 1.412538e-03     1.065313e-32
 1.584893e-03     1.252863e-32
 1.778279e-03     1.474722e-32
 1.995262e-03     1.737356e-32
 2.238722e-03     2.048480e-32
 2.511887e-03     2.417297e-32
 2.818383e-03     2.854794e-32
 3.162278e-03     3.374094e-32
 3.548133e-03     3.990867e-32
 3.981073e-03     4.723850e-32
 4.466837e-03     5.595429e-32
 5.011873e-03     6.632405e-32
 5.623413e-03     7.866906e-32
 6.309573e-03     9.337594e-32
 7.079460e-03     1.109129e-31
 7.943284e-03     1.318518e-31
 8.912510e-03     1.568998e-31
 1.000000e-02     1.869391e-31
 1.122019e-02     2.230791e-31
 1.258925e-02     2.667145e-31
 1.412538e-02     3.195936e-31
 1.584894e-02     3.838822e-31
 1.778279e-02     4.622315e-31
 1.995263e-02     5.578441e-31
 2.238721e-02     6.745324e-31
 2.511887e-02     8.167930e-31
 2.818385e-02     9.898801e-31
 3.162277e-02     1.199903e-30
 3.548136e-02     1.453963e-30
 3.981071e-02     1.760295e-30
 4.466837e-02     2.128502e-30
 5.011876e-02     2.569794e-30
 5.623413e-02     3.097319e-30
 6.309576e-02     3.726573e-30
 7.079456e-02     4.475849e-30
 7.943284e-02     5.366850e-30
 8.912515e-02     6.425331e-30
 1.000000e-01     7.681924e-30
 1.122019e-01     9.174457e-30
 1.258925e-01     1.089232e-29
 1.412538e-01     1.277034e-29
 1.584894e-01     1.477934e-29
 1.778279e-01     1.690059e-29
 1.995263e-01     1.911881e-29
 2.238721e-01     2.142033e-29
 2.511887e-01     2.379313e-29
 2.818385e-01     2.622673e-29
 3.162278e-01     2.871241e-29
 3.548135e-01     3.124329e-29
 3.981071e-01     3.381414e-29
 4.466837e-01     3.642138e-29
 5.011876e-01     3.906290e-29
 5.623413e-01     4.173788e-29
 6.309576e-01     4.443966e-29
 7.079456e-01     4.717745e-29
 7.943284e-01     4.995057e-29
 8.912515e-01     5.275961e-29
 1.000000e+00     5.560525e-29
 1.122019e+00     5.848753e-29
 1.258925e+00     6.140472e-29
 1.412538e+00     6.435249e-29
 1.584894e+00     6.732213e-29
 1.778279e+00     7.029838e-29
 1.995263e+00     7.325624e-29
 2.238721e+00     7.615609e-29
 2.511887e+00     7.893746e-29
 2.818385e+00     8.151028e-29
 3.162278e+00     8.374432e-29
 3.548136e+00     8.545810e-29
 3.981071e+00     8.641067e-29
 4.466837e+00     8.630420e-29
 5.011876e+00     8.480902e-29
 5.623413e+00     8.162377e-29
 6.309576e+00     7.651211e-29
 7.079456e+00     6.911376e-29
 7.943284e+00     6.097948e-29
 8.912516e+00     5.258157e-29
 1.000000e+01     4.439759e-29
 1.122019e+01     3.702919e-29
 1.258925e+01     3.052266e-29
 1.412538e+01     2.502752e-29
 1.584894e+01     2.049574e-29
 1.778279e+01     1.681316e-29
 1.995263e+01     1.383803e-29
 2.238721e+01     1.144489e-29
 2.511887e+01     9.515102e-30
 2.818385e+01     7.955012e-30
 3.162278e+01     6.685932e-30
 3.548135e+01     5.649390e-30
 3.981071e+01     4.797444e-30
 4.466837e+01     4.093084e-30
 5.011876e+01     3.508576e-30
 5.623413e+01     3.020393e-30
 6.309576e+01     2.612022e-30
