## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     6.909934e-39
 1.122019e-08     1.005254e-38
 1.258925e-08     1.435936e-38
 1.412538e-08     2.008386e-38
 1.584893e-08     2.753451e-38
 1.778279e-08     3.707123e-38
 1.995263e-08     4.910729e-38
 2.238721e-08     6.411467e-38
 2.511887e-08     8.263272e-38
 2.818382e-08     1.052775e-37
 3.162278e-08     1.327555e-37
 3.548135e-08     1.658764e-37
 3.981071e-08     2.055717e-37
 4.466837e-08     2.529154e-37
 5.011870e-08     3.091449e-37
 5.623413e-08     3.756917e-37
 6.309576e-08     4.542095e-37
 7.079456e-08     5.466113e-37
 7.943284e-08     6.551152e-37
 8.912505e-08     7.822857e-37
 1.000000e-07     9.310995e-37
 1.122019e-07     1.105002e-36
 1.258925e-07     1.307983e-36
 1.412538e-07     1.544679e-36
 1.584892e-07     1.820447e-36
 1.778279e-07     2.141514e-36
 1.995263e-07     2.515085e-36
 2.238721e-07     2.949509e-36
 2.511887e-07     3.454478e-36
 2.818382e-07     4.041204e-36
 3.162278e-07     4.722706e-36
 3.548136e-07     5.514054e-36
 3.981071e-07     6.432707e-36
 4.466837e-07     7.498931e-36
 5.011870e-07     8.736169e-36
 5.623413e-07     1.017164e-35
 6.309576e-07     1.183684e-35
 7.079456e-07     1.376827e-35
 7.943284e-07     1.600828e-35
 8.912505e-07     1.860588e-35
 1.000000e-06     2.161794e-35
 1.122019e-06     2.511030e-35
 1.258925e-06     2.915923e-35
 1.412538e-06     3.385325e-35
 1.584893e-06     3.929475e-35
 1.778279e-06     4.560253e-35
 1.995263e-06     5.291425e-35
 2.238721e-06     6.138925e-35
 2.511887e-06     7.121244e-35
 2.818382e-06     8.259781e-35
 3.162278e-06     9.579367e-35
 3.548136e-06     1.110875e-34
 3.981071e-06     1.288122e-34
 4.466837e-06     1.493544e-34
 5.011870e-06     1.731608e-34
 5.623413e-06     2.007506e-34
 6.309576e-06     2.327242e-34
 7.079456e-06     2.697774e-34
 7.943284e-06     3.127177e-34
 8.912505e-06     3.624787e-34
 1.000000e-05     4.201450e-34
 1.122019e-05     4.869710e-34
 1.258925e-05     5.644105e-34
 1.412538e-05     6.541507e-34
 1.584893e-05     7.581428e-34
 1.778279e-05     8.786508e-34
 1.995263e-05     1.018298e-33
 2.238721e-05     1.180121e-33
 2.511887e-05     1.367644e-33
 2.818382e-05     1.584944e-33
 3.162278e-05     1.836753e-33
 3.548135e-05     2.128549e-33
 3.981071e-05     2.466678e-33
 4.466837e-05     2.858502e-33
 5.011870e-05     3.312540e-33
 5.623413e-05     3.838680e-33
 6.309577e-05     4.448366e-33
 7.079457e-05     5.154853e-33
 7.943284e-05     5.973527e-33
 8.912505e-05     6.922185e-33
 1.000000e-04     8.021484e-33
 1.122018e-04     9.295322e-33
 1.258926e-04     1.076982e-32
 1.412538e-04     1.243985e-32
 1.584893e-04     1.436395e-32
 1.778279e-04     1.659474e-32
 1.995262e-04     1.918747e-32
 2.238722e-04     2.220497e-32
 2.511887e-04     2.572055e-32
 2.818383e-04     2.982051e-32
 3.162278e-04     3.460665e-32
 3.548134e-04     4.019916e-32
 3.981073e-04     4.674018e-32
 4.466837e-04     5.439779e-32
 5.011873e-04     6.337108e-32
 5.623413e-04     7.389586e-32
 6.309572e-04     8.625175e-32
 7.079460e-04     1.007705e-31
 7.943284e-04     1.178458e-31
 8.912510e-04     1.379455e-31
 1.000000e-03     1.616254e-31
 1.122018e-03     1.895466e-31
 1.258926e-03     2.224963e-31
 1.412538e-03     2.614102e-31
 1.584893e-03     3.074041e-31
 1.778279e-03     3.618072e-31
 1.995262e-03     4.262043e-31
 2.238722e-03     5.024855e-31
 2.511887e-03     5.929052e-31
 2.818383e-03     7.001556e-31
 3.162278e-03     8.274512e-31
 3.548133e-03     9.786309e-31
 3.981073e-03     1.158285e-30
 4.466837e-03     1.371895e-30
 5.011873e-03     1.626028e-30
 5.623413e-03     1.928549e-30
 6.309573e-03     2.288924e-30
 7.079460e-03     2.718607e-30
 7.943284e-03     3.231579e-30
 8.912510e-03     3.845103e-30
 1.000000e-02     4.580708e-30
 1.122019e-02     5.465433e-30
 1.258925e-02     6.533276e-30
 1.412538e-02     7.826870e-30
 1.584894e-02     9.399064e-30
 1.778279e-02     1.131464e-29
 1.995263e-02     1.365194e-29
 2.238721e-02     1.650437e-29
 2.511887e-02     1.998220e-29
 2.818385e-02     2.421440e-29
 3.162277e-02     2.935103e-29
 3.548136e-02     3.556655e-29
 3.981071e-02     4.306327e-29
 4.466837e-02     5.207706e-29
 5.011876e-02     6.288319e-29
 5.623413e-02     7.580429e-29
 6.309576e-02     9.122066e-29
 7.079456e-02     1.095809e-28
 7.943284e-02     1.314170e-28
 8.912515e-02     1.573604e-28
 1.000000e-01     1.881618e-28
 1.122019e-01     2.247413e-28
 1.258925e-01     2.669860e-28
 1.412538e-01     3.133744e-28
 1.584894e-01     3.631367e-28
 1.778279e-01     4.157716e-28
 1.995263e-01     4.708802e-28
 2.238721e-01     5.281124e-28
 2.511887e-01     5.871614e-28
 2.818385e-01     6.477607e-28
 3.162278e-01     7.096868e-28
 3.548135e-01     7.727625e-28
 3.981071e-01     8.368517e-28
 4.466837e-01     9.018609e-28
 5.011876e-01     9.677325e-28
 5.623413e-01     1.034442e-27
 6.309576e-01     1.101915e-27
 7.079456e-01     1.170264e-27
 7.943284e-01     1.239514e-27
 8.912515e-01     1.309705e-27
 1.000000e+00     1.380885e-27
 1.122019e+00     1.453100e-27
 1.258925e+00     1.526374e-27
 1.412538e+00     1.600708e-27
 1.584894e+00     1.676044e-27
 1.778279e+00     1.752246e-27
 1.995263e+00     1.829055e-27
 2.238721e+00     1.906027e-27
 2.511887e+00     1.982439e-27
 2.818385e+00     2.057171e-27
 3.162278e+00     2.128526e-27
 3.548136e+00     2.194007e-27
 3.981071e+00     2.250043e-27
 4.466837e+00     2.291730e-27
 5.011876e+00     2.312679e-27
 5.623413e+00     2.305188e-27
 6.309576e+00     2.259717e-27
 7.079456e+00     2.157220e-27
 7.943284e+00     2.022420e-27
 8.912516e+00     1.859114e-27
 1.000000e+01     1.676465e-27
 1.122019e+01     1.496456e-27
 1.258925e+01     1.308268e-27
 1.412538e+01     1.127266e-27
 1.584894e+01     9.608051e-28
 1.778279e+01     8.132199e-28
 1.995263e+01     6.856102e-28
 2.238721e+01     5.772236e-28
 2.511887e+01     4.862869e-28
 2.818385e+01     4.104406e-28
 3.162278e+01     3.474474e-28
 3.548135e+01     2.950795e-28
 3.981071e+01     2.515410e-28
 4.466837e+01     2.152519e-28
 5.011876e+01     1.849412e-28
 5.623413e+01     1.595500e-28
 6.309576e+01     1.382497e-28
 7.079456e+01     1.203534e-28
 7.943284e+01     1.052816e-28
 8.912515e+01     9.258346e-29
 1.000000e+02     8.188600e-29
 1.120000e+02     7.301094e-29
 1.250000e+02     6.576219e-29
 1.400000e+02     5.948198e-29
 1.550000e+02     5.475569e-29
 1.650000e+02     5.224180e-29
 1.750000e+02     5.016257e-29
 1.850000e+02     4.852720e-29
 1.900000e+02     4.806628e-29
 1.950000e+02     4.815445e-29
 2.000000e+02     4.939658e-29
 2.050000e+02     5.309104e-29
 2.100000e+02     6.186019e-29
 2.150000e+02     8.081665e-29
 2.180000e+02     1.008062e-28
 2.210000e+02     1.310622e-28
 2.240000e+02     1.762432e-28
 2.260000e+02     2.177920e-28
 2.270000e+02     2.428964e-28
 2.275000e+02     2.566868e-28
 2.278400e+02     2.665701e-28
 2.380000e+02     1.321313e-23
 2.500000e+02     1.859951e-23
 2.700000e+02     2.106417e-23
 2.900000e+02     2.276342e-23
 3.035000e+02     2.386213e-23
 3.037800e+02     2.457738e-23
 3.045000e+02     2.453133e-23
 3.060000e+02     2.449874e-23
 3.080000e+02     2.451563e-23
 3.100000e+02     2.456579e-23
 3.120000e+02     2.466418e-23
 3.150000e+02     2.484607e-23
 3.200000e+02     2.519386e-23
 3.250000e+02     2.556801e-23
 3.300000e+02     2.595276e-23
 3.400000e+02     2.673483e-23
 3.600000e+02     2.826569e-23
 3.800000e+02     2.976880e-23
 4.050000e+02     3.161058e-23
 4.250000e+02     3.304815e-23
 4.500000e+02     3.480986e-23
 4.650000e+02     3.585405e-23
 4.750000e+02     3.654755e-23
 4.820000e+02     3.702743e-23
 4.870000e+02     3.736557e-23
 4.910000e+02     3.764205e-23
 4.950000e+02     3.791100e-23
 4.980000e+02     3.811447e-23
 5.000000e+02     3.824454e-23
 5.020000e+02     3.838240e-23
 5.039800e+02     3.851417e-23
 5.100000e+02     4.476598e-23
 5.250000e+02     5.066095e-23
 5.600000e+02     5.403332e-23
 6.000000e+02     5.724042e-23
 6.500000e+02     6.165266e-23
 7.000000e+02     6.723303e-23
 7.500000e+02     7.482306e-23
 8.000000e+02     8.536390e-23
 8.300000e+02     9.361616e-23
 8.600000e+02     1.036519e-22
 8.800000e+02     1.114443e-22
 8.900000e+02     1.156991e-22
 8.960000e+02     1.183814e-22
 9.000000e+02     1.202167e-22
 9.030000e+02     1.216199e-22
 9.060000e+02     1.230482e-22
 9.090000e+02     1.245014e-22
 9.117800e+02     1.258686e-22
 9.300000e+02     8.999923e-22
 9.500000e+02     1.884184e-21
 9.750000e+02     3.847992e-21
 9.900000e+02     4.607347e-21
