## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     9.194508e-42
 1.122019e-08     1.338154e-41
 1.258925e-08     1.907511e-41
 1.412538e-08     2.660023e-41
 1.584893e-08     3.635806e-41
 1.778279e-08     4.881282e-41
 1.995263e-08     6.449505e-41
 2.238721e-08     8.400958e-41
 2.511887e-08     1.080474e-40
 2.818382e-08     1.373977e-40
 3.162278e-08     1.729659e-40
 3.548135e-08     2.157904e-40
 3.981071e-08     2.670658e-40
 4.466837e-08     3.281698e-40
 5.011870e-08     4.006905e-40
 5.623413e-08     4.864654e-40
 6.309576e-08     5.876175e-40
 7.079456e-08     7.066029e-40
 7.943284e-08     8.462699e-40
 8.912505e-08     1.009912e-39
 1.000000e-07     1.201351e-39
 1.122019e-07     1.425012e-39
 1.258925e-07     1.686022e-39
 1.412538e-07     1.990330e-39
 1.584892e-07     2.344820e-39
 1.778279e-07     2.757489e-39
 1.995263e-07     3.237588e-39
 2.238721e-07     3.795844e-39
 2.511887e-07     4.444700e-39
 2.818382e-07     5.198559e-39
 3.162278e-07     6.074139e-39
 3.548136e-07     7.090793e-39
 3.981071e-07     8.270945e-39
 4.466837e-07     9.640623e-39
 5.011870e-07     1.122993e-38
 5.623413e-07     1.307383e-38
 6.309576e-07     1.521277e-38
 7.079456e-07     1.769362e-38
 7.943284e-07     2.057078e-38
 8.912505e-07     2.390717e-38
 1.000000e-06     2.777586e-38
 1.122019e-06     3.226137e-38
 1.258925e-06     3.746167e-38
 1.412538e-06     4.349044e-38
 1.584893e-06     5.047917e-38
 1.778279e-06     5.858043e-38
 1.995263e-06     6.797101e-38
 2.238721e-06     7.885555e-38
 2.511887e-06     9.147152e-38
 2.818382e-06     1.060937e-37
 3.162278e-06     1.230411e-37
 3.548136e-06     1.426827e-37
 3.981071e-06     1.654463e-37
 4.466837e-06     1.918281e-37
 5.011870e-06     2.224022e-37
 5.623413e-06     2.578350e-37
 6.309576e-06     2.988977e-37
 7.079456e-06     3.464839e-37
 7.943284e-06     4.016305e-37
 8.912505e-06     4.655369e-37
 1.000000e-05     5.395954e-37
 1.122019e-05     6.254174e-37
 1.258925e-05     7.248697e-37
 1.412538e-05     8.401192e-37
 1.584893e-05     9.736714e-37
 1.778279e-05     1.128435e-36
 1.995263e-05     1.307777e-36
 2.238721e-05     1.515599e-36
 2.511887e-05     1.756425e-36
 2.818382e-05     2.035493e-36
 3.162278e-05     2.358880e-36
 3.548135e-05     2.733619e-36
 3.981071e-05     3.167861e-36
 4.466837e-05     3.671061e-36
 5.011870e-05     4.254160e-36
 5.623413e-05     4.929855e-36
 6.309577e-05     5.712842e-36
 7.079457e-05     6.620148e-36
 7.943284e-05     7.671528e-36
 8.912505e-05     8.889841e-36
 1.000000e-04     1.030161e-35
 1.122018e-04     1.193754e-35
 1.258926e-04     1.383066e-35
 1.412538e-04     1.596849e-35
 1.584893e-04     1.843602e-35
 1.778279e-04     2.130041e-35
 1.995262e-04     2.463144e-35
 2.238722e-04     2.850931e-35
 2.511887e-04     3.302817e-35
 2.818383e-04     3.829908e-35
 3.162278e-04     4.445317e-35
 3.548134e-04     5.164528e-35
 3.981073e-04     6.005857e-35
 4.466837e-04     6.990966e-35
 5.011873e-04     8.145513e-35
 5.623413e-04     9.499898e-35
 6.309572e-04     1.109017e-34
 7.079460e-04     1.295910e-34
 7.943284e-04     1.515746e-34
 8.912510e-04     1.774557e-34
 1.000000e-03     2.079513e-34
 1.122018e-03     2.439141e-34
 1.258926e-03     2.863596e-34
 1.412538e-03     3.364949e-34
 1.584893e-03     3.957595e-34
 1.778279e-03     4.658688e-34
 1.995262e-03     5.488676e-34
 2.238722e-03     6.471953e-34
 2.511887e-03     7.637613e-34
 2.818383e-03     9.020404e-34
 3.162278e-03     1.066182e-33
 3.548133e-03     1.261141e-33
 3.981073e-03     1.492844e-33
 4.466837e-03     1.768368e-33
 5.011873e-03     2.096190e-33
 5.623413e-03     2.486472e-33
 6.309573e-03     2.951442e-33
 7.079460e-03     3.505917e-33
 7.943284e-03     4.168004e-33
 8.912510e-03     4.960097e-33
 1.000000e-02     5.910171e-33
 1.122019e-02     7.053409e-33
 1.258925e-02     8.434061e-33
 1.412538e-02     1.010759e-32
 1.584894e-02     1.214268e-32
 1.778279e-02     1.462334e-32
 1.995263e-02     1.765096e-32
 2.238721e-02     2.134615e-32
 2.511887e-02     2.585101e-32
 2.818385e-02     3.133150e-32
 3.162277e-02     3.798048e-32
 3.548136e-02     4.602207e-32
 3.981071e-02     5.571616e-32
 4.466837e-02     6.736585e-32
 5.011876e-02     8.132505e-32
 5.623413e-02     9.800889e-32
 6.309576e-02     1.179070e-31
 7.079456e-02     1.415973e-31
 7.943284e-02     1.697656e-31
 8.912515e-02     2.032260e-31
 1.000000e-01     2.429469e-31
 1.122019e-01     2.901211e-31
 1.258925e-01     3.443896e-31
 1.412538e-01     4.035040e-31
 1.584894e-01     4.665844e-31
 1.778279e-01     5.331005e-31
 1.995263e-01     6.025986e-31
 2.238721e-01     6.746619e-31
 2.511887e-01     7.489196e-31
 2.818385e-01     8.250497e-31
 3.162278e-01     9.027844e-31
 3.548135e-01     9.819131e-31
 3.981071e-01     1.062277e-30
 4.466837e-01     1.143768e-30
 5.011876e-01     1.226325e-30
 5.623413e-01     1.309925e-30
 6.309576e-01     1.394204e-30
 7.079456e-01     1.479662e-30
 7.943284e-01     1.566189e-30
 8.912515e-01     1.653760e-30
 1.000000e+00     1.742355e-30
 1.122019e+00     1.831905e-30
 1.258925e+00     1.922251e-30
 1.412538e+00     2.013100e-30
 1.584894e+00     2.103937e-30
 1.778279e+00     2.193924e-30
 1.995263e+00     2.281751e-30
 2.238721e+00     2.365407e-30
 2.511887e+00     2.441920e-30
 2.818385e+00     2.507012e-30
 3.162278e+00     2.554767e-30
 3.548136e+00     2.577431e-30
 3.981071e+00     2.565622e-30
 4.466837e+00     2.509327e-30
 5.011876e+00     2.400060e-30
 5.623413e+00     2.234098e-30
 6.309576e+00     2.010702e-30
 7.079456e+00     1.740611e-30
 7.943284e+00     1.472167e-30
 8.912516e+00     1.218194e-30
 1.000000e+01     9.935914e-31
 1.122019e+01     8.023444e-31
 1.258925e+01     6.449365e-31
 1.412538e+01     5.184468e-31
 1.584894e+01     4.181437e-31
 1.778279e+01     3.389861e-31
 1.995263e+01     2.766163e-31
 2.238721e+01     2.272906e-31
 2.511887e+01     1.881048e-31
 2.818385e+01     1.567364e-31
 3.162278e+01     1.314398e-31
 3.548135e+01     1.108610e-31
 3.981071e+01     9.402546e-32
 4.466837e+01     8.014091e-32
 5.011876e+01     6.862284e-32
 5.623413e+01     5.903102e-32
 6.309576e+01     5.100418e-32
 7.079456e+01     4.426066e-32
 7.943284e+01     3.858346e-32
 8.912515e+01     3.378228e-32
 1.000000e+02     2.972946e-32
 1.120000e+02     2.635080e-32
 1.250000e+02     2.356453e-32
 1.400000e+02     2.112377e-32
 1.550000e+02     1.925802e-32
 1.650000e+02     1.825235e-32
 1.750000e+02     1.740373e-32
 1.850000e+02     1.672571e-32
 1.900000e+02     1.653149e-32
 1.950000e+02     1.656329e-32
 2.000000e+02     1.707699e-32
 2.050000e+02     1.861088e-32
 2.100000e+02     2.224982e-32
 2.150000e+02     3.009785e-32
 2.180000e+02     3.835363e-32
 2.210000e+02     5.082240e-32
 2.240000e+02     6.939898e-32
 2.260000e+02     8.644817e-32
 2.270000e+02     9.673699e-32
 2.275000e+02     1.023855e-31
 2.278400e+02     1.064323e-31
 2.380000e+02     2.986691e-24
 2.500000e+02     3.147925e-24
 2.700000e+02     3.298925e-24
 2.900000e+02     3.443083e-24
 3.035000e+02     3.536657e-24
 3.037800e+02     3.539917e-24
 3.045000e+02     3.544162e-24
 3.060000e+02     3.553881e-24
 3.080000e+02     3.567226e-24
 3.100000e+02     3.580643e-24
 3.120000e+02     3.594025e-24
 3.150000e+02     3.614063e-24
 3.200000e+02     3.647019e-24
 3.250000e+02     3.679627e-24
 3.300000e+02     3.711719e-24
 3.400000e+02     3.775011e-24
 3.600000e+02     3.897015e-24
 3.800000e+02     4.013703e-24
 4.050000e+02     4.152914e-24
 4.250000e+02     4.259875e-24
 4.500000e+02     4.388229e-24
 4.650000e+02     4.464874e-24
 4.750000e+02     4.514903e-24
 4.820000e+02     4.549499e-24
 4.870000e+02     4.573984e-24
 4.910000e+02     4.593464e-24
 4.950000e+02     4.612804e-24
 4.980000e+02     4.627014e-24
