## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     3.793642e-37
 1.122019e-08     5.516396e-37
 1.258925e-08     7.903175e-37
 1.412538e-08     1.110745e-36
 1.584893e-08     1.531058e-36
 1.778279e-08     2.072367e-36
 1.995263e-08     2.758981e-36
 2.238721e-08     3.618738e-36
 2.511887e-08     4.683496e-36
 2.818382e-08     5.989655e-36
 3.162278e-08     7.578933e-36
 3.548135e-08     9.499143e-36
 3.981071e-08     1.180523e-35
 4.466837e-08     1.456051e-35
 5.011870e-08     1.783789e-35
 5.623413e-08     2.172168e-35
 6.309576e-08     2.630923e-35
 7.079456e-08     3.171314e-35
 7.943284e-08     3.806392e-35
 8.912505e-08     4.551245e-35
 1.000000e-07     5.423382e-35
 1.122019e-07     6.443070e-35
 1.258925e-07     7.633784e-35
 1.412538e-07     9.022781e-35
 1.584892e-07     1.064158e-34
 1.778279e-07     1.252680e-34
 1.995263e-07     1.472081e-34
 2.238721e-07     1.727274e-34
 2.511887e-07     2.023956e-34
 2.818382e-07     2.368725e-34
 3.162278e-07     2.769236e-34
 3.548136e-07     3.234353e-34
 3.981071e-07     3.774346e-34
 4.466837e-07     4.401136e-34
 5.011870e-07     5.128509e-34
 5.623413e-07     5.972475e-34
 6.309576e-07     6.951563e-34
 7.079456e-07     8.087240e-34
 7.943284e-07     9.404420e-34
 8.912505e-07     1.093192e-33
 1.000000e-06     1.270321e-33
 1.122019e-06     1.475700e-33
 1.258925e-06     1.713815e-33
 1.412538e-06     1.989874e-33
 1.584893e-06     2.309899e-33
 1.778279e-06     2.680879e-33
 1.995263e-06     3.110909e-33
 2.238721e-06     3.609362e-33
 2.511887e-06     4.187117e-33
 2.818382e-06     4.856759e-33
 3.162278e-06     5.632893e-33
 3.548136e-06     6.532429e-33
 3.981071e-06     7.574952e-33
 4.466837e-06     8.783195e-33
 5.011870e-06     1.018345e-32
 5.623413e-06     1.180623e-32
 6.309576e-06     1.368688e-32
 7.079456e-06     1.586631e-32
 7.943284e-06     1.839202e-32
 8.912505e-06     2.131894e-32
 1.000000e-05     2.471084e-32
 1.122019e-05     2.864153e-32
 1.258925e-05     3.319650e-32
 1.412538e-05     3.847501e-32
 1.584893e-05     4.459182e-32
 1.778279e-05     5.168012e-32
 1.995263e-05     5.989419e-32
 2.238721e-05     6.941268e-32
 2.511887e-05     8.044282e-32
 2.818382e-05     9.322450e-32
 3.162278e-05     1.080361e-31
 3.548135e-05     1.251996e-31
 3.981071e-05     1.450885e-31
 4.466837e-05     1.681358e-31
 5.011870e-05     1.948427e-31
 5.623413e-05     2.257906e-31
 6.309577e-05     2.616527e-31
 7.079457e-05     3.032088e-31
 7.943284e-05     3.513638e-31
 8.912505e-05     4.071646e-31
 1.000000e-04     4.718262e-31
 1.122018e-04     5.467544e-31
 1.258926e-04     6.334956e-31
 1.412538e-04     7.322087e-31
 1.584893e-04     8.457548e-31
 1.778279e-04     9.771282e-31
 1.995262e-04     1.129609e-30
 2.238722e-04     1.306927e-30
 2.511887e-04     1.513404e-30
 2.818383e-04     1.754103e-30
 3.162278e-04     2.034986e-30
 3.548134e-04     2.363080e-30
 3.981073e-04     2.746695e-30
 4.466837e-04     3.195649e-30
 5.011873e-04     3.721571e-30
 5.623413e-04     4.338229e-30
 6.309572e-04     5.061946e-30
 7.079460e-04     5.912088e-30
 7.943284e-04     6.911622e-30
 8.912510e-04     8.087838e-30
 1.000000e-03     9.473164e-30
 1.122018e-03     1.110615e-29
 1.258926e-03     1.303269e-29
 1.412538e-03     1.530732e-29
 1.584893e-03     1.799509e-29
 1.778279e-03     2.117346e-29
 1.995262e-03     2.493474e-29
 2.238722e-03     2.938906e-29
 2.511887e-03     3.466775e-29
 2.818383e-03     4.092758e-29
 3.162278e-03     4.835575e-29
 3.548133e-03     5.717578e-29
 3.981073e-03     6.765489e-29
 4.466837e-03     8.011225e-29
 5.011873e-03     9.492989e-29
 5.623413e-03     1.125655e-28
 6.309573e-03     1.335691e-28
 7.079460e-03     1.586055e-28
 7.943284e-03     1.884842e-28
 8.912510e-03     2.242016e-28
 1.000000e-02     2.669963e-28
 1.122019e-02     3.184204e-28
 1.258925e-02     3.804222e-28
 1.412538e-02     4.554457e-28
 1.584894e-02     5.465263e-28
 1.778279e-02     6.573960e-28
 1.995263e-02     7.925868e-28
 2.238721e-02     9.575226e-28
 2.511887e-02     1.158634e-27
 2.818385e-02     1.403468e-27
 3.162277e-02     1.700825e-27
 3.548136e-02     2.060955e-27
 3.981071e-02     2.495747e-27
 4.466837e-02     3.019060e-27
 5.011876e-02     3.647054e-27
 5.623413e-02     4.398646e-27
 6.309576e-02     5.296107e-27
 7.079456e-02     6.365670e-27
 7.943284e-02     7.638420e-27
 8.912515e-02     9.151206e-27
 1.000000e-01     1.094782e-26
 1.122019e-01     1.308176e-26
 1.258925e-01     1.555908e-26
 1.412538e-01     1.831576e-26
 1.584894e-01     2.130529e-26
 1.778279e-01     2.449190e-26
 1.995263e-01     2.784658e-26
 2.238721e-01     3.134464e-26
 2.511887e-01     3.496497e-26
 2.818385e-01     3.868943e-26
 3.162278e-01     4.250280e-26
 3.548135e-01     4.639280e-26
 3.981071e-01     5.034979e-26
 4.466837e-01     5.436685e-26
 5.011876e-01     5.843937e-26
 5.623413e-01     6.256493e-26
 6.309576e-01     6.674306e-26
 7.079456e-01     7.097486e-26
 7.943284e-01     7.526295e-26
 8.912515e-01     7.961097e-26
 1.000000e+00     8.402344e-26
 1.122019e+00     8.850567e-26
 1.258925e+00     9.306330e-26
 1.412538e+00     9.770257e-26
 1.584894e+00     1.024297e-25
 1.778279e+00     1.072511e-25
 1.995263e+00     1.121735e-25
 2.238721e+00     1.172034e-25
 2.511887e+00     1.223475e-25
 2.818385e+00     1.276126e-25
 3.162278e+00     1.330058e-25
 3.548136e+00     1.385340e-25
 3.981071e+00     1.442046e-25
 4.466837e+00     1.500245e-25
 5.011876e+00     1.560003e-25
 5.623413e+00     1.621364e-25
 6.309576e+00     1.683555e-25
 7.079456e+00     1.739681e-25
 7.943284e+00     1.802829e-25
 8.912516e+00     1.881282e-25
 1.000000e+01     1.980931e-25
 1.122019e+01     2.106576e-25
 1.258925e+01     2.262880e-25
 1.412538e+01     2.453593e-25
 1.584894e+01     2.681153e-25
 1.778279e+01     2.953275e-25
 1.995263e+01     3.261390e-25
 2.238721e+01     3.621926e-25
 2.511887e+01     3.980861e-25
 2.818385e+01     4.405407e-25
 3.162278e+01     4.794779e-25
 3.548135e+01     5.193681e-25
 3.981071e+01     5.573945e-25
 4.466837e+01     5.877946e-25
 5.011876e+01     6.141410e-25
 5.623413e+01     6.351394e-25
 6.309576e+01     6.528752e-25
 7.079456e+01     6.689198e-25
 7.943284e+01     6.849079e-25
 8.912515e+01     7.024395e-25
 1.000000e+02     7.214410e-25
 1.120000e+02     7.413229e-25
 1.250000e+02     7.605343e-25
 1.400000e+02     7.793946e-25
 1.550000e+02     7.951567e-25
 1.650000e+02     8.041003e-25
 1.750000e+02     8.122055e-25
 1.850000e+02     8.203301e-25
 1.900000e+02     8.264399e-25
 1.950000e+02     8.363230e-25
 2.000000e+02     8.556976e-25
 2.050000e+02     8.972053e-25
 2.100000e+02     9.856561e-25
 2.150000e+02     1.171910e-24
 2.180000e+02     1.367478e-24
 2.210000e+02     1.665269e-24
