## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.012008e-41
 1.122019e-08     2.926019e-41
 1.258925e-08     4.170970e-41
 1.412538e-08     5.817905e-41
 1.584893e-08     7.954283e-41
 1.778279e-08     1.068179e-40
 1.995263e-08     1.411679e-40
 2.238721e-08     1.839195e-40
 2.511887e-08     2.365884e-40
 2.818382e-08     3.009061e-40
 3.162278e-08     3.788583e-40
 3.548135e-08     4.727226e-40
 3.981071e-08     5.851194e-40
 4.466837e-08     7.190703e-40
 5.011870e-08     8.780585e-40
 5.623413e-08     1.066114e-39
 6.309576e-08     1.287893e-39
 7.079456e-08     1.548782e-39
 7.943284e-08     1.855027e-39
 8.912505e-08     2.213852e-39
 1.000000e-07     2.633640e-39
 1.122019e-07     3.124093e-39
 1.258925e-07     3.696455e-39
 1.412538e-07     4.363776e-39
 1.584892e-07     5.141151e-39
 1.778279e-07     6.046118e-39
 1.995263e-07     7.098969e-39
 2.238721e-07     8.323224e-39
 2.511887e-07     9.746174e-39
 2.818382e-07     1.139941e-38
 3.162278e-07     1.331959e-38
 3.548136e-07     1.554916e-38
 3.981071e-07     1.813731e-38
 4.466837e-07     2.114110e-38
 5.011870e-07     2.462657e-38
 5.623413e-07     2.867037e-38
 6.309576e-07     3.336124e-38
 7.079456e-07     3.880196e-38
 7.943284e-07     4.511183e-38
 8.912505e-07     5.242886e-38
 1.000000e-06     6.091325e-38
 1.122019e-06     7.075043e-38
 1.258925e-06     8.215520e-38
 1.412538e-06     9.537692e-38
 1.584893e-06     1.107039e-37
 1.778279e-06     1.284709e-37
 1.995263e-06     1.490654e-37
 2.238721e-06     1.729364e-37
 2.511887e-06     2.006046e-37
 2.818382e-06     2.326727e-37
 3.162278e-06     2.698401e-37
 3.548136e-06     3.129165e-37
 3.981071e-06     3.628396e-37
 4.466837e-06     4.206978e-37
 5.011870e-06     4.877503e-37
 5.623413e-06     5.654584e-37
 6.309576e-06     6.555137e-37
 7.079456e-06     7.598757e-37
 7.943284e-06     8.808186e-37
 8.912505e-06     1.020973e-36
 1.000000e-05     1.183392e-36
 1.122019e-05     1.371609e-36
 1.258925e-05     1.589720e-36
 1.412538e-05     1.842475e-36
 1.584893e-05     2.135371e-36
 1.778279e-05     2.474785e-36
 1.995263e-05     2.868103e-36
 2.238721e-05     3.323881e-36
 2.511887e-05     3.852041e-36
 2.818382e-05     4.464070e-36
 3.162278e-05     5.173295e-36
 3.548135e-05     5.995142e-36
 3.981071e-05     6.947486e-36
 4.466837e-05     8.051063e-36
 5.011870e-05     9.329867e-36
 5.623413e-05     1.081174e-35
 6.309577e-05     1.252893e-35
 7.079457e-05     1.451876e-35
 7.943284e-05     1.682456e-35
 8.912505e-05     1.949646e-35
 1.000000e-04     2.259264e-35
 1.122018e-04     2.618042e-35
 1.258926e-04     3.033136e-35
 1.412538e-04     3.502146e-35
 1.584893e-04     4.043452e-35
 1.778279e-04     4.671689e-35
 1.995262e-04     5.402215e-35
 2.238722e-04     6.252647e-35
 2.511887e-04     7.243636e-35
 2.818383e-04     8.399536e-35
 3.162278e-04     9.749097e-35
 3.548134e-04     1.132627e-34
 3.981073e-04     1.317122e-34
 4.466837e-04     1.533144e-34
 5.011873e-04     1.786318e-34
 5.623413e-04     2.083309e-34
 6.309572e-04     2.432022e-34
 7.079460e-04     2.841835e-34
 7.943284e-04     3.323876e-34
 8.912510e-04     3.891374e-34
 1.000000e-03     4.560047e-34
 1.122018e-03     5.348590e-34
 1.258926e-03     6.279266e-34
 1.412538e-03     7.378540e-34
 1.584893e-03     8.677971e-34
 1.778279e-03     1.021517e-33
 1.995262e-03     1.203495e-33
 2.238722e-03     1.419082e-33
 2.511887e-03     1.674653e-33
 2.818383e-03     1.977829e-33
 3.162278e-03     2.337704e-33
 3.548133e-03     2.765141e-33
 3.981073e-03     3.273134e-33
 4.466837e-03     3.877197e-33
 5.011873e-03     4.595913e-33
 5.623413e-03     5.451561e-33
 6.309573e-03     6.470949e-33
 7.079460e-03     7.686557e-33
 7.943284e-03     9.138079e-33
 8.912510e-03     1.087460e-32
 1.000000e-02     1.295743e-32
 1.122019e-02     1.546366e-32
 1.258925e-02     1.849023e-32
 1.412538e-02     2.215866e-32
 1.584894e-02     2.661939e-32
 1.778279e-02     3.205650e-32
 1.995263e-02     3.869217e-32
 2.238721e-02     4.679073e-32
 2.511887e-02     5.666371e-32
 2.818385e-02     6.867499e-32
 3.162277e-02     8.324750e-32
 3.548136e-02     1.008728e-31
 3.981071e-02     1.221208e-31
 4.466837e-02     1.476563e-31
 5.011876e-02     1.782555e-31
 5.623413e-02     2.148288e-31
 6.309576e-02     2.584497e-31
 7.079456e-02     3.103855e-31
 7.943284e-02     3.721399e-31
 8.912515e-02     4.454979e-31
 1.000000e-01     5.325824e-31
 1.122019e-01     6.360218e-31
 1.258925e-01     7.548983e-31
 1.412538e-01     8.845521e-31
 1.584894e-01     1.023018e-30
 1.778279e-01     1.169072e-30
 1.995263e-01     1.321700e-30
 2.238721e-01     1.479981e-30
 2.511887e-01     1.643100e-30
 2.818385e-01     1.810345e-30
 3.162278e-01     1.981127e-30
 3.548135e-01     2.154981e-30
 3.981071e-01     2.331555e-30
 4.466837e-01     2.510611e-30
 5.011876e-01     2.692011e-30
 5.623413e-01     2.875704e-30
 6.309576e-01     3.060987e-30
 7.079456e-01     3.248815e-30
 7.943284e-01     3.439013e-30
 8.912515e-01     3.631553e-30
 1.000000e+00     3.826409e-30
 1.122019e+00     4.023467e-30
