## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.697407e-37
 1.122019e-08     3.921813e-37
 1.258925e-08     5.615713e-37
 1.412538e-08     7.886441e-37
 1.584893e-08     1.086130e-36
 1.778279e-08     1.468860e-36
 1.995263e-08     1.953912e-36
 2.238721e-08     2.560838e-36
 2.511887e-08     3.312009e-36
 2.818382e-08     4.232987e-36
 3.162278e-08     5.353067e-36
 3.548135e-08     6.705826e-36
 3.981071e-08     8.329858e-36
 4.466837e-08     1.026963e-35
 5.011870e-08     1.257638e-35
 5.623413e-08     1.530931e-35
 6.309576e-08     1.853685e-35
 7.079456e-08     2.233811e-35
 7.943284e-08     2.680478e-35
 8.912505e-08     3.204290e-35
 1.000000e-07     3.817550e-35
 1.122019e-07     4.534500e-35
 1.258925e-07     5.371636e-35
 1.412538e-07     6.348113e-35
 1.584892e-07     7.486078e-35
 1.778279e-07     8.811267e-35
 1.995263e-07     1.035346e-34
 2.238721e-07     1.214717e-34
 2.511887e-07     1.423244e-34
 2.818382e-07     1.665563e-34
 3.162278e-07     1.947054e-34
 3.548136e-07     2.273946e-34
 3.981071e-07     2.653456e-34
 4.466837e-07     3.093960e-34
 5.011870e-07     3.605147e-34
 5.623413e-07     4.198268e-34
 6.309576e-07     4.886343e-34
 7.079456e-07     5.684457e-34
 7.943284e-07     6.610119e-34
 8.912505e-07     7.683582e-34
 1.000000e-06     8.928356e-34
 1.122019e-06     1.037165e-33
 1.258925e-06     1.204500e-33
 1.412538e-06     1.398499e-33
 1.584893e-06     1.623393e-33
 1.778279e-06     1.884094e-33
 1.995263e-06     2.186292e-33
 2.238721e-06     2.536573e-33
 2.511887e-06     2.942581e-33
 2.818382e-06     3.413159e-33
 3.162278e-06     3.958573e-33
 3.548136e-06     4.590704e-33
 3.981071e-06     5.323316e-33
 4.466837e-06     6.172382e-33
 5.011870e-06     7.156378e-33
 5.623413e-06     8.296754e-33
 6.309576e-06     9.618334e-33
 7.079456e-06     1.114988e-32
 7.943284e-06     1.292476e-32
 8.912505e-06     1.498157e-32
 1.000000e-05     1.736515e-32
 1.122019e-05     2.012734e-32
 1.258925e-05     2.332823e-32
 1.412538e-05     2.703756e-32
 1.584893e-05     3.133599e-32
 1.778279e-05     3.631710e-32
 1.995263e-05     4.208933e-32
 2.238721e-05     4.877819e-32
 2.511887e-05     5.652933e-32
 2.818382e-05     6.551131e-32
 3.162278e-05     7.591972e-32
 3.548135e-05     8.798095e-32
 3.981071e-05     1.019573e-31
 4.466837e-05     1.181532e-31
 5.011870e-05     1.369207e-31
 5.623413e-05     1.586685e-31
 6.309577e-05     1.838696e-31
 7.079457e-05     2.130720e-31
 7.943284e-05     2.469116e-31
 8.912505e-05     2.861241e-31
 1.000000e-04     3.315632e-31
 1.122018e-04     3.842170e-31
 1.258926e-04     4.451658e-31
 1.412538e-04     5.144837e-31
 1.584893e-04     5.942344e-31
 1.778279e-04     6.865334e-31
 1.995262e-04     7.936854e-31
 2.238722e-04     9.183087e-31
 2.511887e-04     1.063440e-30
 2.818383e-04     1.232638e-30
 3.162278e-04     1.430097e-30
 3.548134e-04     1.660757e-30
 3.981073e-04     1.930466e-30
 4.466837e-04     2.246132e-30
 5.011873e-04     2.615933e-30
 5.623413e-04     3.049559e-30
 6.309572e-04     3.558496e-30
 7.079460e-04     4.156368e-30
 7.943284e-04     4.859339e-30
 8.912510e-04     5.686612e-30
 1.000000e-03     6.661009e-30
 1.122018e-03     7.809656e-30
 1.258926e-03     9.164853e-30
 1.412538e-03     1.076499e-29
 1.584893e-03     1.265584e-29
 1.778279e-03     1.489193e-29
 1.995262e-03     1.753822e-29
 2.238722e-03     2.067225e-29
