## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.114885e-37
 1.122019e-08     3.074627e-37
 1.258925e-08     4.401205e-37
 1.412538e-08     6.177956e-37
 1.584893e-08     8.503946e-37
 1.778279e-08     1.149463e-36
 1.995263e-08     1.528298e-36
 2.238721e-08     2.002115e-36
 2.511887e-08     2.588328e-36
 2.818382e-08     3.306830e-36
 3.162278e-08     4.180422e-36
 3.548135e-08     5.235237e-36
 3.981071e-08     6.501316e-36
 4.466837e-08     8.013276e-36
 5.011870e-08     9.810994e-36
 5.623413e-08     1.194058e-35
 6.309576e-08     1.445529e-35
 7.079456e-08     1.741672e-35
 7.943284e-08     2.089627e-35
 8.912505e-08     2.497648e-35
 1.000000e-07     2.975317e-35
 1.122019e-07     3.533720e-35
 1.258925e-07     4.185703e-35
 1.412538e-07     4.946180e-35
 1.584892e-07     5.832394e-35
 1.778279e-07     6.864386e-35
 1.995263e-07     8.065339e-35
 2.238721e-07     9.462129e-35
 2.511887e-07     1.108594e-34
 2.818382e-07     1.297286e-34
 3.162278e-07     1.516477e-34
 3.548136e-07     1.771019e-34
 3.981071e-07     2.066530e-34
 4.466837e-07     2.409532e-34
 5.011870e-07     2.807569e-34
 5.623413e-07     3.269401e-34
 6.309576e-07     3.805165e-34
 7.079456e-07     4.426609e-34
 7.943284e-07     5.147363e-34
 8.912505e-07     5.983197e-34
 1.000000e-06     6.952416e-34
 1.122019e-06     8.076208e-34
 1.258925e-06     9.379117e-34
 1.412538e-06     1.088964e-33
 1.584893e-06     1.264072e-33
 1.778279e-06     1.467060e-33
 1.995263e-06     1.702357e-33
 2.238721e-06     1.975093e-33
 2.511887e-06     2.291218e-33
 2.818382e-06     2.657619e-33
 3.162278e-06     3.082288e-33
 3.548136e-06     3.574475e-33
 3.981071e-06     4.144898e-33
 4.466837e-06     4.805994e-33
 5.011870e-06     5.572147e-33
 5.623413e-06     6.460061e-33
 6.309576e-06     7.489062e-33
 7.079456e-06     8.681543e-33
 7.943284e-06     1.006349e-32
 8.912505e-06     1.166496e-32
 1.000000e-05     1.352084e-32
 1.122019e-05     1.567151e-32
 1.258925e-05     1.816376e-32
 1.412538e-05     2.105190e-32
 1.584893e-05     2.439871e-32
 1.778279e-05     2.827706e-32
 1.995263e-05     3.277139e-32
 2.238721e-05     3.797942e-32
 2.511887e-05     4.401454e-32
 2.818382e-05     5.100803e-32
 3.162278e-05     5.911214e-32
 3.548135e-05     6.850315e-32
 3.981071e-05     7.938534e-32
 4.466837e-05     9.199565e-32
 5.011870e-05     1.066082e-31
 5.623413e-05     1.235413e-31
 6.309577e-05     1.431632e-31
 7.079457e-05     1.659005e-31
 7.943284e-05     1.922484e-31
 8.912505e-05     2.227797e-31
 1.000000e-04     2.581591e-31
 1.122018e-04     2.991559e-31
 1.258926e-04     3.466082e-31
 1.412538e-04     4.005563e-31
