## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.228178e-39
 1.122019e-08     1.786170e-39
 1.258925e-08     2.549150e-39
 1.412538e-08     3.561516e-39
 1.584893e-08     4.877464e-39
 1.778279e-08     6.560160e-39
 1.995263e-08     8.682054e-39
 2.238721e-08     1.132585e-38
 2.511887e-08     1.458605e-38
 2.818382e-08     1.857061e-38
 3.162278e-08     2.340330e-38
 3.548135e-08     2.922607e-38
 3.981071e-08     3.620219e-38
 4.466837e-08     4.451991e-38
 5.011870e-08     5.439617e-38
 5.623413e-08     6.608199e-38
 6.309576e-08     7.986733e-38
 7.079456e-08     9.608765e-38
 7.943284e-08     1.151319e-37
 8.912505e-08     1.374498e-37
 1.000000e-07     1.635634e-37
 1.122019e-07     1.940768e-37
 1.258925e-07     2.296900e-37
 1.412538e-07     2.712157e-37
 1.584892e-07     3.195935e-37
 1.778279e-07     3.759156e-37
 1.995263e-07     4.414454e-37
 2.238721e-07     5.176474e-37
 2.511887e-07     6.062206e-37
 2.818382e-07     7.091321e-37
 3.162278e-07     8.286644e-37
 3.548136e-07     9.674606e-37
 3.981071e-07     1.128583e-36
 4.466837e-07     1.315584e-36
 5.011870e-07     1.532577e-36
 5.623413e-07     1.784333e-36
 6.309576e-07     2.076378e-36
 7.079456e-07     2.415112e-36
 7.943284e-07     2.807962e-36
 8.912505e-07     3.263522e-36
 1.000000e-06     3.791766e-36
 1.122019e-06     4.404241e-36
 1.258925e-06     5.114320e-36
 1.412538e-06     5.937530e-36
 1.584893e-06     6.891825e-36
 1.778279e-06     7.998040e-36
 1.995263e-06     9.280314e-36
 2.238721e-06     1.076659e-35
 2.511887e-06     1.248930e-35
 2.818382e-06     1.448597e-35
 3.162278e-06     1.680015e-35
 3.548136e-06     1.948224e-35
 3.981071e-06     2.259064e-35
 4.466837e-06     2.619312e-35
 5.011870e-06     3.036807e-35
 5.623413e-06     3.520650e-35
 6.309576e-06     4.081371e-35
 7.079456e-06     4.731172e-35
 7.943284e-06     5.484214e-35
 8.912505e-06     6.356874e-35
 1.000000e-05     7.368165e-35
 1.122019e-05     8.540090e-35
 1.258925e-05     9.898142e-35
 1.412538e-05     1.147191e-34
 1.584893e-05     1.329561e-34
 1.778279e-05     1.540895e-34
 1.995263e-05     1.785794e-34
 2.238721e-05     2.069582e-34
 2.511887e-05     2.398439e-34
 2.818382e-05     2.779516e-34
 3.162278e-05     3.221112e-34
 3.548135e-05     3.732832e-34
 3.981071e-05     4.325805e-34
 4.466837e-05     5.012944e-34
 5.011870e-05     5.809186e-34
 5.623413e-05     6.731873e-34
 6.309577e-05     7.801072e-34
 7.079457e-05     9.040032e-34
 7.943284e-05     1.047573e-33
 8.912505e-05     1.213938e-33
 1.000000e-04     1.406721e-33
 1.122018e-04     1.630113e-33
 1.258926e-04     1.888646e-33
 1.412538e-04     2.181185e-33
 1.584893e-04     2.518458e-33
 1.778279e-04     2.909653e-33
 1.995262e-04     3.364406e-33
 2.238722e-04     3.893718e-33
 2.511887e-04     4.510447e-33
 2.818383e-04     5.229738e-33
 3.162278e-04     6.069462e-33
 3.548134e-04     7.050722e-33
 3.981073e-04     8.198478e-33
 4.466837e-04     9.542244e-33
 5.011873e-04     1.111698e-32
 5.623413e-04     1.296409e-32
 6.309572e-04     1.513269e-32
 7.079460e-04     1.768105e-32
 7.943284e-04     2.067831e-32
 8.912510e-04     2.420661e-32
 1.000000e-03     2.836363e-32
 1.122018e-03     3.326547e-32
 1.258926e-03     3.905040e-32
 1.412538e-03     4.588281e-32
 1.584893e-03     5.395867e-32
 1.778279e-03     6.351153e-32
 1.995262e-03     7.481978e-32
 2.238722e-03     8.821552e-32
 2.511887e-03     1.040948e-31
 2.818383e-03     1.229306e-31
 3.162278e-03     1.452877e-31
 3.548133e-03     1.718407e-31
 3.981073e-03     2.033959e-31
 4.466837e-03     2.409169e-31
 5.011873e-03     2.855572e-31
 5.623413e-03     3.386993e-31
 6.309573e-03     4.020068e-31
 7.079460e-03     4.774941e-31
 7.943284e-03     5.676208e-31
 8.912510e-03     6.754258e-31
 1.000000e-02     8.047011e-31
 1.122019e-02     9.602120e-31
 1.258925e-02     1.147950e-30
 1.412538e-02     1.375428e-30
 1.584894e-02     1.651951e-30
 1.778279e-02     1.988922e-30
 1.995263e-02     2.400117e-30
 2.238721e-02     2.901947e-30
 2.511887e-02     3.513772e-30
 2.818385e-02     4.258229e-30
 3.162277e-02     5.161638e-30
 3.548136e-02     6.254599e-30
 3.981071e-02     7.572596e-30
 4.466837e-02     9.157006e-30
 5.011876e-02     1.105612e-29
 5.623413e-02     1.332657e-29
 6.309576e-02     1.603509e-29
 7.079456e-02     1.926047e-29
 7.943284e-02     2.309613e-29
 8.912515e-02     2.765295e-29
 1.000000e-01     3.306281e-29
 1.122019e-01     3.948802e-29
 1.258925e-01     4.689344e-29
 1.412538e-01     5.500337e-29
 1.584894e-01     6.368807e-29
 1.778279e-01     7.286410e-29
 1.995263e-01     8.246404e-29
 2.238721e-01     9.242811e-29
 2.511887e-01     1.027037e-28
 2.818385e-01     1.132450e-28
 3.162278e-01     1.240140e-28
 3.548135e-01     1.349803e-28
 3.981071e-01     1.461208e-28
 4.466837e-01     1.574201e-28
 5.011876e-01     1.688683e-28
 5.623413e-01     1.804617e-28
 6.309576e-01     1.921789e-28
 7.079456e-01     2.040503e-28
 7.943284e-01     2.160765e-28
 8.912515e-01     2.282621e-28
 1.000000e+00     2.406123e-28
 1.122019e+00     2.531310e-28
 1.258925e+00     2.658161e-28
 1.412538e+00     2.786572e-28
 1.584894e+00     2.916293e-28
 1.778279e+00     3.046853e-28
 1.995263e+00     3.177454e-28
 2.238721e+00     3.306799e-28
 2.511887e+00     3.432876e-28
 2.818385e+00     3.552635e-28
 3.162278e+00     3.661587e-28
 3.548136e+00     3.753322e-28
 3.981071e+00     3.819046e-28
 4.466837e+00     3.847340e-28
 5.011876e+00     3.824528e-28
 5.623413e+00     3.736235e-28
