## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     9.444184e-37
 1.122019e-08     1.375206e-36
 1.258925e-08     1.981722e-36
 1.412538e-08     2.811296e-36
 1.584893e-08     3.918477e-36
 1.778279e-08     5.366038e-36
 1.995263e-08     7.226027e-36
 2.238721e-08     9.580960e-36
 2.511887e-08     1.252535e-35
 2.818382e-08     1.616726e-35
 3.162278e-08     2.063049e-35
 3.548135e-08     2.605683e-35
 3.981071e-08     3.260899e-35
 4.466837e-08     4.047421e-35
 5.011870e-08     4.986780e-35
 5.623413e-08     6.103842e-35
 6.309576e-08     7.427290e-35
 7.079456e-08     8.990271e-35
 7.943284e-08     1.083118e-34
 8.912505e-08     1.299438e-34
 1.000000e-07     1.553133e-34
 1.122019e-07     1.850160e-34
 1.258925e-07     2.197414e-34
 1.412538e-07     2.602903e-34
 1.584892e-07     3.075886e-34
 1.778279e-07     3.627119e-34
 1.995263e-07     4.269051e-34
 2.238721e-07     5.016106e-34
 2.511887e-07     5.885025e-34
 2.818382e-07     6.895183e-34
 3.162278e-07     8.069070e-34
 3.548136e-07     9.432723e-34
 3.981071e-07     1.101631e-33
 4.466837e-07     1.285485e-33
 5.011870e-07     1.498884e-33
 5.623413e-07     1.746531e-33
 6.309576e-07     2.033869e-33
 7.079456e-07     2.367207e-33
 7.943284e-07     2.753860e-33
 8.912505e-07     3.202297e-33
 1.000000e-06     3.722348e-33
 1.122019e-06     4.325388e-33
 1.258925e-06     5.024596e-33
 1.412538e-06     5.835271e-33
 1.584893e-06     6.775105e-33
 1.778279e-06     7.864629e-33
 1.995263e-06     9.127629e-33
 2.238721e-06     1.059164e-32
 2.511887e-06     1.228862e-32
 2.818382e-06     1.425554e-32
 3.162278e-06     1.653533e-32
 3.548136e-06     1.917765e-32
 3.981071e-06     2.224004e-32
 4.466837e-06     2.578928e-32
 5.011870e-06     2.990263e-32
 5.623413e-06     3.466975e-32
 6.309576e-06     4.019442e-32
 7.079456e-06     4.659689e-32
 7.943284e-06     5.401668e-32
 8.912505e-06     6.261518e-32
 1.000000e-05     7.257976e-32
 1.122019e-05     8.412723e-32
