## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.363599e-40
 1.122019e-08     1.982589e-40
 1.258925e-08     2.827131e-40
 1.412538e-08     3.945917e-40
 1.584893e-08     5.398505e-40
 1.778279e-08     7.254213e-40
 1.995263e-08     9.592480e-40
 2.238721e-08     1.250395e-39
 2.511887e-08     1.609217e-39
 2.818382e-08     2.047546e-39
 3.162278e-08     2.578948e-39
 3.548135e-08     3.218981e-39
 3.981071e-08     3.985546e-39
 4.466837e-08     4.899280e-39
 5.011870e-08     5.983973e-39
 5.623413e-08     7.267149e-39
 6.309576e-08     8.780606e-39
 7.079456e-08     1.056113e-38
 7.943284e-08     1.265138e-38
 8.912505e-08     1.510068e-38
 1.000000e-07     1.796628e-38
 1.122019e-07     2.131443e-38
 1.258925e-07     2.522192e-38
 1.412538e-07     2.977788e-38
 1.584892e-07     3.508536e-38
 1.778279e-07     4.126413e-38
 1.995263e-07     4.845277e-38
 2.238721e-07     5.681188e-38
 2.511887e-07     6.652785e-38
 2.818382e-07     7.781638e-38
 3.162278e-07     9.092782e-38
 3.548136e-07     1.061521e-37
 3.981071e-07     1.238249e-37
 4.466837e-07     1.443361e-37
 5.011870e-07     1.681366e-37
 5.623413e-07     1.957498e-37
 6.309576e-07     2.277817e-37
 7.079456e-07     2.649342e-37
 7.943284e-07     3.080220e-37
 8.912505e-07     3.579875e-37
 1.000000e-06     4.159247e-37
 1.122019e-06     4.830999e-37
 1.258925e-06     5.609798e-37
 1.412538e-06     6.512674e-37
 1.584893e-06     7.559317e-37
 1.778279e-06     8.772579e-37
 1.995263e-06     1.017893e-36
 2.238721e-06     1.180903e-36
 2.511887e-06     1.369843e-36
 2.818382e-06     1.588830e-36
 3.162278e-06     1.842639e-36
 3.548136e-06     2.136799e-36
 3.981071e-06     2.477715e-36
 4.466837e-06     2.872818e-36
 5.011870e-06     3.330708e-36
 5.623413e-06     3.861363e-36
 6.309576e-06     4.476335e-36
 7.079456e-06     5.189005e-36
 7.943284e-06     6.014905e-36
 8.912505e-06     6.971995e-36
 1.000000e-05     8.081127e-36
 1.122019e-05     9.366435e-36
 1.258925e-05     1.085588e-35
 1.412538e-05     1.258190e-35
 1.584893e-05     1.458205e-35
 1.778279e-05     1.689985e-35
 1.995263e-05     1.958576e-35
 2.238721e-05     2.269820e-35
 2.511887e-05     2.630493e-35
 2.818382e-05     3.048438e-35
 3.162278e-05     3.532758e-35
 3.548135e-05     4.093984e-35
 3.981071e-05     4.744326e-35
 4.466837e-05     5.497943e-35
 5.011870e-05     6.371219e-35
 5.623413e-05     7.383172e-35
 6.309577e-05     8.555812e-35
 7.079457e-05     9.914636e-35
 7.943284e-05     1.148923e-34
 8.912505e-05     1.331384e-34
 1.000000e-04     1.542818e-34
 1.122018e-04     1.787821e-34
 1.258926e-04     2.071305e-34
 1.412538e-04     2.391805e-34
 1.584893e-04     2.761568e-34
 1.778279e-04     3.190604e-34
 1.995262e-04     3.689429e-34
 2.238722e-04     4.270091e-34
 2.511887e-04     4.946693e-34
 2.818383e-04     5.735859e-34
 3.162278e-04     6.657210e-34
 3.548134e-04     7.733916e-34
 3.981073e-04     8.993379e-34
 4.466837e-04     1.046801e-33
 5.011873e-04     1.219619e-33
 5.623413e-04     1.422341e-33
 6.309572e-04     1.660358e-33
 7.079460e-04     1.940071e-33
 7.943284e-04     2.269071e-33
 8.912510e-04     2.656384e-33
 1.000000e-03     3.112734e-33
 1.122018e-03     3.650875e-33
 1.258926e-03     4.285993e-33
 1.412538e-03     5.036147e-33
 1.584893e-03     5.922863e-33
 1.778279e-03     6.971796e-33
 1.995262e-03     8.213530e-33
 2.238722e-03     9.684543e-33
 2.511887e-03     1.142835e-32
 2.818383e-03     1.349690e-32
 3.162278e-03     1.595227e-32
 3.548133e-03     1.886853e-32
 3.981073e-03     2.233430e-32
 4.466837e-03     2.645544e-32
 5.011873e-03     3.135868e-32
 5.623413e-03     3.719597e-32
 6.309573e-03     4.415013e-32
 7.079460e-03     5.244262e-32
 7.943284e-03     6.234400e-32
 8.912510e-03     7.418875e-32
 1.000000e-02     8.839445e-32
 1.122019e-02     1.054861e-31
 1.258925e-02     1.261237e-31
 1.412538e-02     1.511347e-31
 1.584894e-02     1.815439e-31
 1.778279e-02     2.186055e-31
 1.995263e-02     2.638343e-31
 2.238721e-02     3.190329e-31
 2.511887e-02     3.863273e-31
 2.818385e-02     4.682013e-31
 3.162277e-02     5.675424e-31
 3.548136e-02     6.877070e-31
 3.981071e-02     8.325873e-31
 4.466837e-02     1.006722e-30
 5.011876e-02     1.215411e-30
 5.623413e-02     1.464868e-30
 6.309576e-02     1.762420e-30
 7.079456e-02     2.116714e-30
 7.943284e-02     2.538014e-30
 8.912515e-02     3.038496e-30
 1.000000e-01     3.632644e-30
 1.122019e-01     4.338370e-30
 1.258925e-01     5.150141e-30
 1.412538e-01     6.036936e-30
 1.584894e-01     6.985145e-30
 1.778279e-01     7.986049e-30
 1.995263e-01     9.032492e-30
 2.238721e-01     1.011807e-29
 2.511887e-01     1.123712e-29
 2.818385e-01     1.238474e-29
 3.162278e-01     1.355682e-29
 3.548135e-01     1.475015e-29
 3.981071e-01     1.596226e-29
 4.466837e-01     1.719150e-29
 5.011876e-01     1.843687e-29
 5.623413e-01     1.969801e-29
 6.309576e-01     2.097134e-29
 7.079456e-01     2.226177e-29
 7.943284e-01     2.356874e-29
 8.912515e-01     2.489244e-29
 1.000000e+00     2.623303e-29
 1.122019e+00     2.759032e-29
 1.258925e+00     2.896320e-29
 1.412538e+00     3.034913e-29
 1.584894e+00     3.174327e-29
