## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.361737e-41
 1.122019e-08     1.980891e-41
 1.258925e-08     2.823708e-41
 1.412538e-08     3.938192e-41
 1.584893e-08     5.383608e-41
 1.778279e-08     7.228745e-41
 1.995263e-08     9.552262e-41
 2.238721e-08     1.244384e-40
 2.511887e-08     1.600592e-40
 2.818382e-08     2.035555e-40
 3.162278e-08     2.562695e-40
 3.548135e-08     3.197409e-40
 3.981071e-08     3.957408e-40
 4.466837e-08     4.863119e-40
 5.011870e-08     5.938087e-40
 5.623413e-08     7.209555e-40
 6.309576e-08     8.708997e-40
 7.079456e-08     1.047283e-39
 7.943284e-08     1.254328e-39
 8.912505e-08     1.496917e-39
 1.000000e-07     1.780718e-39
 1.122019e-07     2.112289e-39
 1.258925e-07     2.499232e-39
 1.412538e-07     2.950368e-39
 1.584892e-07     3.475902e-39
 1.778279e-07     4.087689e-39
 1.995263e-07     4.799447e-39
 2.238721e-07     5.627076e-39
 2.511887e-07     6.589026e-39
 2.818382e-07     7.706650e-39
 3.162278e-07     9.004733e-39
 3.548136e-07     1.051197e-38
 3.981071e-07     1.226160e-38
 4.466837e-07     1.429221e-38
 5.011870e-07     1.664845e-38
 5.623413e-07     1.938212e-38
 6.309576e-07     2.255322e-38
 7.079456e-07     2.623122e-38
 7.943284e-07     3.049678e-38
 8.912505e-07     3.544318e-38
 1.000000e-06     4.117874e-38
 1.122019e-06     4.782879e-38
 1.258925e-06     5.553855e-38
 1.412538e-06     6.447658e-38
 1.584893e-06     7.483781e-38
 1.778279e-06     8.684845e-38
 1.995263e-06     1.007706e-37
 2.238721e-06     1.169076e-37
 2.511887e-06     1.356116e-37
 2.818382e-06     1.572900e-37
 3.162278e-06     1.824155e-37
 3.548136e-06     2.115356e-37
 3.981071e-06     2.452841e-37
 4.466837e-06     2.843968e-37
 5.011870e-06     3.297250e-37
 5.623413e-06     3.822564e-37
 6.309576e-06     4.431346e-37
 7.079456e-06     5.136844e-37
 7.943284e-06     5.954429e-37
 8.912505e-06     6.901884e-37
 1.000000e-05     7.999851e-37
 1.122019e-05     9.272220e-37
 1.258925e-05     1.074667e-36
 1.412538e-05     1.245532e-36
 1.584893e-05     1.443532e-36
 1.778279e-05     1.672979e-36
 1.995263e-05     1.938866e-36
 2.238721e-05     2.246976e-36
 2.511887e-05     2.604017e-36
 2.818382e-05     3.017754e-36
 3.162278e-05     3.497197e-36
 3.548135e-05     4.052773e-36
 3.981071e-05     4.696566e-36
 4.466837e-05     5.442594e-36
 5.011870e-05     6.307078e-36
 5.623413e-05     7.308841e-36
 6.309577e-05     8.469673e-36
 7.079457e-05     9.814815e-36
 7.943284e-05     1.137356e-35
 8.912505e-05     1.317979e-35
 1.000000e-04     1.527283e-35
 1.122018e-04     1.769821e-35
 1.258926e-04     2.050446e-35
 1.412538e-04     2.367455e-35
 1.584893e-04     2.733342e-35
 1.778279e-04     3.158023e-35
 1.995262e-04     3.651869e-35
 2.238722e-04     4.226781e-35
 2.511887e-04     4.896718e-35
 2.818383e-04     5.678144e-35
 3.162278e-04     6.590497e-35
 3.548134e-04     7.656733e-35
 3.981073e-04     8.904002e-35
 4.466837e-04     1.036442e-34
 5.011873e-04     1.207601e-34
 5.623413e-04     1.408384e-34
 6.309572e-04     1.644136e-34
 7.079460e-04     1.921197e-34
 7.943284e-04     2.247091e-34
 8.912510e-04     2.630762e-34
 1.000000e-03     3.082837e-34
 1.122018e-03     3.615957e-34
 1.258926e-03     4.245174e-34
 1.412538e-03     4.988382e-34
 1.584893e-03     5.866918e-34
 1.778279e-03     6.906211e-34
 1.995262e-03     8.136570e-34
 2.238722e-03     9.594154e-34
 2.511887e-03     1.132209e-33
 2.818383e-03     1.337189e-33
 3.162278e-03     1.580505e-33
 3.548133e-03     1.869502e-33
 3.981073e-03     2.212965e-33
 4.466837e-03     2.621384e-33
 5.011873e-03     3.107325e-33
 5.623413e-03     3.685851e-33
 6.309573e-03     4.375087e-33
 7.079460e-03     5.196997e-33
 7.943284e-03     6.178420e-33
 8.912510e-03     7.352549e-33
 1.000000e-02     8.760846e-33
 1.122019e-02     1.045545e-32
 1.258925e-02     1.250193e-32
 1.412538e-02     1.498247e-32
 1.584894e-02     1.799884e-32
 1.778279e-02     2.167551e-32
 1.995263e-02     2.616276e-32
 2.238721e-02     3.163932e-32
 2.511887e-02     3.831582e-32
 2.818385e-02     4.643829e-32
 3.162277e-02     5.629262e-32
 3.548136e-02     6.821112e-32
 3.981071e-02     8.257908e-32
 4.466837e-02     9.984589e-32
 5.011876e-02     1.205362e-31
 5.623413e-02     1.452656e-31
 6.309576e-02     1.747598e-31
 7.079456e-02     2.098756e-31
 7.943284e-02     2.516296e-31
 8.912515e-02     3.012287e-31
 1.000000e-01     3.601082e-31
 1.122019e-01     4.300426e-31
 1.258925e-01     5.104341e-31
 1.412538e-01     5.980740e-31
 1.584894e-01     6.916358e-31
 1.778279e-01     7.903084e-31
 1.995263e-01     8.934136e-31
 2.238721e-01     1.000331e-30
 2.511887e-01     1.110511e-30
 2.818385e-01     1.223473e-30
 3.162278e-01     1.338820e-30
 3.548135e-01     1.456239e-30
 3.981071e-01     1.575493e-30
 4.466837e-01     1.696421e-30
 5.011876e-01     1.818932e-30
 5.623413e-01     1.942991e-30
 6.309576e-01     2.068093e-30
 7.079456e-01     2.194926e-30
 7.943284e-01     2.323354e-30
 8.912515e-01     2.453348e-30
 1.000000e+00     2.584884e-30
 1.122019e+00     2.717873e-30
 1.258925e+00     2.852101e-30
 1.412538e+00     2.987160e-30
 1.584894e+00     3.122334e-30
 1.778279e+00     3.256446e-30
 1.995263e+00     3.387651e-30
 2.238721e+00     3.513108e-30
 2.511887e+00     3.628603e-30
 2.818385e+00     3.728048e-30
 3.162278e+00     3.802977e-30
 3.548136e+00     3.842210e-30
 3.981071e+00     3.832051e-30
 4.466837e+00     3.757584e-30
 5.011876e+00     3.605628e-30
 5.623413e+00     3.369363e-30
 6.309576e+00     3.045586e-30
 7.079456e+00     2.654870e-30
 7.943284e+00     2.251077e-30
 8.912516e+00     1.868585e-30
 1.000000e+01     1.527911e-30
 1.122019e+01     1.237146e-30
 1.258925e+01     9.965755e-31
