## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     3.296609e-37
 1.122019e-08     4.806004e-37
 1.258925e-08     6.964491e-37
 1.412538e-08     9.986134e-37
 1.584893e-08     1.412513e-36
 1.778279e-08     1.967768e-36
 1.995263e-08     2.698470e-36
 2.238721e-08     3.643637e-36
 2.511887e-08     4.847882e-36
 2.818382e-08     6.362160e-36
 3.162278e-08     8.244789e-36
 3.548135e-08     1.056248e-35
 3.981071e-08     1.339166e-35
 4.466837e-08     1.682010e-35
 5.011870e-08     2.094853e-35
 5.623413e-08     2.589300e-35
 6.309576e-08     3.178712e-35
 7.079456e-08     3.878501e-35
 7.943284e-08     4.706488e-35
 8.912505e-08     5.683249e-35
 1.000000e-07     6.832625e-35
 1.122019e-07     8.182182e-35
 1.258925e-07     9.763836e-35
 1.412538e-07     1.161463e-34
 1.584892e-07     1.377737e-34
 1.778279e-07     1.630180e-34
 1.995263e-07     1.924546e-34
 2.238721e-07     2.267505e-34
 2.511887e-07     2.666795e-34
 2.818382e-07     3.131376e-34
 3.162278e-07     3.671642e-34
 3.548136e-07     4.299634e-34
 3.981071e-07     5.029297e-34
 4.466837e-07     5.876821e-34
 5.011870e-07     6.860936e-34
 5.623413e-07     8.003385e-34
 6.309576e-07     9.329336e-34
 7.079456e-07     1.086795e-33
 7.943284e-07     1.265308e-33
 8.912505e-07     1.472387e-33
 1.000000e-06     1.712577e-33
 1.122019e-06     1.991138e-33
 1.258925e-06     2.314165e-33
 1.412538e-06     2.688734e-33
 1.584893e-06     3.123025e-33
 1.778279e-06     3.626533e-33
 1.995263e-06     4.210257e-33
 2.238721e-06     4.886932e-33
 2.511887e-06     5.671335e-33
 2.818382e-06     6.580567e-33
 3.162278e-06     7.634472e-33
 3.548136e-06     8.856023e-33
 3.981071e-06     1.027183e-32
 4.466837e-06     1.191277e-32
 5.011870e-06     1.381459e-32
 5.623413e-06     1.601874e-32
 6.309576e-06     1.857321e-32
 7.079456e-06     2.153361e-32
 7.943284e-06     2.496447e-32
 8.912505e-06     2.894043e-32
 1.000000e-05     3.354812e-32
 1.122019e-05     3.888783e-32
 1.258925e-05     4.507574e-32
 1.412538e-05     5.224667e-32
 1.584893e-05     6.055657e-32
 1.778279e-05     7.018639e-32
 1.995263e-05     8.134575e-32
 2.238721e-05     9.427737e-32
 2.511887e-05     1.092629e-31
 2.818382e-05     1.266281e-31
 3.162278e-05     1.467512e-31
 3.548135e-05     1.700700e-31
 3.981071e-05     1.970917e-31
 4.466837e-05     2.284046e-31
 5.011870e-05     2.646896e-31
 5.623413e-05     3.067369e-31
 6.309577e-05     3.554611e-31
 7.079457e-05     4.119215e-31
 7.943284e-05     4.773478e-31
 8.912505e-05     5.531624e-31
 1.000000e-04     6.410161e-31
 1.122018e-04     7.428189e-31
 1.258926e-04     8.607750e-31
 1.412538e-04     9.968247e-31
 1.584893e-04     1.153604e-30
