## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     4.675949e-37
 1.122019e-08     6.800058e-37
 1.258925e-08     9.746007e-37
 1.412538e-08     1.370532e-36
 1.584893e-08     1.890379e-36
 1.778279e-08     2.560400e-36
 1.995263e-08     3.410836e-36
 2.238721e-08     4.476320e-36
 2.511887e-08     5.796491e-36
 2.818382e-08     7.416645e-36
 3.162278e-08     9.388689e-36
 3.548135e-08     1.177211e-35
 3.981071e-08     1.463528e-35
 4.466837e-08     1.805695e-35
 5.011870e-08     2.212781e-35
 5.623413e-08     2.695275e-35
 6.309576e-08     3.265283e-35
 7.079456e-08     3.936810e-35
 7.943284e-08     4.726088e-35
 8.912505e-08     5.651881e-35
 1.000000e-07     6.735965e-35
 1.122019e-07     8.003543e-35
 1.258925e-07     9.483811e-35
 1.412538e-07     1.121067e-34
 1.584892e-07     1.322330e-34
 1.778279e-07     1.556726e-34
 1.995263e-07     1.829524e-34
 2.238721e-07     2.146833e-34
 2.511887e-07     2.515739e-34
 2.818382e-07     2.944446e-34
 3.162278e-07     3.442475e-34
 3.548136e-07     4.020848e-34
 3.981071e-07     4.692338e-34
 4.466837e-07     5.471770e-34
 5.011870e-07     6.376290e-34
 5.623413e-07     7.425807e-34
 6.309576e-07     8.643363e-34
 7.079456e-07     1.005566e-33
 7.943284e-07     1.169367e-33
 8.912505e-07     1.359325e-33
 1.000000e-06     1.579600e-33
 1.122019e-06     1.835008e-33
 1.258925e-06     2.131127e-33
 1.412538e-06     2.474435e-33
 1.584893e-06     2.872419e-33
 1.778279e-06     3.333772e-33
 1.995263e-06     3.868561e-33
 2.238721e-06     4.488444e-33
 2.511887e-06     5.206947e-33
 2.818382e-06     6.039724e-33
 3.162278e-06     7.004938e-33
 3.548136e-06     8.123618e-33
 3.981071e-06     9.420120e-33
 4.466837e-06     1.092272e-32
 5.011870e-06     1.266410e-32
 5.623413e-06     1.468224e-32
 6.309576e-06     1.702105e-32
 7.079456e-06     1.973144e-32
 7.943284e-06     2.287248e-32
 8.912505e-06     2.651246e-32
 1.000000e-05     3.073072e-32
 1.122019e-05     3.561902e-32
 1.258925e-05     4.128371e-32
 1.412538e-05     4.784820e-32
 1.584893e-05     5.545523e-32
 1.778279e-05     6.427044e-32
 1.995263e-05     7.448569e-32
 2.238721e-05     8.632313e-32
 2.511887e-05     1.000405e-31
 2.818382e-05     1.159361e-31
 3.162278e-05     1.343563e-31
 3.548135e-05     1.557014e-31
 3.981071e-05     1.804358e-31
 4.466837e-05     2.090981e-31
 5.011870e-05     2.423115e-31
 5.623413e-05     2.807992e-31
 6.309577e-05     3.253983e-31
 7.079457e-05     3.770787e-31
 7.943284e-05     4.369656e-31
 8.912505e-05     5.063611e-31
 1.000000e-04     5.867762e-31
 1.122018e-04     6.799590e-31
 1.258926e-04     7.878401e-31
 1.412538e-04     9.106676e-31
 1.584893e-04     1.051932e-30
 1.778279e-04     1.215341e-30
 1.995262e-04     1.404972e-30
 2.238722e-04     1.625467e-30
 2.511887e-04     1.882202e-30
 2.818383e-04     2.181471e-30
 3.162278e-04     2.530684e-30
 3.548134e-04     2.938576e-30
 3.981073e-04     3.415470e-30
 4.466837e-04     3.973569e-30
 5.011873e-04     4.627319e-30
 5.623413e-04     5.393828e-30
 6.309572e-04     6.293376e-30
 7.079460e-04     7.350021e-30
 7.943284e-04     8.592297e-30
 8.912510e-04     1.005411e-29
 1.000000e-03     1.177574e-29
 1.122018e-03     1.380507e-29
 1.258926e-03     1.619911e-29
 1.412538e-03     1.902563e-29
 1.584893e-03     2.236540e-29
 1.778279e-03     2.631465e-29
 1.995262e-03     3.098805e-29
 2.238722e-03     3.652237e-29
 2.511887e-03     4.308072e-29
 2.818383e-03     5.085785e-29
 3.162278e-03     6.008623e-29
 3.548133e-03     7.104350e-29
 3.981073e-03     8.406152e-29
 4.466837e-03     9.953670e-29
 5.011873e-03     1.179435e-28
 5.623413e-03     1.398502e-28
 6.309573e-03     1.659399e-28
 7.079460e-03     1.970379e-28
 7.943284e-03     2.341489e-28
 8.912510e-03     2.785090e-28
 1.000000e-02     3.316542e-28
 1.122019e-02     3.955088e-28
 1.258925e-02     4.724878e-28
 1.412538e-02     5.656206e-28
 1.584894e-02     6.786705e-28
 1.778279e-02     8.162662e-28
 1.995263e-02     9.840314e-28
 2.238721e-02     1.188700e-27
 2.511887e-02     1.438260e-27
 2.818385e-02     1.742090e-27
 3.162277e-02     2.111128e-27
 3.548136e-02     2.558120e-27
 3.981071e-02     3.097848e-27
 4.466837e-02     3.747546e-27
 5.011876e-02     4.527303e-27
 5.623413e-02     5.460640e-27
 6.309576e-02     6.575234e-27
 7.079456e-02     7.903687e-27
 7.943284e-02     9.484627e-27
 8.912515e-02     1.136383e-26
 1.000000e-01     1.359570e-26
 1.122019e-01     1.624660e-26
 1.258925e-01     1.932652e-26
 1.412538e-01     2.275876e-26
 1.584894e-01     2.648579e-26
 1.778279e-01     3.046260e-26
 1.995263e-01     3.465238e-26
 2.238721e-01     3.902377e-26
 2.511887e-01     4.355001e-26
 2.818385e-01     4.820808e-26
 3.162278e-01     5.297868e-26
 3.548135e-01     5.784620e-26
 3.981071e-01     6.279837e-26
 4.466837e-01     6.782632e-26
 5.011876e-01     7.292413e-26
 5.623413e-01     7.808857e-26
 6.309576e-01     8.331898e-26
 7.079456e-01     8.861658e-26
 7.943284e-01     9.398457e-26
 8.912515e-01     9.942743e-26
 1.000000e+00     1.049508e-25
 1.122019e+00     1.105612e-25
 1.258925e+00     1.162659e-25
 1.412538e+00     1.220725e-25
 1.584894e+00     1.279890e-25
 1.778279e+00     1.340237e-25
 1.995263e+00     1.401850e-25
 2.238721e+00     1.464816e-25
 2.511887e+00     1.529224e-25
 2.818385e+00     1.595167e-25
 3.162278e+00     1.662744e-25
 3.548136e+00     1.732065e-25
 3.981071e+00     1.803246e-25
 4.466837e+00     1.876419e-25
 5.011876e+00     1.951726e-25
 5.623413e+00     2.029316e-25
 6.309576e+00     2.108426e-25
 7.079456e+00     2.180773e-25
 7.943284e+00     2.262321e-25
 8.912516e+00     2.363766e-25
 1.000000e+01     2.493110e-25
 1.122019e+01     2.657294e-25
 1.258925e+01     2.863188e-25
 1.412538e+01     3.117482e-25
 1.584894e+01     3.426191e-25
 1.778279e+01     3.797785e-25
 1.995263e+01     4.233427e-25
 2.238721e+01     4.741909e-25
 2.511887e+01     5.300921e-25
 2.818385e+01     5.888869e-25
 3.162278e+01     6.600294e-25
 3.548135e+01     7.238944e-25
 3.981071e+01     7.926683e-25
 4.466837e+01     8.546817e-25
 5.011876e+01     9.137430e-25
 5.623413e+01     9.697686e-25
 6.309576e+01     1.019152e-24
 7.079456e+01     1.070494e-24
 7.943284e+01     1.124774e-24
 8.912515e+01     1.184346e-24
 1.000000e+02     1.249831e-24
 1.120000e+02     1.319235e-24
 1.250000e+02     1.388294e-24
 1.400000e+02     1.457934e-24
 1.550000e+02     1.518373e-24
 1.650000e+02     1.553752e-24
 1.750000e+02     1.585802e-24
 1.850000e+02     1.616371e-24
 1.900000e+02     1.633831e-24
 1.950000e+02     1.657453e-24
 2.000000e+02     1.696004e-24
 2.050000e+02     1.770693e-24
 2.100000e+02     1.922502e-24
 2.150000e+02     2.236413e-24
 2.180000e+02     2.566661e-24
 2.210000e+02     3.066633e-24
 2.240000e+02     3.818775e-24
 2.260000e+02     4.514964e-24
 2.270000e+02     4.938335e-24
 2.275000e+02     5.172555e-24
 2.278400e+02     5.339969e-24
 2.380000e+02     1.358288e-23
 2.500000e+02     2.243402e-23
 2.700000e+02     3.427634e-23
 2.900000e+02     4.410515e-23
 3.035000e+02     4.988290e-23
 3.037800e+02     9.348250e-23
 3.045000e+02     9.247924e-23
 3.060000e+02     9.080784e-23
 3.080000e+02     8.874431e-23
 3.100000e+02     8.677999e-23
 3.120000e+02     8.490848e-23
 3.150000e+02     8.238426e-23
 3.200000e+02     7.896312e-23
 3.250000e+02     7.609966e-23
 3.300000e+02     7.403498e-23
 3.400000e+02     7.139336e-23
