## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.584945e-37
 1.122019e-08     3.769198e-37
 1.258925e-08     5.466265e-37
 1.412538e-08     7.850547e-37
 1.584893e-08     1.113148e-36
 1.778279e-08     1.555500e-36
 1.995263e-08     2.140545e-36
 2.238721e-08     2.900882e-36
 2.511887e-08     3.873796e-36
 2.818382e-08     5.101857e-36
 3.162278e-08     6.633769e-36
 3.548135e-08     8.525224e-36
 3.981071e-08     1.084002e-35
 4.466837e-08     1.365136e-35
 5.011870e-08     1.704325e-35
 5.623413e-08     2.111244e-35
 6.309576e-08     2.597023e-35
 7.079456e-08     3.174498e-35
 7.943284e-08     3.858507e-35
 8.912505e-08     4.666174e-35
 1.000000e-07     5.617336e-35
 1.122019e-07     6.734927e-35
 1.258925e-07     8.045495e-35
 1.412538e-07     9.579845e-35
 1.584892e-07     1.137359e-34
 1.778279e-07     1.346808e-34
 1.995263e-07     1.591117e-34
 2.238721e-07     1.875834e-34
 2.511887e-07     2.207392e-34
 2.818382e-07     2.593242e-34
 3.162278e-07     3.042029e-34
 3.548136e-07     3.563764e-34
 3.981071e-07     4.170045e-34
 4.466837e-07     4.874334e-34
 5.011870e-07     5.692206e-34
 5.623413e-07     6.641744e-34
 6.309576e-07     7.743877e-34
 7.079456e-07     9.022856e-34
 7.943284e-07     1.050683e-33
 8.912505e-07     1.222835e-33
 1.000000e-06     1.422522e-33
 1.122019e-06     1.654118e-33
 1.258925e-06     1.922692e-33
 1.412538e-06     2.234127e-33
 1.584893e-06     2.595227e-33
 1.778279e-06     3.013888e-33
 1.995263e-06     3.499257e-33
 2.238721e-06     4.061924e-33
 2.511887e-06     4.714178e-33
 2.818382e-06     5.470242e-33
 3.162278e-06     6.346617e-33
 3.548136e-06     7.362408e-33
 3.981071e-06     8.539744e-33
 4.466837e-06     9.904309e-33
 5.011870e-06     1.148581e-32
 5.623413e-06     1.331875e-32
 6.309576e-06     1.544302e-32
 7.079456e-06     1.790487e-32
 7.943284e-06     2.075796e-32
 8.912505e-06     2.406436e-32
 1.000000e-05     2.789613e-32
 1.122019e-05     3.233666e-32
 1.258925e-05     3.748256e-32
 1.412538e-05     4.344598e-32
 1.584893e-05     5.035658e-32
 1.778279e-05     5.836486e-32
 1.995263e-05     6.764514e-32
 2.238721e-05     7.839927e-32
 2.511887e-05     9.086146e-32
 2.818382e-05     1.053027e-31
 3.162278e-05     1.220374e-31
 3.548135e-05     1.414298e-31
 3.981071e-05     1.639016e-31
 4.466837e-05     1.899420e-31
 5.011870e-05     2.201174e-31
 5.623413e-05     2.550848e-31
 6.309577e-05     2.956049e-31
 7.079457e-05     3.425587e-31
 7.943284e-05     3.969687e-31
 8.912505e-05     4.600178e-31
 1.000000e-04     5.330791e-31
 1.122018e-04     6.177407e-31
 1.258926e-04     7.158379e-31
 1.412538e-04     8.290659e-31
 1.584893e-04     9.596216e-31
 1.778279e-04     1.110176e-30
 1.995262e-04     1.283947e-30
