## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.482861e-39
 1.122019e-08     3.611316e-39
 1.258925e-08     5.155641e-39
 1.412538e-08     7.206060e-39
 1.584893e-08     9.872596e-39
 1.778279e-08     1.328354e-38
 1.995263e-08     1.758611e-38
 2.238721e-08     2.294837e-38
 2.511887e-08     2.956239e-38
 2.818382e-08     3.764755e-38
 3.162278e-08     4.745537e-38
 3.548135e-08     5.927431e-38
 3.981071e-08     7.343614e-38
 4.466837e-08     9.032334e-38
 5.011870e-08     1.103767e-37
 5.623413e-08     1.341063e-37
 6.309576e-08     1.621011e-37
 7.079456e-08     1.950429e-37
 7.943284e-08     2.337216e-37
 8.912505e-08     2.790512e-37
 1.000000e-07     3.320920e-37
 1.122019e-07     3.940715e-37
 1.258925e-07     4.664118e-37
 1.412538e-07     5.507639e-37
 1.584892e-07     6.490369e-37
 1.778279e-07     7.634495e-37
 1.995263e-07     8.965685e-37
 2.238721e-07     1.051369e-36
 2.511887e-07     1.231303e-36
 2.818382e-07     1.440367e-36
 3.162278e-07     1.683198e-36
 3.548136e-07     1.965166e-36
 3.981071e-07     2.292491e-36
 4.466837e-07     2.672394e-36
 5.011870e-07     3.113225e-36
 5.623413e-07     3.624684e-36
 6.309576e-07     4.217993e-36
 7.079456e-07     4.906157e-36
 7.943284e-07     5.704265e-36
 8.912505e-07     6.629774e-36
 1.000000e-06     7.702950e-36
 1.122019e-06     8.947250e-36
 1.258925e-06     1.038984e-35
 1.412538e-06     1.206228e-35
 1.584893e-06     1.400102e-35
 1.778279e-06     1.624842e-35
 1.995263e-06     1.885349e-35
 2.238721e-06     2.187303e-35
 2.511887e-06     2.537290e-35
 2.818382e-06     2.942935e-35
 3.162278e-06     3.413086e-35
 3.548136e-06     3.957984e-35
 3.981071e-06     4.589490e-35
 4.466837e-06     5.321376e-35
 5.011870e-06     6.169566e-35
 5.623413e-06     7.152548e-35
 6.309576e-06     8.291719e-35
 7.079456e-06     9.611867e-35
 7.943284e-06     1.114176e-34
 8.912505e-06     1.291467e-34
 1.000000e-05     1.496923e-34
 1.122019e-05     1.735013e-34
 1.258925e-05     2.010918e-34
 1.412538e-05     2.330648e-34
 1.584893e-05     2.701154e-34
 1.778279e-05     3.130505e-34
 1.995263e-05     3.628046e-34
 2.238721e-05     4.204595e-34
 2.511887e-05     4.872708e-34
 2.818382e-05     5.646912e-34
 3.162278e-05     6.544068e-34
 3.548135e-05     7.583688e-34
 3.981071e-05     8.788386e-34
 4.466837e-05     1.018439e-33
 5.011870e-05     1.180205e-33
 5.623413e-05     1.367660e-33
 6.309577e-05     1.584881e-33
 7.079457e-05     1.836591e-33
 7.943284e-05     2.128271e-33
 8.912505e-05     2.466262e-33
 1.000000e-04     2.857924e-33
 1.122018e-04     3.311771e-33
 1.258926e-04     3.837052e-33
 1.412538e-04     4.431631e-33
 1.584893e-04     5.116954e-33
