## EBL from Khaire & Srianand 2018; Q18 Model with alpha=-1.8 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.864619e-37
 1.122019e-08     2.710689e-37
 1.258925e-08     3.879654e-37
 1.412538e-08     5.444654e-37
 1.584893e-08     7.492730e-37
 1.778279e-08     1.012534e-36
 1.995263e-08     1.345933e-36
 2.238721e-08     1.762840e-36
 2.511887e-08     2.278555e-36
 2.818382e-08     2.910557e-36
 3.162278e-08     3.678879e-36
 3.548135e-08     4.606484e-36
 3.981071e-08     5.719768e-36
 4.466837e-08     7.049149e-36
 5.011870e-08     8.629669e-36
 5.623413e-08     1.050185e-35
 6.309576e-08     1.271248e-35
 7.079456e-08     1.531570e-35
 7.943284e-08     1.837425e-35
 8.912505e-08     2.196068e-35
 1.000000e-07     2.615917e-35
 1.122019e-07     3.106716e-35
 1.258925e-07     3.679755e-35
 1.412538e-07     4.348138e-35
 1.584892e-07     5.127021e-35
 1.778279e-07     6.034014e-35
 1.995263e-07     7.089492e-35
 2.238721e-07     8.317073e-35
 2.511887e-07     9.744157e-35
 2.818382e-07     1.140247e-34
 3.162278e-07     1.332881e-34
 3.548136e-07     1.556582e-34
 3.981071e-07     1.816286e-34
 4.466837e-07     2.117726e-34
 5.011870e-07     2.467531e-34
 5.623413e-07     2.873399e-34
 6.309576e-07     3.344240e-34
 7.079456e-07     3.890376e-34
 7.943284e-07     4.523787e-34
 8.912505e-07     5.258330e-34
 1.000000e-06     6.110093e-34
 1.122019e-06     7.097696e-34
 1.258925e-06     8.242708e-34
 1.412538e-06     9.570170e-34
 1.584893e-06     1.110904e-33
 1.778279e-06     1.289291e-33
 1.995263e-06     1.496073e-33
 2.238721e-06     1.735755e-33
 2.511887e-06     2.013568e-33
 2.818382e-06     2.335564e-33
 3.162278e-06     2.708766e-33
 3.548136e-06     3.141303e-33
 3.981071e-06     3.642594e-33
 4.466837e-06     4.223569e-33
 5.011870e-06     4.896869e-33
 5.623413e-06     5.677173e-33
 6.309576e-06     6.581464e-33
 7.079456e-06     7.629422e-33
 7.943284e-06     8.843882e-33
 8.912505e-06     1.025126e-32
 1.000000e-05     1.188222e-32
 1.122019e-05     1.377224e-32
 1.258925e-05     1.596244e-32
 1.412538e-05     1.850055e-32
 1.584893e-05     2.144174e-32
 1.778279e-05     2.485005e-32
 1.995263e-05     2.879969e-32
 2.238721e-05     3.337652e-32
 2.511887e-05     3.868021e-32
 2.818382e-05     4.482612e-32
 3.162278e-05     5.194804e-32
 3.548135e-05     6.020090e-32
 3.981071e-05     6.976421e-32
 4.466837e-05     8.084620e-32
 5.011870e-05     9.368779e-32
 5.623413e-05     1.085686e-31
 6.309577e-05     1.258124e-31
 7.079457e-05     1.457941e-31
 7.943284e-05     1.689487e-31
 8.912505e-05     1.957797e-31
 1.000000e-04     2.268713e-31
 1.122018e-04     2.628994e-31
 1.258926e-04     3.045993e-31
 1.412538e-04     3.519992e-31
 1.584893e-04     4.065445e-31
 1.778279e-04     4.696888e-31
 1.995262e-04     5.430083e-31
 2.238722e-04     6.282930e-31
 2.511887e-04     7.276200e-31
 2.818383e-04     8.434262e-31
 3.162278e-04     9.785814e-31
 3.548134e-04     1.136471e-30
 3.981073e-04     1.321099e-30
 4.466837e-04     1.537196e-30
 5.011873e-04     1.790365e-30
 5.623413e-04     2.087243e-30
 6.309572e-04     2.435698e-30
 7.079460e-04     2.845063e-30
 7.943284e-04     3.326411e-30
 8.912510e-04     3.892898e-30
 1.000000e-03     4.560158e-30
 1.122018e-03     5.346778e-30
 1.258926e-03     6.274885e-30
 1.412538e-03     7.370786e-30
 1.584893e-03     8.665836e-30
 1.778279e-03     1.019740e-29
 1.995262e-03     1.200999e-29
 2.238722e-03     1.415675e-29
 2.511887e-03     1.670097e-29
 2.818383e-03     1.971831e-29
 3.162278e-03     2.329908e-29
 3.548133e-03     2.755107e-29
 3.981073e-03     3.260319e-29
 4.466837e-03     3.860943e-29
 5.011873e-03     4.575411e-29
 5.623413e-03     5.425806e-29
 6.309573e-03     6.438680e-29
 7.079460e-03     7.646133e-29
 7.943284e-03     9.087284e-29
 8.912510e-03     1.081033e-28
