1.998719638657252797e-08 -2.587863300054256395e-20 -2.601856206199347648e-19 -6.207922217166090753e-19 -6.456027713322834441e-19 -6.479463287465910720e-19 -6.479574025795238880e-19
2.093157966932573922e-08 -2.606951160392309262e-20 -2.623943980309427112e-19 -6.345935484473960594e-19 -6.605757550782810684e-19 -6.630301316412229231e-19 -6.630417288400513221e-19
2.192058450717323396e-08 -2.619445146819207585e-20 -2.639190553164287217e-19 -6.475426251618437055e-19 -6.747514285414033801e-19 -6.773218572852221843e-19 -6.773340025787418223e-19
2.295631924236909730e-08 -2.624982664257439628e-20 -2.647188577412197993e-19 -6.595186569632485371e-19 -6.880115976442498868e-19 -6.907035585776955694e-19 -6.907162778631292293e-19
2.404099183509974240e-08 -2.623270768510018881e-20 -2.647607621309466893e-19 -6.704024529217906951e-19 -7.002397823485265791e-19 -7.030590141255180743e-19 -7.030723345237064623e-19
2.517691457037276973e-08 -2.614063354062894666e-20 -2.640172240658584460e-19 -6.800763642999941262e-19 -7.113211598218336674e-19 -7.142736719667395038e-19 -7.142876218799657554e-19
2.636650898730355460e-08 -2.597197473613420607e-20 -2.624700540358008096e-19 -6.884286074095317761e-19 -7.211468926608292005e-19 -7.242389783775292350e-19 -7.242535875500771823e-19
2.761231104130752960e-08 -2.572601345725666852e-20 -2.601113162816237580e-19 -6.953549445135390146e-19 -7.296158153610404191e-19 -7.328540649538371210e-19 -7.328693645353819282e-19
2.891697651020302230e-08 -2.540329100336452489e-20 -2.569468774611467835e-19 -7.007679726871462762e-19 -7.366437286610436675e-19 -7.400350435962138728e-19 -7.400510662082220345e-19
3.028328665574945464e-08 -2.500539283334672639e-20 -2.529940787621908398e-19 -7.045930524244809403e-19 -7.421593331178386919e-19 -7.457109407560784318e-19 -7.457277205613637917e-19
3.171415415268995558e-08 -2.453483223115348300e-20 -2.482804305943068473e-19 -7.067702738193830424e-19 -7.461061991527370392e-19 -7.498256681830816685e-19 -7.498432409586174161e-19
3.321262929793747838e-08 -2.399480794612428124e-20 -2.428409678320899928e-19 -7.072529998424652005e-19 -7.484413125814101725e-19 -7.523365691885465029e-19 -7.523549724017321920e-19
3.478190651314133734e-08 -2.338949946539848990e-20 -2.367211216906380324e-19 -7.060147315327673269e-19 -7.491419405270298959e-19 -7.532212853246773947e-19 -7.532405582132110133e-19
3.642533115449638087e-08 -2.272415839473646308e-20 -2.299774732675666757e-19 -7.030526253505551265e-19 -7.482091492053382659e-19 -7.524812749691333662e-19 -7.525014586246509116e-19
3.814640664431173801e-08 -2.200442696505385293e-20 -2.226705928036609410e-19 -6.983776237986350609e-19 -7.456579371839967193e-19 -7.501319474192042063e-19 -7.501530848748546080e-19
3.994880193954170552e-08 -2.123650469145938382e-20 -2.148665905300169446e-19 -6.920197471184091185e-19 -7.415225351169202662e-19 -7.462079634967188281e-19 -7.462300998189129396e-19
4.183635935320023550e-08 -2.042800617160781789e-20 -2.066457174863761730e-19 -6.840473578108444842e-19 -7.358756874757978931e-19 -7.407825181887756277e-19 -7.408057005732402490e-19
4.381310274533305903e-08 -1.958740071113110605e-20 -1.980965313897894245e-19 -6.745600148325123299e-19 -7.288215325852396801e-19 -7.339602216317972117e-19 -7.339844995041755586e-19
4.588324610100840134e-08 -1.872291422771210851e-20 -1.893046863678987282e-19 -6.636679331502391062e-19 -7.204750920858261943e-19 -7.258565895664121409e-19 -7.258820146875955534e-19
4.805120251361241963e-08 -1.784222806469617576e-20 -1.803498635849528232e-19 -6.514865332908825766e-19 -7.109568489327636079e-19 -7.165926223730255307e-19 -7.166192489494873035e-19
5.032159359259998438e-08 -1.695304275621094758e-20 -1.713114985068320996e-19 -6.381487893379172036e-19 -7.004050992272929673e-19 -7.063071579884930219e-19 -7.063350427878208970e-19
5.269925931575656566e-08 -1.606325949334584444e-20 -1.622706561691806094e-19 -6.238092206688010969e-19 -6.889799021670642339e-19 -6.951608229930367332e-19 -6.951900254649045082e-19
5.518926834697374392e-08 -1.518101634360307865e-20 -1.533104156155665299e-19 -6.086500058504812979e-19 -6.768690817923597839e-19 -6.833420355470451415e-19 -6.833726179499199857e-19
5.779692884153313076e-08 -1.431360988696321010e-20 -1.445050058268640176e-19 -5.928521785649663591e-19 -6.642593244051372305e-19 -6.710381040576525300e-19 -6.710701315914508240e-19
6.052779976193355532e-08 -1.346738610734112689e-20 -1.359187645390617975e-19 -5.765904598522955815e-19 -6.513309627892256398e-19 -6.584300127061913527e-19 -6.584635536512109414e-19
6.338770272838487585e-08 -1.264782868392210210e-20 -1.276070896041594022e-19 -5.600361614196562927e-19 -6.382609141016674761e-19 -6.456953607084416593e-19 -6.457304865708382221e-19
6.638273442923075061e-08 -1.186056173794724270e-20 -1.196266353769587851e-19 -5.433838611328492147e-19 -6.252494540987818685e-19 -6.330351379734462244e-19 -6.330719236375835783e-19
6.951927961775605236e-08 -1.110945726589363674e-20 -1.120162154476685081e-19 -5.267940868199501678e-19 -6.124628822383947234e-19 -6.206163917047561665e-19 -6.206549155926913691e-19
7.280402472308577138e-08 -1.039765796295344594e-20 -1.048071910775202986e-19 -5.104205715782884030e-19 -6.000613666551056627e-19 -6.086000729415517302e-19 -6.086404171800753171e-19
7.624397210419137417e-08 -9.728335351809242601e-21 -9.803115587358412634e-20 -4.944333399371497163e-19 -5.882224077895271227e-19 -5.971645018250618531e-19 -5.972067524205700623e-19
7.984645497739078007e-08 -9.103255639220525260e-21 -9.170547648183945139e-20 -4.789710870473872912e-19 -5.770926541683684112e-19 -5.864571850882603166e-19 -5.865014321098492035e-19
8.361915304916317034e-08 -8.522209861051504718e-21 -8.582758084582211757e-20 -4.641076764057591354e-19 -5.667522937964359384e-19 -5.765592092373337691e-19 -5.766055470085010734e-19
8.757010888760516765e-08 -7.985497597983528915e-21 -8.040003426849287877e-20 -4.499403697113397901e-19 -5.573034495090415760e-19 -5.675736377767270442e-19 -5.676221650760543791e-19
9.170774506742930629e-08 -7.493052162727168879e-21 -7.542171893488406377e-20 -4.365619482110475873e-19 -5.488446146107643710e-19 -5.595999488100994064e-19 -5.596507690813313483e-19
9.604088212505369602e-08 -7.042725995177128795e-21 -7.087056388590202201e-20 -4.239829400524991535e-19 -5.413924966005186822e-19 -5.526558808176042206e-19 -5.527091023895863316e-19
1.005787573620583525e-07 -6.632430788469883828e-21 -6.672512151823823196e-20 -4.122191216935039743e-19 -5.349700200670918097e-19 -5.467654376942952012e-19 -5.468211740111092716e-19
1.053310445370938174e-07 -6.260377563969493646e-21 -6.296700790072938844e-20 -4.012904815902387034e-19 -5.296021296045936996e-19 -5.419546939028465996e-19 -5.420130637647472772e-19
1.103078744882215094e-07 -5.923245373852714174e-21 -5.956243913923777996e-20 -3.911447396102139402e-19 -5.252419048821555491e-19 -5.381779118875150192e-19 -5.382390397030166088e-19
1.155198567296478112e-07 -5.617937964803133956e-21 -5.647993787589467092e-20 -3.817342023954794943e-19 -5.218479657674112111e-19 -5.353949496546228653e-19 -5.354589657043097460e-19
1.209781020688901285e-07 -5.341280476448163562e-21 -5.368728178231473402e-20 -3.729900729919376662e-19 -5.193543219073707013e-19 -5.335411129023954146e-19 -5.336081536149117491e-19
1.266942462925907516e-07 -5.089883066225520619e-21 -5.115012001498770337e-20 -3.648271164235599217e-19 -5.176775070726853204e-19 -5.325342919647620131e-19 -5.326045002055891501e-19
1.326804749714724565e-07 -4.860856994781435662e-21 -4.883918337940797113e-20 -3.571758114729013454e-19 -5.167536328474357773e-19 -5.323120181365033435e-19 -5.323855435099883887e-19
1.389495494373135967e-07 -4.651395568662304458e-21 -4.672606290772270678e-20 -3.499531665077202868e-19 -5.165026890979515316e-19 -5.327957668291753136e-19 -5.328727659944618333e-19
1.455148339873193838e-07 -4.458686926219748223e-21 -4.478233228340394423e-20 -3.430620068660423191e-19 -5.168280208112845915e-19 -5.338904370823910322e-19 -5.339710740838370834e-19
1.523903243738830568e-07 -4.280675549505210966e-21 -4.298719205241941856e-20 -3.364458752333165810e-19 -5.176733356319482798e-19 -5.355413613143474825e-19 -5.356258079270671044e-19
1.595906776404730930e-07 -4.115285325416078245e-21 -4.131966290885793503e-20 -3.300286801387383317e-19 -5.189595739937290931e-19 -5.376711767963716645e-19 -5.377596128875477138e-19
1.671312433672485754e-07 -3.960819463151540029e-21 -3.976260004741523976e-20 -3.237466020384178451e-19 -5.206130069369358619e-19 -5.402079260776996923e-19 -5.403005399844426313e-19
1.750280963930101071e-07 -3.815854978925929752e-21 -3.830161740550129516e-20 -3.175589438811843745e-19 -5.225987007380302554e-19 -5.431185332280601285e-19 -5.432155221525961393e-19
1.832980710832437485e-07 -3.679239892061069033e-21 -3.692507217396406155e-20 -3.114265125253113941e-19 -5.248720168062184868e-19 -5.463603220253182998e-19 -5.464618924483634718e-19
1.919587972173111036e-07 -3.549749043962265202e-21 -3.562059991851737799e-20 -3.052948556410038519e-19 -5.273667256442043370e-19 -5.498691128151106006e-19 -5.499754809285614266e-19
2.010287375712883513e-07 -3.427033112064709646e-21 -3.438463545618072078e-20 -2.991823258652419245e-19 -5.300934303506725439e-19 -5.536576360998357616e-19 -5.537690282600848982e-19
2.105272272765707025e-07 -3.310308666917365206e-21 -3.320926501802856233e-20 -2.930622250632069841e-19 -5.330143719283002304e-19 -5.576903462162958816e-19 -5.578069994198572083e-19
2.204745150381476721e-07 -3.199156727638053624e-21 -3.209023899707734191e-20 -2.869363619852916557e-19 -5.361269993248357851e-19 -5.619670130282147506e-19 -5.620891754119755838e-19
2.308918063004192515e-07 -3.093528137787103003e-21 -3.102702459550254349e-20 -2.808380918272597501e-19 -5.394471786395022495e-19 -5.665059422275222829e-19 -5.666338735965363884e-19
2.418013084525718094e-07 -2.992887888054147769e-21 -3.001421565133551504e-20 -2.747569937109785853e-19 -5.429566507565450685e-19 -5.712914076805435941e-19 -5.714253800668842496e-19
2.532262781698794421e-07 -2.896955246722568722e-21 -2.904896451879148893e-20 -2.687013275509343203e-19 -5.466405301587533079e-19 -5.763111662804171213e-19 -5.764514645370377108e-19
2.651910709918540592e-07 -2.805569641067804441e-21 -2.812962815412925182e-20 -2.626943906858912846e-19 -5.505129679238958018e-19 -5.815820940893808055e-19 -5.817290165219533081e-19
2.777211932429355222e-07 -2.718275856054038445e-21 -2.725161360943864857e-20 -2.567258981370919137e-19 -5.545431079538593139e-19 -5.870762679289197898e-19 -5.872301269663651045e-19
2.908433564064044759e-07 -2.634705981876524091e-21 -2.641120606525531772e-20 -2.507928942769529109e-19 -5.587077665384465678e-19 -5.927735458810417326e-19 -5.929346687807701724e-19
3.045855340674284305e-07 -2.554777552548988067e-21 -2.560755458319160660e-20 -2.449201390438722856e-19 -5.630241517560135095e-19 -5.986942411386342154e-19 -5.988629707169443272e-19
3.189770215466324559e-07 -2.478103231673187066e-21 -2.483675415863738367e-20 -2.391001192441563113e-19 -5.674627495739697061e-19 -6.048121838434444986e-19 -6.049888792173861744e-19
3.340484983513244456e-07 -2.404325240314388244e-21 -2.409519833596398514e-20 -2.333242259086111285e-19 -5.720006350283558377e-19 -6.111078988555557876e-19 -6.112929361853905096e-19
3.498320935775032240e-07 -2.333074879251035481e-21 -2.337917333472935751e-20 -2.275811051480235565e-19 -5.766075619576043402e-19 -6.175545419968177345e-19 -6.177483152311356412e-19
3.663614544020715978e-07 -2.264022808330552849e-21 -2.268536170944925029e-20 -2.218594791736233913e-19 -5.812575704765514954e-19 -6.241297899976134501e-19 -6.243327116442343668e-19
3.836718178112648840e-07 -2.197020621104499941e-21 -2.201226249659367261e-20 -2.161644351187579312e-19 -5.859401575556607005e-19 -6.308270748966708543e-19 -6.310395768587210080e-19
4.018000857182091376e-07 -2.132198783181205743e-21 -2.136116970470360191e-20 -2.105291482140848725e-19 -5.906927211304273645e-19 -6.376875663730273896e-19 -6.379101008837317817e-19
4.207849036297398112e-07 -2.069815947623547162e-21 -2.073466358261153342e-20 -2.049993305183386568e-19 -5.955651331184849817e-19 -6.447654677374652360e-19 -6.449985083920546473e-19
4.406667430301786510e-07 -2.010420061411938877e-21 -2.013822243140187667e-20 -1.996508748959755540e-19 -6.006621512456601121e-19 -6.521697597269868182e-19 -6.524138025643096952e-19
4.614879876576943378e-07 -1.954517165452284168e-21 -1.957690465518677614e-20 -1.945546581963697391e-19 -6.060841744365985244e-19 -6.600050319810189238e-19 -6.602605965500947078e-19
4.832930238571752032e-07 -1.902661867653673664e-21 -1.905625438772092628e-20 -1.897844493791766621e-19 -6.119484863754463790e-19 -6.683935361440354438e-19 -6.686611665240252398e-19
5.061283352022213755e-07 -1.855111924764673802e-21 -1.857884119989302862e-20 -1.853804972290095539e-19 -6.183282405471490038e-19 -6.774129874846504430e-19 -6.776932532876918234e-19
5.300426015879672442e-07 -1.811744079056206467e-21 -1.814341841850462297e-20 -1.813405694642067455e-19 -6.252229439107433629e-19 -6.870677856791278950e-19 -6.873612831184352316e-19
5.550868030059810844e-07 -1.772161387729797925e-21 -1.774599861972123451e-20 -1.776319380400786942e-19 -6.325807606904691411e-19 -6.973110113804562646e-19 -6.976183645291581332e-19
5.813143282224713361e-07 -1.735506265815665870e-21 -1.737798227380814521e-20 -1.741735895143207550e-19 -6.402491087117431889e-19 -7.079946641558366563e-19 -7.083165264923164091e-19
6.087810885914755949e-07 -1.700794957521482266e-21 -1.702950852477636273e-20 -1.708707495083596735e-19 -6.480390189155185103e-19 -7.189347067173574065e-19 -7.192717627691461798e-19
6.375456372456506623e-07 -1.667165742577410993e-21 -1.669194142726533398e-20 -1.676405620651024025e-19 -6.557550524014328382e-19 -7.299414272077061118e-19 -7.302943937123815892e-19
6.676692939187570225e-07 -1.634035241787863527e-21 -1.635943454622711294e-20 -1.644281471666588374e-19 -6.632406840873129365e-19 -7.408632271074559345e-19 -7.412328532757606809e-19
6.992162756659374859e-07 -1.601038334610473163e-21 -1.602832831844257891e-20 -1.612006028529294345e-19 -6.703724530204368355e-19 -7.515820141152305383e-19 -7.519690812076571681e-19
7.322538337604526175e-07 -1.567771688440332892e-21 -1.569458152004641600e-20 -1.579210015665130399e-19 -6.770005193314607510e-19 -7.619524752208182132e-19 -7.623577967930384437e-19
7.668523970587009988e-07 -1.533911754061386261e-21 -1.535495226807428340e-20 -1.545602553445761893e-19 -6.829937575055333187e-19 -7.718486189673262001e-19 -7.722730434537556711e-19
8.030857221391520214e-07 -1.499216927238309547e-21 -1.500701992445255402e-20 -1.510973612956619461e-19 -6.882212388179095262e-19 -7.811437574354307530e-19 -7.815881732855588109e-19
8.410310505352605059e-07 -1.463643978429060328e-21 -1.465035012591284134e-20 -1.475311063815571450e-19 -6.926087061607775909e-19 -7.897673121706975640e-19 -7.902326543379317785e-19
8.807692733975452007e-07 -1.427172528640467641e-21 -1.428473744281232268e-20 -1.438622812186812571e-19 -6.960748347652030466e-19 -7.976421941614951895e-19 -7.981294487075417751e-19
9.223851039358476476e-07 -1.389828207514534615e-21 -1.391043695738779052e-20 -1.400960100644757922e-19 -6.985584369221049356e-19 -8.047134305260684547e-19 -8.052236310380830030e-19
9.659672580093842445e-07 -1.351634423581305882e-21 -1.352768164136717265e-20 -1.362368972073944628e-19 -6.999880182489650842e-19 -8.109095876415019390e-19 -8.114438079050916492e-19
1.011608643249580685e-06 -1.312620426105735828e-21 -1.313676289268609655e-20 -1.322898384278898234e-19 -7.002925034942474818e-19 -8.161624982667210678e-19 -8.167218622093488714e-19
1.059406557118849879e-06 -1.272848859416319678e-21 -1.273830631992574846e-20 -1.282628239601704699e-19 -6.994107869252789336e-19 -8.204104832452860319e-19 -8.209961664830855608e-19
1.109462894327521805e-06 -1.232420489381767118e-21 -1.233331895122884332e-20 -1.241674182001890432e-19 -6.973039277763730268e-19 -8.236138287606285336e-19 -8.242270686838039782e-19
1.161884364051101366e-06 -1.191448365526431202e-21 -1.192293059466675055e-20 -1.200161673852754006e-19 -6.939444022630899162e-19 -8.257446506988947947e-19 -8.263867507431850758e-19
1.216782717410923029e-06 -1.150034950815615580e-21 -1.150816508678801680e-20 -1.158203293502389416e-19 -6.892991982360667916e-19 -8.267673588064949722e-19 -8.274396479698814276e-19
1.274274985703132233e-06 -1.108304284754148497e-21 -1.109026207165846313e-20 -1.115931320295909080e-19 -6.833523139403289877e-19 -8.266558462307042103e-19 -8.273596575680438871e-19
1.334483729883838272e-06 -1.066335048351235594e-21 -1.067000725551866363e-20 -1.073430601848994553e-19 -6.760725446205285561e-19 -8.253697014095483329e-19 -8.261064998678400717e-19
1.397537301842292589e-06 -1.024249145314378959e-21 -1.024861874962226813e-20 -1.030827989298337362e-19 -6.674639931952482397e-19 -8.229086510312149255e-19 -8.236799471780809546e-19
1.463570118019079709e-06 -9.821423172726887277e-22 -9.827052902059693825e-21 -9.882228460676431376e-20 -6.575178701496129436e-19 -8.192471297516879187e-19 -8.200545217912726832e-19
1.532722945952611864e-06 -9.401188787454852842e-22 -9.406351772956478536e-21 -9.457221269632912382e-20 -6.462437151648932177e-19 -8.143776147191587156e-19 -8.152228026302746733e-19
1.605143204364761518e-06 -8.983046669618648892e-22 -8.987772781765161726e-21 -9.034536604938555492e-20 -6.336704451704459997e-19 -8.083022887948159769e-19 -8.091870755439053511e-19
1.680985277425365480e-06 -8.568299771954173298e-22 -8.572617873631722719e-21 -8.615490227538735044e-20 -6.198468461433444454e-19 -8.010489465380038546e-19 -8.019750974590684816e-19
1.760410843865552647e-06 -8.158036521458778328e-22 -8.161974359233209478e-21 -8.201176928191296221e-20 -6.048200253609216964e-19 -7.926350753995554509e-19 -7.936045422054795513e-19
1.843589221641485989e-06 -7.753716463465441738e-22 -7.757300821581448451e-21 -7.793060115641600685e-20 -5.886772185962210366e-19 -7.831166776088331975e-19 -7.841314754791597708e-19
1.930697728883249761e-06 -7.356423227026293854e-22 -7.359679753259261247e-21 -7.392222042521595539e-20 -5.714949905896065562e-19 -7.725291113384216846e-19 -7.735912644504471856e-19
2.021922061898355469e-06 -6.967648024449237709e-22 -6.970601434759502105e-21 -7.000152165133448196e-20 -5.533919952137575127e-19 -7.609423340892779162e-19 -7.620537469626993930e-19
2.117456691035711939e-06 -6.588549242194798847e-22 -6.591223103322733858e-21 -6.618002609668540952e-20 -5.344883019828556168e-19 -7.484362361768552839e-19 -7.495992200871434895e-19
2.217505275253929593e-06 -6.220173877826725310e-22 -6.222590610431685092e-21 -6.246812494298598728e-20 -5.149094608110804581e-19 -7.350851761380317131e-19 -7.363020485984755345e-19
2.322281096277724546e-06 -5.863325391181331223e-22 -5.865506178790171432e-21 -5.887375096509378767e-20 -4.947809728370261001e-19 -7.209637869124581836e-19 -7.222370063222013480e-19
2.432007513267949776e-06 -5.518496354863427411e-22 -5.520461085969744767e-21 -5.540171173566285073e-20 -4.742145790938476117e-19 -7.061225260052897314e-19 -7.074545890836346399e-19
2.546918438974540089e-06 -5.186143162249169987e-22 -5.187910479958626448e-21 -5.205645101904943351e-20 -4.533308756150309700e-19 -6.906193993615032757e-19 -6.920129262412525505e-19
2.667258838387402631e-06 -4.866772895641341954e-22 -4.868360248416321360e-21 -4.884291971685062278e-20 -4.322692346713991021e-19 -6.745399325634021574e-19 -6.759976527505645322e-19
2.793285250948253035e-06 -4.560316879385043832e-22 -4.561740409489085839e-21 -4.576029522547700023e-20 -4.111223912337911221e-19 -6.579191832489709593e-19 -6.594434349969768103e-19
2.925266337436647538e-06 -4.266889720678428858e-22 -4.268164397888315628e-21 -4.280960015627428410e-20 -3.900066620543964788e-19 -6.408162618827951186e-19 -6.424103957294581502e-19
3.063483452696084141e-06 -3.986292908255093343e-22 -3.987432517152233861e-21 -3.998872285808445728e-20 -3.690119066183337985e-19 -6.232545181569909892e-19 -6.249206068665276406e-19
3.208231245421074258e-06 -3.718260985375404735e-22 -3.719278175540954902e-21 -3.729488654695165337e-20 -3.482195513605666445e-19 -6.052736110156366661e-19 -6.070154546845365219e-19
3.359818286283781079e-06 -3.462816404375090719e-22 -3.463722846845348723e-21 -3.472820986304471329e-20 -3.277394397030337114e-19 -5.869549776995177846e-19 -5.887755870865800657e-19
3.518567725739266421e-06 -3.219601305358579177e-22 -3.220407686339405521e-21 -3.228500697942024428e-20 -3.076393083627964725e-19 -5.683096079031474206e-19 -5.702119959725945566e-19
3.684817982911676459e-06 -2.988493551367567195e-22 -2.989209688734725203e-21 -2.996396163824694265e-20 -2.880072709713129338e-19 -5.493940852224409478e-19 -5.513820123689318855e-19
3.858923467029898692e-06 -2.769293638379697207e-22 -2.769928522747719917e-21 -2.776298806700448254e-20 -2.689186682048388221e-19 -5.302763987091568814e-19 -5.323527393762773082e-19
4.041255332950600432e-06 -2.561905128718639705e-22 -2.562467007940482379e-21 -2.568104018662700519e-20 -2.504536397693495424e-19 -5.110333836637706217e-19 -5.132013559188595676e-19
4.232202272379279849e-06 -2.365985752870890278e-22 -2.366482148524707079e-21 -2.371461521350499852e-20 -2.326609732631216852e-19 -4.916904283098381495e-19 -4.939535369463264038e-19
4.432171342476085151e-06 -2.181403840764585311e-22 -2.181841627993522943e-21 -2.186232502206927569e-20 -2.156034559456076105e-19 -4.723406222314362106e-19 -4.747027070078231796e-19
4.641588833612772641e-06 -2.007924137751145382e-22 -2.008309577485109268e-21 -2.012174911437023994e-20 -1.993253117187251048e-19 -4.530604159955214125e-19 -4.555250601864981257e-19
4.860901178130630429e-06 -1.845088430737401819e-22 -1.845427186959487269e-21 -1.848823928027896187e-20 -1.838400415930267082e-19 -4.338661753784092640e-19 -4.364364458193970871e-19
5.090575902036686748e-06 -1.692530276734147098e-22 -1.692827471175404034e-21 -1.695807103859974366e-20 -1.691628235835688660e-19 -4.148146084274098888e-19 -4.174933084598113022e-19
5.331102621667033110e-06 -1.549901399374453705e-22 -1.550161659822003115e-21 -1.552770692040481465e-20 -1.553036601469669739e-19 -3.959740134009038409e-19 -3.987659817273608561e-19
5.582994087441914025e-06 -1.416789130618567743e-22 -1.417016629657793888e-21 -1.419296984162554949e-20 -1.422594926728564501e-19 -3.773694208317748707e-19 -3.802768528961855502e-19
5.846787276937589747e-06 -1.292888681156606407e-22 -1.293087186552332087e-21 -1.295076709109721643e-20 -1.300321931776082910e-19 -3.590690679535808220e-19 -3.620951364481728689e-19
6.123044539605190181e-06 -1.177932026352938576e-22 -1.178104941012146477e-21 -1.179837804008906072e-20 -1.186218778942608451e-19 -3.411497712475162137e-19 -3.442975952064827769e-19
6.412354795576916926e-06 -1.071537015582343833e-22 -1.071687393737184495e-21 -1.073194261178518580e-20 -1.080120483945513386e-19 -3.236521787337021559e-19 -3.269246498737088223e-19
6.715334791115135066e-06 -9.734082771304990777e-23 -9.735388658923025025e-22 -9.748473121624142975e-21 -9.819054563923454092e-20 -3.066429310095695300e-19 -3.100422705706212489e-19
7.032630413380643383e-06 -8.831787812511539027e-23 -8.832920381030554949e-22 -8.844267253508221702e-21 -8.913398210859829102e-20 -2.901660028170799176e-19 -2.936929765424865528e-19
7.364918067322972807e-06 -8.005247664176604193e-23 -8.006228876555615933e-22 -8.016058525262464417e-21 -8.081993381819711606e-20 -2.742922548841288581e-19 -2.779500432698240840e-19
7.712906117627992285e-06 -7.250423291698750896e-23 -7.251272684863963816e-22 -7.259781098902426127e-21 -7.321506566812066941e-20 -2.590374565384178601e-19 -2.628267094513011787e-19
8.077336398796702933e-06 -6.562947086379292409e-23 -6.563681925971168228e-22 -6.571042281044577768e-21 -6.628033535051903622e-20 -2.444256681273137445e-19 -2.483467494487811885e-19
8.458985796574300582e-06 -5.938948319253867126e-23 -5.939583855166786194e-22 -5.945949084473221002e-21 -5.998006363579837182e-20 -2.304962561725929989e-19 -2.345488868801243384e-19
8.858667904100831677e-06 -5.373430262215178646e-23 -5.373979848350854525e-22 -5.379483852588843298e-21 -5.426614079240385298e-20 -2.172178885349169729e-19 -2.214005665081333087e-19
9.277234756314059659e-06 -4.861878819868331320e-23 -4.862354113945770888e-22 -4.867113770701423683e-21 -4.909464883818723277e-20 -2.045906601206422706e-19 -2.089014719074815745e-19
9.715578646301848271e-06 -4.399747656961492248e-23 -4.400158796813989587e-22 -4.404275733364576081e-21 -4.442088993231594585e-20 -1.925984368434410275e-19 -1.970324098592483632e-19
1.017463402747606369e-05 -3.981946544755170967e-23 -3.982302264508157885e-22 -3.985864027527054949e-21 -4.019432222374150530e-20 -1.811848491788979030e-19 -1.857394996571170640e-19
1.065537950562306405e-05 -3.603519111307870848e-23 -3.603826894628308060e-22 -3.606908489859943308e-21 -3.636550164510367880e-20 -1.702909360059443085e-19 -1.749593180958220355e-19
1.115883992507748116e-05 -3.259458355301550450e-23 -3.259724561796189788e-22 -3.262389724016148578e-21 -3.288429259531068842e-20 -1.598454335110299313e-19 -1.646194450526696412e-19
1.168608855346649672e-05 -2.944420460092981561e-23 -2.944650439319166333e-22 -2.946952777598835095e-21 -2.969706205972499444e-20 -1.497278325315812564e-19 -1.545978374575520187e-19
1.223824936968192402e-05 -2.654452832657995234e-23 -2.654651123933063734e-22 -2.656636124745448306e-21 -2.676409942772463014e-20 -1.398846573708759422e-19 -1.448397555948279473e-19
