## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.081544e-37
 1.122019e-08     1.578031e-37
 1.258925e-08     2.293808e-37
 1.412538e-08     3.310556e-37
 1.584893e-08     4.730688e-37
 1.778279e-08     6.678974e-37
 1.995263e-08     9.303623e-37
 2.238721e-08     1.277735e-36
 2.511887e-08     1.729921e-36
 2.818382e-08     2.309695e-36
 3.162278e-08     3.043092e-36
 3.548135e-08     3.959845e-36
 3.981071e-08     5.093960e-36
 4.466837e-08     6.484403e-36
 5.011870e-08     8.175813e-36
 5.623413e-08     1.021951e-35
 6.309576e-08     1.267445e-35
 7.079456e-08     1.560852e-35
 7.943284e-08     1.910004e-35
 8.912505e-08     2.323932e-35
 1.000000e-07     2.813083e-35
 1.122019e-07     3.389528e-35
 1.258925e-07     4.067230e-35
 1.412538e-07     4.862380e-35
 1.584892e-07     5.793687e-35
 1.778279e-07     6.882878e-35
 1.995263e-07     8.155089e-35
 2.238721e-07     9.639446e-35
 2.511887e-07     1.136974e-34
 2.818382e-07     1.338510e-34
 3.162278e-07     1.573091e-34
 3.548136e-07     1.845975e-34
 3.981071e-07     2.163252e-34
 4.466837e-07     2.531991e-34
 5.011870e-07     2.960372e-34
 5.623413e-07     3.457891e-34
 6.309576e-07     4.035539e-34
 7.079456e-07     4.706053e-34
 7.943284e-07     5.484213e-34
 8.912505e-07     6.387117e-34
 1.000000e-06     7.434619e-34
 1.122019e-06     8.649695e-34
 1.258925e-06     1.005896e-33
 1.412538e-06     1.169333e-33
 1.584893e-06     1.358852e-33
 1.778279e-06     1.578600e-33
 1.995263e-06     1.833383e-33
 2.238721e-06     2.128763e-33
 2.511887e-06     2.471194e-33
 2.818382e-06     2.868146e-33
 3.162278e-06     3.328286e-33
 3.548136e-06     3.861650e-33
 3.981071e-06     4.479860e-33
 4.466837e-06     5.196407e-33
 5.011870e-06     6.026894e-33
 5.623413e-06     6.989438e-33
 6.309576e-06     8.105001e-33
 7.079456e-06     9.397871e-33
 7.943284e-06     1.089624e-32
 8.912505e-06     1.263270e-32
 1.000000e-05     1.464509e-32
 1.122019e-05     1.697724e-32
 1.258925e-05     1.967987e-32
 1.412538e-05     2.281189e-32
 1.584893e-05     2.644142e-32
 1.778279e-05     3.064748e-32
 1.995263e-05     3.552167e-32
 2.238721e-05     4.116998e-32
 2.511887e-05     4.771542e-32
 2.818382e-05     5.530037e-32
 3.162278e-05     6.408999e-32
 3.548135e-05     7.427547e-32
 3.981071e-05     8.607838e-32
 4.466837e-05     9.975578e-32
 5.011870e-05     1.156050e-31
 5.623413e-05     1.339713e-31
 6.309577e-05     1.552541e-31
 7.079457e-05     1.799162e-31
 7.943284e-05     2.084946e-31
 8.912505e-05     2.416107e-31
 1.000000e-04     2.799856e-31
 1.122018e-04     3.244538e-31
 1.258926e-04     3.759814e-31
 1.412538e-04     4.355685e-31
 1.584893e-04     5.044023e-31
 1.778279e-04     5.838755e-31
 1.995262e-04     6.756213e-31
 2.238722e-04     7.815825e-31
 2.511887e-04     9.040865e-31
 2.818383e-04     1.045924e-30
 3.162278e-04     1.210425e-30
 3.548134e-04     1.401536e-30
 3.981073e-04     1.623918e-30
 4.466837e-04     1.883059e-30
 5.011873e-04     2.185425e-30
 5.623413e-04     2.538633e-30
 6.309572e-04     2.951674e-30
 7.079460e-04     3.435177e-30
 7.943284e-04     4.001705e-30
 8.912510e-04     4.666146e-30
 1.000000e-03     5.446144e-30
 1.122018e-03     6.362623e-30
 1.258926e-03     7.440438e-30
 1.412538e-03     8.709073e-30
 1.584893e-03     1.020360e-29
 1.778279e-03     1.196573e-29
 1.995262e-03     1.404508e-29
 2.238722e-03     1.650071e-29
 2.511887e-03     1.940294e-29
 2.818383e-03     2.283560e-29
 3.162278e-03     2.689863e-29
 3.548133e-03     3.171117e-29
 3.981073e-03     3.741547e-29
 4.466837e-03     4.418119e-29
 5.011873e-03     5.221101e-29
 5.623413e-03     6.174707e-29
 6.309573e-03     7.307893e-29
 7.079460e-03     8.655324e-29
 7.943284e-03     1.025857e-28
 8.912510e-03     1.216770e-28
 1.000000e-02     1.444318e-28
 1.122019e-02     1.715852e-28
 1.258925e-02     2.040344e-28
 1.412538e-02     2.428819e-28
 1.584894e-02     2.894834e-28
 1.778279e-02     3.455104e-28
 1.995263e-02     4.130218e-28
 2.238721e-02     4.945398e-28
 2.511887e-02     5.931434e-28
 2.818385e-02     7.125630e-28
 3.162277e-02     8.572864e-28
 3.548136e-02     1.032686e-27
 3.981071e-02     1.245137e-27
 4.466837e-02     1.502192e-27
 5.011876e-02     1.812746e-27
 5.623413e-02     2.187259e-27
 6.309576e-02     2.638038e-27
 7.079456e-02     3.179527e-27
 7.943284e-02     3.828753e-27
 8.912515e-02     4.605768e-27
 1.000000e-01     5.534254e-27
 1.122019e-01     6.642301e-27
 1.258925e-01     7.960571e-27
 1.412538e-01     9.515259e-27
 1.584894e-01     1.132782e-26
 1.778279e-01     1.341230e-26
 1.995263e-01     1.577310e-26
 2.238721e-01     1.840403e-26
 2.511887e-01     2.128945e-26
 2.818385e-01     2.440658e-26
 3.162278e-01     2.772854e-26
 3.548135e-01     3.122736e-26
 3.981071e-01     3.487595e-26
 4.466837e-01     3.864973e-26
 5.011876e-01     4.252711e-26
 5.623413e-01     4.648975e-26
 6.309576e-01     5.052263e-26
 7.079456e-01     5.461355e-26
 7.943284e-01     5.875315e-26
 8.912515e-01     6.293438e-26
 1.000000e+00     6.715227e-26
 1.122019e+00     7.140372e-26
 1.258925e+00     7.568694e-26
 1.412538e+00     8.000149e-26
 1.584894e+00     8.434771e-26
 1.778279e+00     8.872664e-26
 1.995263e+00     9.313989e-26
 2.238721e+00     9.758911e-26
 2.511887e+00     1.020763e-25
 2.818385e+00     1.066034e-25
 3.162278e+00     1.111722e-25
 3.548136e+00     1.157848e-25
 3.981071e+00     1.204434e-25
 4.466837e+00     1.251505e-25
 5.011876e+00     1.299095e-25
 5.623413e+00     1.347248e-25
 6.309576e+00     1.396011e-25
 7.079456e+00     1.444682e-25
 7.943284e+00     1.492827e-25
 8.912516e+00     1.540158e-25
 1.000000e+01     1.586582e-25
 1.122019e+01     1.632373e-25
 1.258925e+01     1.678279e-25
 1.412538e+01     1.726902e-25
 1.584894e+01     1.782044e-25
 1.778279e+01     1.848619e-25
 1.995263e+01     1.932683e-25
 2.238721e+01     2.041210e-25
 2.511887e+01     2.181838e-25
 2.818385e+01     2.362632e-25
 3.162278e+01     2.591869e-25
 3.548135e+01     2.877751e-25
 3.981071e+01     3.227907e-25
 4.466837e+01     3.648684e-25
 5.011876e+01     4.144198e-25
 5.623413e+01     4.714697e-25
 6.309576e+01     5.348788e-25
 7.079456e+01     6.040290e-25
 7.943284e+01     6.828367e-25
 8.912515e+01     7.727659e-25
 1.000000e+02     8.759988e-25
 1.120000e+02     9.902137e-25
 1.250000e+02     1.118103e-24
 1.400000e+02     1.268519e-24
 1.550000e+02     1.419782e-24
 1.650000e+02     1.520614e-24
 1.750000e+02     1.619813e-24
 1.850000e+02     1.715669e-24
 1.900000e+02     1.762660e-24
 1.950000e+02     1.809324e-24
 2.000000e+02     1.856221e-24
 2.050000e+02     1.904228e-24
 2.100000e+02     1.957395e-24
 2.150000e+02     2.023285e-24
 2.180000e+02     2.074825e-24
 2.210000e+02     2.141392e-24
 2.240000e+02     2.230382e-24
 2.260000e+02     2.308451e-24
 2.270000e+02     2.355148e-24
 2.275000e+02     2.380298e-24
 2.278400e+02     2.398162e-24
 2.380000e+02     2.752869e-24
 2.500000e+02     3.196017e-24
 2.700000e+02     4.038128e-24
 2.900000e+02     4.981751e-24
 3.035000e+02     5.670149e-24
 3.037800e+02     6.637224e-24
 3.045000e+02     6.682115e-24
 3.060000e+02     6.777996e-24
 3.080000e+02     6.905623e-24
 3.100000e+02     7.034506e-24
 3.120000e+02     7.193871e-24
