## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     7.377069e-38
 1.122019e-08     1.076610e-37
 1.258925e-08     1.566122e-37
 1.412538e-08     2.263982e-37
 1.584893e-08     3.243785e-37
 1.778279e-08     4.596674e-37
 1.995263e-08     6.432473e-37
 2.238721e-08     8.880575e-37
 2.511887e-08     1.209112e-36
 2.818382e-08     1.623651e-36
 3.162278e-08     2.151399e-36
 3.548135e-08     2.814879e-36
 3.981071e-08     3.639833e-36
 4.466837e-08     4.655740e-36
 5.011870e-08     5.896344e-36
 5.623413e-08     7.400413e-36
 6.309576e-08     9.212457e-36
 7.079456e-08     1.138368e-35
 7.943284e-08     1.397314e-35
 8.912505e-08     1.704886e-35
 1.000000e-07     2.068954e-35
 1.122019e-07     2.498600e-35
 1.258925e-07     3.004332e-35
 1.412538e-07     3.598329e-35
 1.584892e-07     4.294662e-35
 1.778279e-07     5.109668e-35
 1.995263e-07     6.062247e-35
 2.238721e-07     7.174296e-35
 2.511887e-07     8.471220e-35
 2.818382e-07     9.982429e-35
 3.162278e-07     1.174205e-34
 3.548136e-07     1.378961e-34
 3.981071e-07     1.617088e-34
 4.466837e-07     1.893903e-34
 5.011870e-07     2.215552e-34
 5.623413e-07     2.589175e-34
 6.309576e-07     3.023037e-34
 7.079456e-07     3.526712e-34
 7.943284e-07     4.111311e-34
 8.912505e-07     4.789691e-34
 1.000000e-06     5.576775e-34
 1.122019e-06     6.489838e-34
 1.258925e-06     7.548893e-34
 1.412538e-06     8.777172e-34
 1.584893e-06     1.020155e-33
 1.778279e-06     1.185318e-33
 1.995263e-06     1.376820e-33
 2.238721e-06     1.598844e-33
 2.511887e-06     1.856242e-33
 2.818382e-06     2.154629e-33
 3.162278e-06     2.500523e-33
 3.548136e-06     2.901467e-33
 3.981071e-06     3.366201e-33
 4.466837e-06     3.904868e-33
 5.011870e-06     4.529198e-33
 5.623413e-06     5.252811e-33
 6.309576e-06     6.091470e-33
 7.079456e-06     7.063434e-33
 7.943284e-06     8.189897e-33
 8.912505e-06     9.495370e-33
 1.000000e-05     1.100830e-32
 1.122019e-05     1.276163e-32
 1.258925e-05     1.479350e-32
 1.412538e-05     1.714821e-32
 1.584893e-05     1.987696e-32
 1.778279e-05     2.303918e-32
 1.995263e-05     2.670372e-32
 2.238721e-05     3.095028e-32
 2.511887e-05     3.587134e-32
 2.818382e-05     4.157394e-32
 3.162278e-05     4.818228e-32
 3.548135e-05     5.584008e-32
 3.981071e-05     6.471395e-32
 4.466837e-05     7.499711e-32
 5.011870e-05     8.691317e-32
 5.623413e-05     1.007216e-31
 6.309577e-05     1.167229e-31
 7.079457e-05     1.352649e-31
 7.943284e-05     1.567513e-31
 8.912505e-05     1.816494e-31
 1.000000e-04     2.105013e-31
 1.122018e-04     2.439343e-31
 1.258926e-04     2.826755e-31
 1.412538e-04     3.274982e-31
 1.584893e-04     3.793075e-31
 1.778279e-04     4.391564e-31
 1.995262e-04     5.082687e-31
 2.238722e-04     5.880869e-31
 2.511887e-04     6.803300e-31
 2.818383e-04     7.870585e-31
 3.162278e-04     9.107364e-31
 3.548134e-04     1.054295e-30
 3.981073e-04     1.221207e-30
 4.466837e-04     1.415564e-30
 5.011873e-04     1.642191e-30
 5.623413e-04     1.906772e-30
 6.309572e-04     2.216008e-30
 7.079460e-04     2.577817e-30
 7.943284e-04     3.001552e-30
 8.912510e-04     3.498292e-30
 1.000000e-03     4.081161e-30
 1.122018e-03     4.765716e-30
 1.258926e-03     5.570431e-30
 1.412538e-03     6.517214e-30
 1.584893e-03     7.632115e-30
 1.778279e-03     8.946108e-30
 1.995262e-03     1.049603e-29
 2.238722e-03     1.232572e-29
 2.511887e-03     1.448736e-29
 2.818383e-03     1.704314e-29
 3.162278e-03     2.006717e-29
 3.548133e-03     2.364782e-29
 3.981073e-03     2.789054e-29
 4.466837e-03     3.292110e-29
 5.011873e-03     3.888971e-29
 5.623413e-03     4.597577e-29
 6.309573e-03     5.439377e-29
 7.079460e-03     6.440036e-29
 7.943284e-03     7.630312e-29
 8.912510e-03     9.047189e-29
