## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.062279e-36
 1.122019e-08     1.546165e-36
 1.258925e-08     2.223666e-36
 1.412538e-08     3.143945e-36
 1.584893e-08     4.363952e-36
 1.778279e-08     5.949451e-36
 1.995263e-08     7.976049e-36
 2.238721e-08     1.053038e-35
 2.511887e-08     1.371167e-35
 2.818382e-08     1.763333e-35
 3.162278e-08     2.242533e-35
 3.548135e-08     2.823656e-35
 3.981071e-08     3.523795e-35
 4.466837e-08     4.362629e-35
 5.011870e-08     5.362802e-35
 5.623413e-08     6.550479e-35
 6.309576e-08     7.955853e-35
 7.079456e-08     9.613827e-35
 7.943284e-08     1.156484e-34
 8.912505e-08     1.385564e-34
 1.000000e-07     1.654045e-34
 1.122019e-07     1.968203e-34
 1.258925e-07     2.335308e-34
 1.412538e-07     2.763798e-34
 1.584892e-07     3.263431e-34
 1.778279e-07     3.845547e-34
 1.995263e-07     4.523265e-34
 2.238721e-07     5.311791e-34
 2.511887e-07     6.228768e-34
 2.818382e-07     7.294621e-34
 3.162278e-07     8.533054e-34
 3.548136e-07     9.971510e-34
 3.981071e-07     1.164179e-33
 4.466837e-07     1.358079e-33
 5.011870e-07     1.583121e-33
 5.623413e-07     1.844262e-33
 6.309576e-07     2.147239e-33
 7.079456e-07     2.498699e-33
 7.943284e-07     2.906356e-33
 8.912505e-07     3.379133e-33
 1.000000e-06     3.927392e-33
 1.122019e-06     4.563120e-33
 1.258925e-06     5.300210e-33
 1.412538e-06     6.154786e-33
 1.584893e-06     7.145493e-33
 1.778279e-06     8.293973e-33
 1.995263e-06     9.625294e-33
 2.238721e-06     1.116847e-32
 2.511887e-06     1.295720e-32
 2.818382e-06     1.503045e-32
 3.162278e-06     1.743344e-32
 3.548136e-06     2.021852e-32
 3.981071e-06     2.344635e-32
 4.466837e-06     2.718731e-32
 5.011870e-06     3.152283e-32
 5.623413e-06     3.654739e-32
 6.309576e-06     4.237040e-32
 7.079456e-06     4.911857e-32
 7.943284e-06     5.693896e-32
 8.912505e-06     6.600166e-32
 1.000000e-05     7.650416e-32
 1.122019e-05     8.867497e-32
 1.258925e-05     1.027789e-31
 1.412538e-05     1.191231e-31
 1.584893e-05     1.380631e-31
 1.778279e-05     1.600113e-31
 1.995263e-05     1.854454e-31
 2.238721e-05     2.149185e-31
 2.511887e-05     2.490724e-31
 2.818382e-05     2.886497e-31
 3.162278e-05     3.345126e-31
 3.548135e-05     3.876584e-31
 3.981071e-05     4.492431e-31
 4.466837e-05     5.206077e-31
 5.011870e-05     6.033037e-31
 5.623413e-05     6.991319e-31
 6.309577e-05     8.101768e-31
 7.079457e-05     9.388528e-31
 7.943284e-05     1.087962e-30
 8.912505e-05     1.260746e-30
 1.000000e-04     1.460967e-30
 1.122018e-04     1.692979e-30
 1.258926e-04     1.961697e-30
 1.412538e-04     2.268951e-30
 1.584893e-04     2.622086e-30
 1.778279e-04     3.029850e-30
 1.995262e-04     3.502270e-30
 2.238722e-04     4.050898e-30
 2.511887e-04     4.689118e-30
 2.818383e-04     5.432572e-30
 3.162278e-04     6.299615e-30
 3.548134e-04     7.311851e-30
 3.981073e-04     8.494778e-30
 4.466837e-04     9.878513e-30
 5.011873e-04     1.149870e-29
 5.623413e-04     1.339751e-29
 6.309572e-04     1.562495e-29
 7.079460e-04     1.824030e-29
 7.943284e-04     2.131384e-29
 8.912510e-04     2.492909e-29
 1.000000e-03     2.918521e-29
 1.122018e-03     3.420007e-29
 1.258926e-03     4.011396e-29
 1.412538e-03     4.709360e-29
 1.584893e-03     5.533764e-29
 1.778279e-03     6.508271e-29
 1.995262e-03     7.661077e-29
 2.238722e-03     9.025803e-29
 2.511887e-03     1.064253e-28
 2.818383e-03     1.255911e-28
 3.162278e-03     1.483265e-28
 3.548133e-03     1.753135e-28
 3.981073e-03     2.073672e-28
 4.466837e-03     2.454608e-28
 5.011873e-03     2.907587e-28
 5.623413e-03     3.446547e-28
 6.309573e-03     4.088209e-28
 7.079460e-03     4.852701e-28
 7.943284e-03     5.764382e-28
 8.912510e-03     6.852968e-28
 1.000000e-02     8.154978e-28
 1.122019e-02     9.715621e-28
 1.258925e-02     1.159102e-27
 1.412538e-02     1.385098e-27
 1.584894e-02     1.658173e-27
 1.778279e-02     1.988919e-27
 1.995263e-02     2.390220e-27
 2.238721e-02     2.877570e-27
 2.511887e-02     3.469457e-27
 2.818385e-02     4.187749e-27
 3.162277e-02     5.058148e-27
 3.548136e-02     6.110811e-27
 3.981071e-02     7.380965e-27
 4.466837e-02     8.909902e-27
 5.011876e-02     1.074599e-26
 5.623413e-02     1.294603e-26
 6.309576e-02     1.557707e-26
 7.079456e-02     1.871824e-26
 7.943284e-02     2.246340e-26
 8.912515e-02     2.692388e-26
 1.000000e-01     3.223213e-26
 1.122019e-01     3.854814e-26
 1.258925e-01     4.594414e-26
 1.412538e-01     5.429979e-26
 1.584894e-01     6.348978e-26
 1.778279e-01     7.339512e-26
 1.995263e-01     8.390779e-26
 2.238721e-01     9.493137e-26
 2.511887e-01     1.063815e-25
 2.818385e-01     1.181850e-25
 3.162278e-01     1.302789e-25
 3.548135e-01     1.426105e-25
 3.981071e-01     1.551363e-25
 4.466837e-01     1.678218e-25
 5.011876e-01     1.806405e-25
 5.623413e-01     1.935728e-25
 6.309576e-01     2.066062e-25
 7.079456e-01     2.197329e-25
 7.943284e-01     2.329501e-25
 8.912515e-01     2.462583e-25
 1.000000e+00     2.596606e-25
 1.122019e+00     2.731622e-25
 1.258925e+00     2.867692e-25
 1.412538e+00     3.004887e-25
 1.584894e+00     3.143270e-25
 1.778279e+00     3.282906e-25
 1.995263e+00     3.423855e-25
 2.238721e+00     3.566167e-25
 2.511887e+00     3.709893e-25
 2.818385e+00     3.855081e-25
 3.162278e+00     4.001787e-25
 3.548136e+00     4.150095e-25
 3.981071e+00     4.300119e-25
 4.466837e+00     4.452037e-25
 5.011876e+00     4.606111e-25
 5.623413e+00     4.762719e-25
 6.309576e+00     4.921143e-25
 7.079456e+00     5.057237e-25
 7.943284e+00     5.182070e-25
 8.912516e+00     5.306256e-25
 1.000000e+01     5.438214e-25
 1.122019e+01     5.584434e-25
 1.258925e+01     5.751195e-25
 1.412538e+01     5.991696e-25
 1.584894e+01     6.330966e-25
 1.778279e+01     6.791194e-25
 1.995263e+01     7.395462e-25
 2.238721e+01     8.168233e-25
 2.511887e+01     9.134548e-25
 2.818385e+01     1.031746e-24
 3.162278e+01     1.173361e-24
 3.548135e+01     1.340393e-24
 3.981071e+01     1.538571e-24
 4.466837e+01     1.736780e-24
 5.011876e+01     1.979233e-24
 5.623413e+01     2.243365e-24
 6.309576e+01     2.538641e-24
 7.079456e+01     2.859723e-24
 7.943284e+01     3.235928e-24
 8.912515e+01     3.681778e-24
 1.000000e+02     4.199723e-24
 1.120000e+02     4.796484e-24
 1.250000e+02     5.443732e-24
 1.400000e+02     6.178302e-24
 1.550000e+02     6.894493e-24
 1.650000e+02     7.358013e-24
 1.750000e+02     7.795664e-24
 1.850000e+02     8.228829e-24
 1.900000e+02     8.442015e-24
 1.950000e+02     8.662323e-24
 2.000000e+02     8.904737e-24
 2.050000e+02     9.204475e-24
 2.100000e+02     9.637697e-24
 2.150000e+02     1.036881e-23
 2.180000e+02     1.106390e-23
 2.210000e+02     1.208286e-23
 2.240000e+02     1.357661e-23
 2.260000e+02     1.494838e-23
 2.270000e+02     1.579708e-23
 2.275000e+02     1.624704e-23
 2.278400e+02     1.657958e-23
 2.380000e+02     2.238760e-23
 2.500000e+02     2.882646e-23
 2.700000e+02     3.799007e-23
 2.900000e+02     4.643919e-23
 3.035000e+02     5.236265e-23
 3.037800e+02     8.350435e-23
 3.045000e+02     8.348190e-23
 3.060000e+02     8.360213e-23
 3.080000e+02     8.374568e-23
 3.100000e+02     8.390576e-23
 3.120000e+02     8.408258e-23
 3.150000e+02     8.466643e-23
 3.200000e+02     8.488277e-23
 3.250000e+02     8.514561e-23
 3.300000e+02     8.558805e-23
 3.400000e+02     8.658817e-23
 3.600000e+02     8.885836e-23
 3.800000e+02     9.272017e-23
 4.050000e+02     9.919846e-23
 4.250000e+02     1.058478e-22
 4.500000e+02     1.151442e-22
 4.650000e+02     1.217219e-22
 4.750000e+02     1.256471e-22
 4.820000e+02     1.285260e-22
 4.870000e+02     1.313270e-22
 4.910000e+02     1.331524e-22
 4.950000e+02     1.348108e-22
 4.980000e+02     1.360634e-22
 5.000000e+02     1.368578e-22
 5.020000e+02     1.376526e-22
 5.039800e+02     1.384478e-22
 5.100000e+02     1.422446e-22
 5.250000e+02     1.506129e-22
