## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     3.993202e-37
 1.122019e-08     5.806578e-37
 1.258925e-08     8.318910e-37
 1.412538e-08     1.169174e-36
 1.584893e-08     1.611597e-36
 1.778279e-08     2.181381e-36
 1.995263e-08     2.904113e-36
 2.238721e-08     3.809097e-36
 2.511887e-08     4.929865e-36
 2.818382e-08     6.304732e-36
 3.162278e-08     7.977612e-36
 3.548135e-08     9.998831e-36
 3.981071e-08     1.242623e-35
 4.466837e-08     1.532644e-35
 5.011870e-08     1.877623e-35
 5.623413e-08     2.286431e-35
 6.309576e-08     2.769319e-35
 7.079456e-08     3.338137e-35
 7.943284e-08     4.006621e-35
 8.912505e-08     4.790656e-35
 1.000000e-07     5.708671e-35
 1.122019e-07     6.781998e-35
 1.258925e-07     8.035348e-35
 1.412538e-07     9.497410e-35
 1.584892e-07     1.120136e-34
 1.778279e-07     1.318575e-34
 1.995263e-07     1.549518e-34
 2.238721e-07     1.818134e-34
 2.511887e-07     2.130423e-34
 2.818382e-07     2.493328e-34
 3.162278e-07     2.914907e-34
 3.548136e-07     3.404492e-34
 3.981071e-07     3.972891e-34
 4.466837e-07     4.632651e-34
 5.011870e-07     5.398286e-34
 5.623413e-07     6.286648e-34
 6.309576e-07     7.317239e-34
 7.079456e-07     8.512657e-34
 7.943284e-07     9.899126e-34
 8.912505e-07     1.150698e-33
 1.000000e-06     1.337144e-33
 1.122019e-06     1.553326e-33
 1.258925e-06     1.803967e-33
 1.412538e-06     2.094548e-33
 1.584893e-06     2.431408e-33
 1.778279e-06     2.821902e-33
 1.995263e-06     3.274553e-33
 2.238721e-06     3.799228e-33
 2.511887e-06     4.407374e-33
 2.818382e-06     5.112240e-33
 3.162278e-06     5.929202e-33
 3.548136e-06     6.876056e-33
 3.981071e-06     7.973419e-33
 4.466837e-06     9.245219e-33
 5.011870e-06     1.071913e-32
 5.623413e-06     1.242728e-32
 6.309576e-06     1.440686e-32
 7.079456e-06     1.670094e-32
 7.943284e-06     1.935951e-32
 8.912505e-06     2.244038e-32
 1.000000e-05     2.601070e-32
 1.122019e-05     3.014817e-32
 1.258925e-05     3.494276e-32
 1.412538e-05     4.049893e-32
 1.584893e-05     4.693751e-32
 1.778279e-05     5.439868e-32
 1.995263e-05     6.304484e-32
 2.238721e-05     7.306403e-32
 2.511887e-05     8.467439e-32
 2.818382e-05     9.812843e-32
 3.162278e-05     1.137191e-31
 3.548135e-05     1.317856e-31
 3.981071e-05     1.527207e-31
 4.466837e-05     1.769804e-31
 5.011870e-05     2.050921e-31
 5.623413e-05     2.376679e-31
 6.309577e-05     2.754166e-31
 7.079457e-05     3.191586e-31
 7.943284e-05     3.698468e-31
 8.912505e-05     4.285829e-31
 1.000000e-04     4.966459e-31
 1.122018e-04     5.755156e-31
 1.258926e-04     6.668197e-31
 1.412538e-04     7.707253e-31
 1.584893e-04     8.902443e-31
 1.778279e-04     1.028528e-30
 1.995262e-04     1.189030e-30
 2.238722e-04     1.375676e-30
 2.511887e-04     1.593014e-30
 2.818383e-04     1.846374e-30
 3.162278e-04     2.142032e-30
 3.548134e-04     2.487386e-30
 3.981073e-04     2.891180e-30
 4.466837e-04     3.363752e-30
 5.011873e-04     3.917339e-30
 5.623413e-04     4.566435e-30
 6.309572e-04     5.328222e-30
 7.079460e-04     6.223084e-30
 7.943284e-04     7.275196e-30
 8.912510e-04     8.513286e-30
 1.000000e-03     9.971486e-30
 1.122018e-03     1.169037e-29
 1.258926e-03     1.371825e-29
 1.412538e-03     1.611254e-29
 1.584893e-03     1.894169e-29
 1.778279e-03     2.228725e-29
 1.995262e-03     2.624639e-29
 2.238722e-03     3.093503e-29
 2.511887e-03     3.649139e-29
 2.818383e-03     4.308051e-29
 3.162278e-03     5.089943e-29
 3.548133e-03     6.018342e-29
 3.981073e-03     7.121376e-29
 4.466837e-03     8.432639e-29
 5.011873e-03     9.992337e-29
 5.623413e-03     1.184862e-28
 6.309573e-03     1.405928e-28
 7.079460e-03     1.669403e-28
