## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     6.115301e-37
 1.122019e-08     8.910803e-37
 1.258925e-08     1.288344e-36
 1.412538e-08     1.838873e-36
 1.584893e-08     2.583958e-36
 1.778279e-08     3.571126e-36
 1.995263e-08     4.854825e-36
 2.238721e-08     6.497314e-36
 2.511887e-08     8.569846e-36
 2.818382e-08     1.115387e-35
 3.162278e-08     1.434267e-35
 3.548135e-08     1.824300e-35
 3.981071e-08     2.297733e-35
 4.466837e-08     2.868634e-35
 5.011870e-08     3.553170e-35
 5.623413e-08     4.369988e-35
 6.309576e-08     5.340575e-35
 7.079456e-08     6.489741e-35
 7.943284e-08     7.846202e-35
 8.912505e-08     9.443128e-35
 1.000000e-07     1.131897e-34
 1.122019e-07     1.351821e-34
 1.258925e-07     1.609236e-34
 1.412538e-07     1.910122e-34
 1.584892e-07     2.261391e-34
 1.778279e-07     2.671074e-34
 1.995263e-07     3.148465e-34
 2.238721e-07     3.704333e-34
 2.511887e-07     4.351175e-34
 2.818382e-07     5.103458e-34
 3.162278e-07     5.977972e-34
 3.548136e-07     6.994156e-34
 3.981071e-07     8.174531e-34
 4.466837e-07     9.545245e-34
 5.011870e-07     1.113654e-33
 5.623413e-07     1.298352e-33
 6.309576e-07     1.512683e-33
 7.079456e-07     1.761357e-33
 7.943284e-07     2.049836e-33
 8.912505e-07     2.384445e-33
 1.000000e-06     2.772521e-33
 1.122019e-06     3.222560e-33
 1.258925e-06     3.744400e-33
 1.412538e-06     4.349466e-33
 1.584893e-06     5.050969e-33
 1.778279e-06     5.864238e-33
 1.995263e-06     6.807033e-33
 2.238721e-06     7.899917e-33
 2.511887e-06     9.166746e-33
 2.818382e-06     1.063513e-32
 3.162278e-06     1.233713e-32
 3.548136e-06     1.430981e-32
 3.981071e-06     1.659616e-32
 4.466837e-06     1.924603e-32
 5.011870e-06     2.231711e-32
 5.623413e-06     2.587635e-32
 6.309576e-06     3.000124e-32
 7.079456e-06     3.478156e-32
 7.943284e-06     4.032151e-32
 8.912505e-06     4.674160e-32
 1.000000e-05     5.418171e-32
 1.122019e-05     6.280376e-32
 1.258925e-05     7.279532e-32
 1.412538e-05     8.437411e-32
 1.584893e-05     9.779191e-32
 1.778279e-05     1.133409e-31
 1.995263e-05     1.313595e-31
 2.238721e-05     1.522397e-31
 2.511887e-05     1.764359e-31
 2.818382e-05     2.044746e-31
 3.162278e-05     2.369663e-31
 3.548135e-05     2.746178e-31
 3.981071e-05     3.182480e-31
 4.466837e-05     3.688070e-31
 5.011870e-05     4.273939e-31
 5.623413e-05     4.952847e-31
 6.309577e-05     5.739561e-31
 7.079457e-05     6.651186e-31
 7.943284e-05     7.707576e-31
 8.912505e-05     8.931695e-31
 1.000000e-04     1.035020e-30
 1.122018e-04     1.199393e-30
 1.258926e-04     1.389832e-30
 1.412538e-04     1.608959e-30
 1.584893e-04     1.861114e-30
 1.778279e-04     2.151788e-30
 1.995262e-04     2.487625e-30
 2.238722e-04     2.876553e-30
 2.511887e-04     3.327917e-30
 2.818383e-04     3.852691e-30
 3.162278e-04     4.463742e-30
 3.548134e-04     5.176178e-30
 3.981073e-04     6.007777e-30
 4.466837e-04     6.979493e-30
 5.011873e-04     8.116076e-30
 5.623413e-04     9.446791e-30
 6.309572e-04     1.100628e-29
 7.079460e-04     1.283558e-29
 7.943284e-04     1.498331e-29
 8.912510e-04     1.750722e-29
 1.000000e-03     2.047582e-29
 1.122018e-03     2.397048e-29
 1.258926e-03     2.808802e-29
 1.412538e-03     3.294340e-29
 1.584893e-03     3.867355e-29
 1.778279e-03     4.544149e-29
 1.995262e-03     5.344134e-29
 2.238722e-03     6.290450e-29
 2.511887e-03     7.410668e-29
 2.818383e-03     8.737690e-29
 3.162278e-03     1.031078e-28
 3.548133e-03     1.217678e-28
 3.981073e-03     1.439166e-28
 4.466837e-03     1.702224e-28
 5.011873e-03     2.014843e-28
 5.623413e-03     2.386578e-28
 6.309573e-03     2.828876e-28
 7.079460e-03     3.355487e-28
 7.943284e-03     3.982978e-28
 8.912510e-03     4.731451e-28
 1.000000e-02     5.625446e-28
 1.122019e-02     6.695134e-28
 1.258925e-02     7.977779e-28
 1.412538e-02     9.519606e-28
 1.584894e-02     1.137777e-27
 1.778279e-02     1.362273e-27
 1.995263e-02     1.634079e-27
 2.238721e-02     1.963660e-27
 2.511887e-02     2.363617e-27
 2.818385e-02     2.848980e-27
 3.162277e-02     3.437550e-27
 3.548136e-02     4.150332e-27
 3.981071e-02     5.011958e-27
 4.466837e-02     6.051346e-27
 5.011876e-02     7.302367e-27
 5.623413e-02     8.804762e-27
 6.309576e-02     1.060531e-26
 7.079456e-02     1.275910e-26
 7.943284e-02     1.533127e-26
 8.912515e-02     1.839892e-26
 1.000000e-01     2.205356e-26
 1.122019e-01     2.640464e-26
 1.258925e-01     3.154308e-26
 1.412538e-01     3.747657e-26
 1.584894e-01     4.417536e-26
 1.778279e-01     5.158202e-26
 1.995263e-01     5.962237e-26
 2.238721e-01     6.821519e-26
 2.511887e-01     7.728041e-26
 2.818385e-01     8.674341e-26
 3.162278e-01     9.653751e-26
 3.548135e-01     1.066051e-25
 3.981071e-01     1.168971e-25
 4.466837e-01     1.273732e-25
 5.011876e-01     1.380005e-25
 5.623413e-01     1.487534e-25
 6.309576e-01     1.596132e-25
 7.079456e-01     1.705660e-25
 7.943284e-01     1.816033e-25
 8.912515e-01     1.927207e-25
 1.000000e+00     2.039168e-25
 1.122019e+00     2.151930e-25
 1.258925e+00     2.265522e-25
 1.412538e+00     2.379989e-25
 1.584894e+00     2.495382e-25
 1.778279e+00     2.611754e-25
 1.995263e+00     2.729157e-25
 2.238721e+00     2.847642e-25
 2.511887e+00     2.967256e-25
 2.818385e+00     3.088046e-25
 3.162278e+00     3.210058e-25
 3.548136e+00     3.333356e-25
 3.981071e+00     3.458015e-25
 4.466837e+00     3.584153e-25
 5.011876e+00     3.711935e-25
 5.623413e+00     3.841602e-25
 6.309576e+00     3.973168e-25
 7.079456e+00     4.097340e-25
 7.943284e+00     4.214289e-25
 8.912516e+00     4.326976e-25
 1.000000e+01     4.439800e-25
 1.122019e+01     4.557830e-25
 1.258925e+01     4.686470e-25
 1.412538e+01     4.848983e-25
 1.584894e+01     5.066430e-25
 1.778279e+01     5.359622e-25
 1.995263e+01     5.750010e-25
 2.238721e+01     6.259941e-25
 2.511887e+01     6.912959e-25
 2.818385e+01     7.733601e-25
 3.162278e+01     8.746408e-25
 3.548135e+01     9.974133e-25
 3.981071e+01     1.143557e-24
 4.466837e+01     1.314055e-24
 5.011876e+01     1.501942e-24
 5.623413e+01     1.718915e-24
 6.309576e+01     1.970122e-24
 7.079456e+01     2.265123e-24
 7.943284e+01     2.588814e-24
 8.912515e+01     2.974324e-24
 1.000000e+02     3.437954e-24
 1.120000e+02     3.988919e-24
 1.250000e+02     4.612973e-24
 1.400000e+02     5.359257e-24
 1.550000e+02     6.108732e-24
 1.650000e+02     6.613024e-24
 1.750000e+02     7.113915e-24
 1.850000e+02     7.602908e-24
 1.900000e+02     7.844754e-24
 1.950000e+02     8.087338e-24
 2.000000e+02     8.331333e-24
 2.050000e+02     8.603378e-24
 2.100000e+02     8.906647e-24
 2.150000e+02     9.305099e-24
 2.180000e+02     9.626794e-24
 2.210000e+02     1.006058e-23
 2.240000e+02     1.064086e-23
 2.260000e+02     1.115528e-23
 2.270000e+02     1.147629e-23
 2.275000e+02     1.164091e-23
 2.278400e+02     1.175773e-23
 2.380000e+02     1.413470e-23
 2.500000e+02     1.688219e-23
 2.700000e+02     2.180502e-23
 2.900000e+02     2.730022e-23
 3.035000e+02     3.103666e-23
 3.037800e+02     3.946334e-23
 3.045000e+02     3.964490e-23
 3.060000e+02     4.002394e-23
 3.080000e+02     4.053953e-23
 3.100000e+02     4.106585e-23
 3.120000e+02     4.158647e-23
 3.150000e+02     4.236826e-23
 3.200000e+02     4.398570e-23
 3.250000e+02     4.547280e-23
 3.300000e+02     4.695509e-23
 3.400000e+02     4.978699e-23
 3.600000e+02     5.533710e-23
 3.800000e+02     6.075129e-23
 4.050000e+02     6.700689e-23
 4.250000e+02     7.213018e-23
 4.500000e+02     7.824019e-23
 4.650000e+02     8.260489e-23
 4.750000e+02     8.527799e-23
 4.820000e+02     8.708562e-23
 4.870000e+02     8.839943e-23
 4.910000e+02     8.961956e-23
