## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     8.774595e-37
 1.122019e-08     1.276616e-36
 1.258925e-08     1.832772e-36
 1.412538e-08     2.583991e-36
 1.584893e-08     3.574710e-36
 1.778279e-08     4.856430e-36
 1.995263e-08     6.488428e-36
 2.238721e-08     8.538621e-36
 2.511887e-08     1.108478e-35
 2.818382e-08     1.421577e-35
 3.162278e-08     1.803345e-35
 3.548135e-08     2.265450e-35
 3.981071e-08     2.821300e-35
 4.466837e-08     3.486330e-35
 5.011870e-08     4.278313e-35
 5.623413e-08     5.217789e-35
 6.309576e-08     6.328473e-35
 7.079456e-08     7.637783e-35
 7.943284e-08     9.177494e-35
 8.912505e-08     1.098434e-34
 1.000000e-07     1.310094e-34
 1.122019e-07     1.557662e-34
 1.258925e-07     1.846851e-34
 1.412538e-07     2.184296e-34
 1.584892e-07     2.577667e-34
 1.778279e-07     3.035877e-34
 1.995263e-07     3.569239e-34
 2.238721e-07     4.189705e-34
 2.511887e-07     4.911147e-34
 2.818382e-07     5.749617e-34
 3.162278e-07     6.723749e-34
 3.548136e-07     7.855115e-34
 3.981071e-07     9.168709e-34
 4.466837e-07     1.069354e-33
 5.011870e-07     1.246318e-33
 5.623413e-07     1.451657e-33
 6.309576e-07     1.689882e-33
 7.079456e-07     1.966218e-33
 7.943284e-07     2.286729e-33
 8.912505e-07     2.658427e-33
 1.000000e-06     3.089458e-33
 1.122019e-06     3.589245e-33
 1.258925e-06     4.168707e-33
 1.412538e-06     4.840519e-33
 1.584893e-06     5.619336e-33
 1.778279e-06     6.522170e-33
 1.995263e-06     7.568724e-33
 2.238721e-06     8.781812e-33
 2.511887e-06     1.018791e-32
 2.818382e-06     1.181764e-32
 3.162278e-06     1.370657e-32
 3.548136e-06     1.589584e-32
 3.981071e-06     1.843312e-32
 4.466837e-06     2.137374e-32
 5.011870e-06     2.478170e-32
 5.623413e-06     2.873128e-32
 6.309576e-06     3.330846e-32
 7.079456e-06     3.861285e-32
 7.943284e-06     4.476004e-32
 8.912505e-06     5.188372e-32
 1.000000e-05     6.013912e-32
 1.122019e-05     6.970588e-32
 1.258925e-05     8.079209e-32
 1.412538e-05     9.363930e-32
 1.584893e-05     1.085268e-31
 1.778279e-05     1.257789e-31
 1.995263e-05     1.457710e-31
 2.238721e-05     1.689379e-31
 2.511887e-05     1.957839e-31
 2.818382e-05     2.268931e-31
 3.162278e-05     2.629428e-31
 3.548135e-05     3.047171e-31
 3.981071e-05     3.531246e-31
 4.466837e-05     4.092193e-31
 5.011870e-05     4.742208e-31
 5.623413e-05     5.495448e-31
 6.309577e-05     6.368294e-31
 7.079457e-05     7.379727e-31
 7.943284e-05     8.551770e-31
 8.912505e-05     9.909904e-31
 1.000000e-04     1.148370e-30
 1.122018e-04     1.330738e-30
 1.258926e-04     1.541921e-30
 1.412538e-04     1.782861e-30
 1.584893e-04     2.059839e-30
 1.778279e-04     2.379946e-30
 1.995262e-04     2.751134e-30
 2.238722e-04     3.182494e-30
 2.511887e-04     3.684551e-30
 2.818383e-04     4.269618e-30
 3.162278e-04     4.952156e-30
 3.548134e-04     5.749207e-30
 3.981073e-04     6.680900e-30
 4.466837e-04     7.771019e-30
 5.011873e-04     9.047717e-30
 5.623413e-04     1.054433e-29
 6.309572e-04     1.230036e-29
 7.079460e-04     1.436266e-29
 7.943284e-04     1.678683e-29
 8.912510e-04     1.963886e-29
 1.000000e-03     2.299719e-29
 1.122018e-03     2.695506e-29
 1.258926e-03     3.162343e-29
 1.412538e-03     3.713420e-29
 1.584893e-03     4.364456e-29
 1.778279e-03     5.134176e-29
 1.995262e-03     6.044895e-29
 2.238722e-03     7.123225e-29
 2.511887e-03     8.400894e-29
 2.818383e-03     9.915785e-29
 3.162278e-03     1.171312e-28
 3.548133e-03     1.384690e-28
 3.981073e-03     1.638165e-28
 4.466837e-03     1.939448e-28
 5.011873e-03     2.297761e-28
 5.623413e-03     2.724146e-28
 6.309573e-03     3.231856e-28
 7.079460e-03     3.836857e-28
 7.943284e-03     4.558493e-28
 8.912510e-03     5.420396e-28
 1.000000e-02     6.451667e-28
 1.122019e-02     7.688380e-28
 1.258925e-02     9.175371e-28
 1.412538e-02     1.096841e-27
 1.584894e-02     1.313638e-27
 1.778279e-02     1.576372e-27
 1.995263e-02     1.895297e-27
 2.238721e-02     2.282715e-27
 2.511887e-02     2.753279e-27
 2.818385e-02     3.324272e-27
 3.162277e-02     4.015985e-27
 3.548136e-02     4.852198e-27
 3.981071e-02     5.860669e-27
 4.466837e-02     7.073935e-27
 5.011876e-02     8.530112e-27
 5.623413e-02     1.027401e-26
 6.309576e-02     1.235852e-26
 7.079456e-02     1.484614e-26
 7.943284e-02     1.781101e-26
 8.912515e-02     2.134119e-26
 1.000000e-01     2.554142e-26
 1.122019e-01     3.053887e-26
 1.258925e-01     3.637177e-26
 1.412538e-01     4.291506e-26
 1.584894e-01     5.006011e-26
 1.778279e-01     5.771383e-26
 1.995263e-01     6.579639e-26
 2.238721e-01     7.423842e-26
 2.511887e-01     8.297997e-26
 2.818385e-01     9.196905e-26
 3.162278e-01     1.011612e-25
 3.548135e-01     1.105193e-25
 3.981071e-01     1.200131e-25
 4.466837e-01     1.296187e-25
 5.011876e-01     1.393180e-25
 5.623413e-01     1.490982e-25
 6.309576e-01     1.589513e-25
 7.079456e-01     1.688729e-25
 7.943284e-01     1.788619e-25
 8.912515e-01     1.889197e-25
 1.000000e+00     1.990491e-25
 1.122019e+00     2.092547e-25
 1.258925e+00     2.195413e-25
 1.412538e+00     2.299143e-25
 1.584894e+00     2.403785e-25
 1.778279e+00     2.509385e-25
