## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     9.678171e-42
 1.122019e-08     1.408545e-41
 1.258925e-08     2.007853e-41
 1.412538e-08     2.799951e-41
 1.584893e-08     3.827061e-41
 1.778279e-08     5.138054e-41
 1.995263e-08     6.788771e-41
 2.238721e-08     8.842877e-41
 2.511887e-08     1.137310e-40
 2.818382e-08     1.446253e-40
 3.162278e-08     1.820646e-40
 3.548135e-08     2.271418e-40
 3.981071e-08     2.811144e-40
 4.466837e-08     3.454327e-40
 5.011870e-08     4.217683e-40
 5.623413e-08     5.120552e-40
 6.309576e-08     6.185281e-40
 7.079456e-08     7.437726e-40
 7.943284e-08     8.907866e-40
 8.912505e-08     1.063037e-39
 1.000000e-07     1.264546e-39
 1.122019e-07     1.499973e-39
 1.258925e-07     1.774712e-39
 1.412538e-07     2.095028e-39
 1.584892e-07     2.468166e-39
 1.778279e-07     2.902542e-39
 1.995263e-07     3.407897e-39
 2.238721e-07     3.995519e-39
 2.511887e-07     4.678507e-39
 2.818382e-07     5.472021e-39
 3.162278e-07     6.393659e-39
 3.548136e-07     7.463793e-39
 3.981071e-07     8.706025e-39
 4.466837e-07     1.014775e-38
 5.011870e-07     1.182067e-38
 5.623413e-07     1.376156e-38
 6.309576e-07     1.601300e-38
 7.079456e-07     1.862436e-38
 7.943284e-07     2.165287e-38
 8.912505e-07     2.516477e-38
 1.000000e-06     2.923696e-38
 1.122019e-06     3.395843e-38
 1.258925e-06     3.943228e-38
 1.412538e-06     4.577818e-38
 1.584893e-06     5.313454e-38
 1.778279e-06     6.166197e-38
 1.995263e-06     7.154653e-38
 2.238721e-06     8.300363e-38
 2.511887e-06     9.628323e-38
 2.818382e-06     1.116746e-37
 3.162278e-06     1.295135e-37
 3.548136e-06     1.501883e-37
 3.981071e-06     1.741494e-37
 4.466837e-06     2.019190e-37
 5.011870e-06     2.341013e-37
 5.623413e-06     2.713980e-37
 6.309576e-06     3.146208e-37
 7.079456e-06     3.647102e-37
 7.943284e-06     4.227577e-37
 8.912505e-06     4.900257e-37
 1.000000e-05     5.679800e-37
 1.122019e-05     6.583165e-37
 1.258925e-05     7.630003e-37
 1.412538e-05     8.843122e-37
 1.584893e-05     1.024890e-36
 1.778279e-05     1.187794e-36
 1.995263e-05     1.376570e-36
 2.238721e-05     1.595324e-36
 2.511887e-05     1.848819e-36
 2.818382e-05     2.142568e-36
 3.162278e-05     2.482965e-36
 3.548135e-05     2.877416e-36
 3.981071e-05     3.334501e-36
 4.466837e-05     3.864172e-36
 5.011870e-05     4.477943e-36
 5.623413e-05     5.189182e-36
 6.309577e-05     6.013357e-36
 7.079457e-05     6.968390e-36
 7.943284e-05     8.075077e-36
 8.912505e-05     9.357476e-36
 1.000000e-04     1.084351e-35
 1.122018e-04     1.256549e-35
 1.258926e-04     1.455820e-35
 1.412538e-04     1.680849e-35
 1.584893e-04     1.940581e-35
 1.778279e-04     2.242088e-35
 1.995262e-04     2.592714e-35
 2.238722e-04     3.000900e-35
 2.511887e-04     3.476557e-35
 2.818383e-04     4.031375e-35
 3.162278e-04     4.679156e-35
 3.548134e-04     5.436200e-35
 3.981073e-04     6.321785e-35
 4.466837e-04     7.358715e-35
 5.011873e-04     8.573995e-35
 5.623413e-04     9.999625e-35
 6.309572e-04     1.167355e-34
 7.079460e-04     1.364079e-34
 7.943284e-04     1.595479e-34
 8.912510e-04     1.867904e-34
 1.000000e-03     2.188902e-34
 1.122018e-03     2.567448e-34
 1.258926e-03     3.014230e-34
 1.412538e-03     3.541957e-34
 1.584893e-03     4.165778e-34
 1.778279e-03     4.903751e-34
 1.995262e-03     5.777400e-34
 2.238722e-03     6.812400e-34
 2.511887e-03     8.039377e-34
 2.818383e-03     9.494908e-34
 3.162278e-03     1.122267e-33
 3.548133e-03     1.327481e-33
 3.981073e-03     1.571372e-33
 4.466837e-03     1.861389e-33
 5.011873e-03     2.206452e-33
 5.623413e-03     2.617249e-33
 6.309573e-03     3.106625e-33
 7.079460e-03     3.690102e-33
 7.943284e-03     4.386562e-33
 8.912510e-03     5.219205e-33
 1.000000e-02     6.216760e-33
 1.122019e-02     7.415014e-33
 1.258925e-02     8.858565e-33
 1.412538e-02     1.060286e-32
 1.584894e-02     1.271617e-32
 1.778279e-02     1.528167e-32
 1.995263e-02     1.839970e-32
 2.238721e-02     2.218967e-32
 2.511887e-02     2.679276e-32
 2.818385e-02     3.237456e-32
 3.162277e-02     3.912856e-32
 3.548136e-02     4.728095e-32
 3.981071e-02     5.709556e-32
 4.466837e-02     6.888179e-32
 5.011876e-02     8.300273e-32
 5.623413e-02     9.988608e-32
 6.309576e-02     1.200380e-31
 7.079456e-02     1.440576e-31
 7.943284e-02     1.726574e-31
 8.912515e-02     2.066846e-31
 1.000000e-01     2.471484e-31
 1.122019e-01     2.952933e-31
 1.258925e-01     3.507298e-31
 1.412538e-01     4.110783e-31
 1.584894e-01     4.753981e-31
 1.778279e-01     5.431152e-31
 1.995263e-01     6.137345e-31
 2.238721e-01     6.867979e-31
 2.511887e-01     7.618933e-31
 2.818385e-01     8.386582e-31
 3.162278e-01     9.167841e-31
 3.548135e-01     9.960199e-31
 3.981071e-01     1.076166e-30
 4.466837e-01     1.157074e-30
 5.011876e-01     1.238638e-30
 5.623413e-01     1.320792e-30
 6.309576e-01     1.403123e-30
 7.079456e-01     1.486084e-30
 7.943284e-01     1.569509e-30
 8.912515e-01     1.653319e-30
 1.000000e+00     1.737426e-30
 1.122019e+00     1.821698e-30
 1.258925e+00     1.905906e-30
 1.412538e+00     1.989681e-30
 1.584894e+00     2.072439e-30
 1.778279e+00     2.153278e-30
 1.995263e+00     2.230837e-30
 2.238721e+00     2.303094e-30
 2.511887e+00     2.367121e-30
 2.818385e+00     2.418785e-30
 3.162278e+00     2.452466e-30
 3.548136e+00     2.460929e-30
 3.981071e+00     2.435589e-30
 4.466837e+00     2.367537e-30
 5.011876e+00     2.249623e-30
 5.623413e+00     2.079470e-30
 6.309576e+00     1.857482e-30
 7.079456e+00     1.587279e-30
 7.943284e+00     1.313986e-30
 8.912516e+00     1.054366e-30
 1.000000e+01     8.259881e-31
 1.122019e+01     6.345480e-31
 1.258925e+01     4.815223e-31
 1.412538e+01     3.704655e-31
 1.584894e+01     2.872672e-31
 1.778279e+01     2.251051e-31
 1.995263e+01     1.786006e-31
 2.238721e+01     1.435558e-31
 2.511887e+01     1.169033e-31
 2.818385e+01     9.637072e-32
 3.162278e+01     8.034292e-32
 3.548135e+01     6.764744e-32
 3.981071e+01     5.747677e-32
 4.466837e+01     4.922003e-32
 5.011876e+01     4.244687e-32
 5.623413e+01     3.684830e-32
 6.309576e+01     3.218349e-32
 7.079456e+01     2.827186e-32
 7.943284e+01     2.497923e-32
 8.912515e+01     2.219070e-32
 1.000000e+02     1.983262e-32
 1.120000e+02     1.786259e-32
 1.250000e+02     1.623481e-32
 1.400000e+02     1.480795e-32
 1.550000e+02     1.371875e-32
 1.650000e+02     1.313406e-32
 1.750000e+02     1.264413e-32
 1.850000e+02     1.226184e-32
 1.900000e+02     1.216885e-32
 1.950000e+02     1.223296e-32
 2.000000e+02     1.263478e-32
 2.050000e+02     1.375405e-32
 2.100000e+02     1.635581e-32
 2.150000e+02     2.192363e-32
 2.180000e+02     2.776440e-32
 2.210000e+02     3.657501e-32
 2.240000e+02     4.969140e-32
 2.260000e+02     6.172427e-32
 2.270000e+02     6.898449e-32
 2.275000e+02     7.296999e-32
 2.278400e+02     7.582520e-32
 2.380000e+02     2.986644e-24
 2.500000e+02     3.147881e-24
 2.700000e+02     3.298880e-24
 2.900000e+02     3.443037e-24
 3.035000e+02     3.536610e-24
 3.037800e+02     3.539487e-24
 3.045000e+02     3.543929e-24
 3.060000e+02     3.553787e-24
 3.080000e+02     3.567173e-24
 3.100000e+02     3.580592e-24
 3.120000e+02     3.593977e-24
 3.150000e+02     3.614015e-24
 3.200000e+02     3.646971e-24
 3.250000e+02     3.679579e-24
 3.300000e+02     3.711671e-24
 3.400000e+02     3.774962e-24
 3.600000e+02     3.896965e-24
 3.800000e+02     4.013653e-24
 4.050000e+02     4.152864e-24
 4.250000e+02     4.259824e-24
 4.500000e+02     4.388178e-24
 4.650000e+02     4.464823e-24
 4.750000e+02     4.514852e-24
 4.820000e+02     4.549448e-24
 4.870000e+02     4.573933e-24
 4.910000e+02     4.593414e-24
 4.950000e+02     4.612753e-24
 4.980000e+02     4.626963e-24
 5.000000e+02     4.636560e-24
 5.020000e+02     4.646786e-24
 5.039800e+02     4.657236e-24
 5.100000e+02     6.481944e-24
 5.250000e+02     6.564940e-24
 5.600000e+02     6.714678e-24
 6.000000e+02     6.905933e-24
 6.500000e+02     7.254808e-24
 7.000000e+02     7.786991e-24
 7.500000e+02     8.637414e-24
 8.000000e+02     9.894090e-24
 8.300000e+02     1.091667e-23
 8.600000e+02     1.217224e-23
 8.800000e+02     1.315193e-23
 8.900000e+02     1.368889e-23
 8.960000e+02     1.402611e-23
 9.000000e+02     1.425725e-23
 9.030000e+02     1.443417e-23
 9.060000e+02     1.461420e-23
 9.090000e+02     1.479738e-23
 9.117800e+02     1.496986e-23
 9.300000e+02     7.293397e-22
 9.500000e+02     2.383898e-21
 9.750000e+02     4.256100e-21
 9.900000e+02     5.374501e-21
 1.005000e+03     6.398747e-21
 1.025000e+03     7.969443e-21
 1.045000e+03     9.390277e-21
 1.065000e+03     1.120015e-20
 1.085000e+03     1.287286e-20
 1.105000e+03     1.444938e-20
 1.125000e+03     1.606594e-20
 1.145000e+03     1.734320e-20
 1.165000e+03     1.882795e-20
 1.185000e+03     1.991803e-20
 1.205000e+03     2.106348e-20
 1.215600e+03     2.154413e-20
 1.215670e+03     2.612510e-20
 1.216000e+03     2.612092e-20
 1.218000e+03     2.608877e-20
 1.221000e+03     2.603591e-20
 1.225000e+03     2.596311e-20
 1.230000e+03     2.607416e-20
 1.240000e+03     2.660348e-20
 1.250000e+03     2.679632e-20
 1.265000e+03     2.776194e-20
 1.285000e+03     2.854402e-20
 1.305000e+03     2.989540e-20
 1.325000e+03     3.062116e-20
 1.345000e+03     3.118561e-20
 1.365000e+03     3.199290e-20
 1.385000e+03     3.267684e-20
 1.405000e+03     3.329707e-20
 1.425000e+03     3.356710e-20
 1.442000e+03     3.369774e-20
 1.455000e+03     3.401725e-20
 1.475000e+03     3.445735e-20
 1.517000e+03     3.464264e-20
 1.595000e+03     3.452770e-20
 1.672000e+03     3.447652e-20
 1.745000e+03     3.430920e-20
 1.825000e+03     3.257902e-20
 1.905000e+03     3.230544e-20
 1.984000e+03     3.195359e-20
 2.065000e+03     3.153185e-20
 2.135000e+03     3.110529e-20
 2.215000e+03     3.066690e-20
 2.295000e+03     3.021969e-20
 2.375000e+03     2.974778e-20
 2.455000e+03     2.933060e-20
 2.525000e+03     2.889668e-20
 2.605000e+03     2.854632e-20
 2.685000e+03     2.831205e-20
 2.765000e+03     2.800679e-20
 2.845000e+03     2.766909e-20
 2.950000e+03     2.733181e-20
 3.110000e+03     2.686775e-20
 3.270000e+03     2.635880e-20
 3.430000e+03     2.586656e-20
 3.590000e+03     2.540830e-20
 3.730000e+03     2.527558e-20
 3.890000e+03     2.638100e-20
 4.050000e+03     2.745674e-20
 4.210000e+03     2.921053e-20
 4.370000e+03     3.078088e-20
 4.530000e+03     3.200219e-20
 4.690000e+03     3.304466e-20
 4.850000e+03     3.367618e-20
 5.010000e+03     3.416959e-20
 5.170000e+03     3.446851e-20
 5.330000e+03     3.478639e-20
 5.490000e+03     3.497339e-20
 5.650000e+03     3.513688e-20
 5.810000e+03     3.526551e-20
 5.970000e+03     3.522641e-20
 6.130000e+03     3.520968e-20
 6.290000e+03     3.512766e-20
 6.450000e+03     3.501493e-20
 6.610000e+03     3.492281e-20
 6.770000e+03     3.486253e-20
 6.930000e+03     3.479678e-20
 7.090000e+03     3.471402e-20
 7.250000e+03     3.464702e-20
 7.410000e+03     3.460162e-20
 7.570000e+03     3.460700e-20
 7.730000e+03     3.464889e-20
 7.890000e+03     3.469017e-20
 8.050000e+03     3.471314e-20
 8.210000e+03     3.474294e-20
 8.370000e+03     3.477888e-20
 8.530000e+03     3.483156e-20
 8.690000e+03     3.489490e-20
 8.850000e+03     3.505544e-20
 9.010000e+03     3.519936e-20
 9.170000e+03     3.532837e-20
 9.330000e+03     3.552114e-20
 9.490000e+03     3.569558e-20
 9.650000e+03     3.587834e-20
 9.810000e+03     3.599663e-20
 9.970000e+03     3.614972e-20
 1.050000e+04     3.648134e-20
 1.150000e+04     3.645643e-20
 1.250000e+04     3.624347e-20
 1.350000e+04     3.594355e-20
 1.450000e+04     3.579289e-20
 1.550000e+04     3.604511e-20
 1.650000e+04     3.610093e-20
 1.750000e+04     3.568425e-20
