## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     6.564850e-38
 1.122019e-08     9.541656e-38
 1.258925e-08     1.364239e-37
 1.412538e-08     1.911684e-37
 1.584893e-08     2.626443e-37
 1.778279e-08     3.543473e-37
 1.995263e-08     4.703011e-37
 2.238721e-08     6.151088e-37
 2.511887e-08     7.940341e-37
 2.818382e-08     1.013091e-36
 3.162278e-08     1.279173e-36
 3.548135e-08     1.600181e-36
 3.981071e-08     1.985203e-36
 4.466837e-08     2.444710e-36
 5.011870e-08     2.990767e-36
 5.623413e-08     3.637329e-36
 6.309576e-08     4.400515e-36
 7.079456e-08     5.298970e-36
 7.943284e-08     6.354308e-36
 8.912505e-08     7.591520e-36
 1.000000e-07     9.039612e-36
 1.122019e-07     1.073215e-35
 1.258925e-07     1.270803e-35
 1.412538e-07     1.501241e-35
 1.584892e-07     1.769749e-35
 1.778279e-07     2.082394e-35
 1.995263e-07     2.446197e-35
 2.238721e-07     2.869294e-35
 2.511887e-07     3.361126e-35
 2.818382e-07     3.932620e-35
 3.162278e-07     4.596462e-35
 3.548136e-07     5.367334e-35
 3.981071e-07     6.262248e-35
 4.466837e-07     7.300953e-35
 5.011870e-07     8.506289e-35
 5.623413e-07     9.904776e-35
 6.309576e-07     1.152711e-34
 7.079456e-07     1.340886e-34
 7.943284e-07     1.559128e-34
 8.912505e-07     1.812213e-34
 1.000000e-06     2.105683e-34
 1.122019e-06     2.445952e-34
 1.258925e-06     2.840453e-34
 1.412538e-06     3.297811e-34
 1.584893e-06     3.828002e-34
 1.778279e-06     4.442606e-34
 1.995263e-06     5.155030e-34
 2.238721e-06     5.980805e-34
 2.511887e-06     6.937947e-34
 2.818382e-06     8.047307e-34
 3.162278e-06     9.333083e-34
 3.548136e-06     1.082328e-33
 3.981071e-06     1.255035e-33
 4.466837e-06     1.455194e-33
 5.011870e-06     1.687162e-33
 5.623413e-06     1.955994e-33
 6.309576e-06     2.267541e-33
 7.079456e-06     2.628585e-33
 7.943284e-06     3.046991e-33
 8.912505e-06     3.531861e-33
 1.000000e-05     4.093758e-33
 1.122019e-05     4.744910e-33
 1.258925e-05     5.499478e-33
 1.412538e-05     6.373904e-33
 1.584893e-05     7.387201e-33
 1.778279e-05     8.561430e-33
 1.995263e-05     9.922154e-33
 2.238721e-05     1.149896e-32
 2.511887e-05     1.332618e-32
 2.818382e-05     1.544355e-32
 3.162278e-05     1.789719e-32
 3.548135e-05     2.074045e-32
 3.981071e-05     2.403518e-32
 4.466837e-05     2.785313e-32
 5.011870e-05     3.227729e-32
 5.623413e-05     3.740402e-32
 6.309577e-05     4.334481e-32
 7.079457e-05     5.022884e-32
 7.943284e-05     5.820602e-32
 8.912505e-05     6.744977e-32
 1.000000e-04     7.816139e-32
 1.122018e-04     9.057372e-32
 1.258926e-04     1.049364e-31
 1.412538e-04     1.212431e-31
 1.584893e-04     1.400179e-31
 1.778279e-04     1.617653e-31
 1.995262e-04     1.870268e-31
 2.238722e-04     2.164182e-31
 2.511887e-04     2.506545e-31
 2.818383e-04     2.905761e-31
 3.162278e-04     3.371730e-31
 3.548134e-04     3.916139e-31
 3.981073e-04     4.552806e-31
 4.466837e-04     5.298065e-31
 5.011873e-04     6.171265e-31
 5.623413e-04     7.195322e-31
 6.309572e-04     8.397404e-31
 7.079460e-04     9.809749e-31
 7.943284e-04     1.147060e-30
 8.912510e-04     1.342539e-30
 1.000000e-03     1.572814e-30
 1.122018e-03     1.844304e-30
 1.258926e-03     2.164654e-30
 1.412538e-03     2.542954e-30
 1.584893e-03     2.990035e-30
 1.778279e-03     3.518808e-30
 1.995262e-03     4.144658e-30
 2.238722e-03     4.885940e-30
 2.511887e-03     5.764537e-30
 2.818383e-03     6.806589e-30
 3.162278e-03     8.043302e-30
 3.548133e-03     9.511938e-30
 3.981073e-03     1.125705e-29
 4.466837e-03     1.333186e-29
 5.011873e-03     1.580007e-29
 5.623413e-03     1.873796e-29
 6.309573e-03     2.223720e-29
 7.079460e-03     2.640837e-29
 7.943284e-03     3.138584e-29
 8.912510e-03     3.733423e-29
 1.000000e-02     4.445697e-29
 1.122019e-02     5.300702e-29
 1.258925e-02     6.329926e-29
 1.412538e-02     7.572533e-29
 1.584894e-02     9.076802e-29
 1.778279e-02     1.090173e-28
 1.995263e-02     1.311868e-28
 2.238721e-02     1.581284e-28
 2.511887e-02     1.908526e-28
 2.818385e-02     2.305472e-28
 3.162277e-02     2.786020e-28
 3.548136e-02     3.366438e-28
 3.981071e-02     4.065698e-28
 4.466837e-02     4.906045e-28
 5.011876e-02     5.913559e-28
 5.623413e-02     7.118935e-28
 6.309576e-02     8.558464e-28
 7.079456e-02     1.027506e-27
 7.943284e-02     1.231974e-27
 8.912515e-02     1.475311e-27
 1.000000e-01     1.764733e-27
 1.122019e-01     2.109145e-27
 1.258925e-01     2.507616e-27
 1.412538e-01     2.947565e-27
 1.584894e-01     3.421200e-27
 1.778279e-01     3.922971e-27
 1.995263e-01     4.448438e-27
 2.238721e-01     4.993782e-27
 2.511887e-01     5.555673e-27
 2.818385e-01     6.131199e-27
 3.162278e-01     6.717870e-27
 3.548135e-01     7.313638e-27
 3.981071e-01     7.916844e-27
 4.466837e-01     8.526230e-27
 5.011876e-01     9.140875e-27
 5.623413e-01     9.760168e-27
 6.309576e-01     1.038356e-26
 7.079456e-01     1.101109e-26
 7.943284e-01     1.164277e-26
 8.912515e-01     1.227870e-26
 1.000000e+00     1.291902e-26
 1.122019e+00     1.356394e-26
 1.258925e+00     1.421356e-26
 1.412538e+00     1.486792e-26
 1.584894e+00     1.552679e-26
 1.778279e+00     1.618972e-26
 1.995263e+00     1.685582e-26
 2.238721e+00     1.752354e-26
 2.511887e+00     1.819050e-26
 2.818385e+00     1.885302e-26
 3.162278e+00     1.950558e-26
 3.548136e+00     2.014004e-26
 3.981071e+00     2.074462e-26
 4.466837e+00     2.130247e-26
 5.011876e+00     2.179005e-26
 5.623413e+00     2.217551e-26
 6.309576e+00     2.238771e-26
 7.079456e+00     2.219918e-26
 7.943284e+00     2.163371e-26
 8.912516e+00     2.092835e-26
 1.000000e+01     2.003769e-26
 1.122019e+01     1.882744e-26
 1.258925e+01     1.739783e-26
 1.412538e+01     1.599679e-26
 1.584894e+01     1.460655e-26
 1.778279e+01     1.325933e-26
 1.995263e+01     1.196396e-26
 2.238721e+01     1.070796e-26
 2.511887e+01     9.521406e-27
 2.818385e+01     8.422170e-27
 3.162278e+01     7.407690e-27
 3.548135e+01     6.492064e-27
 3.981071e+01     5.677153e-27
 4.466837e+01     4.965799e-27
 5.011876e+01     4.353166e-27
 5.623413e+01     3.830001e-27
 6.309576e+01     3.387773e-27
 7.079456e+01     3.012267e-27
 7.943284e+01     2.694548e-27
 8.912515e+01     2.428109e-27
 1.000000e+02     2.203280e-27
 1.120000e+02     2.018554e-27
 1.250000e+02     1.869782e-27
 1.400000e+02     1.744476e-27
 1.550000e+02     1.653509e-27
 1.650000e+02     1.607514e-27
 1.750000e+02     1.570836e-27
 1.850000e+02     1.544887e-27
 1.900000e+02     1.541792e-27
 1.950000e+02     1.552915e-27
 2.000000e+02     1.595894e-27
 2.050000e+02     1.706995e-27
 2.100000e+02     1.959831e-27
 2.150000e+02     2.498497e-27
 2.180000e+02     3.064165e-27
 2.210000e+02     3.919447e-27
 2.240000e+02     5.196447e-27
 2.260000e+02     6.371334e-27
 2.270000e+02     7.081484e-27
 2.275000e+02     7.471611e-27
 2.278400e+02     7.751257e-27
