## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.654238e-38
 1.122019e-08     3.858077e-38
 1.258925e-08     5.513378e-38
 1.412538e-08     7.719160e-38
 1.584893e-08     1.059490e-37
 1.778279e-08     1.428029e-37
 1.995263e-08     1.893605e-37
 2.238721e-08     2.474595e-37
 2.511887e-08     3.192004e-37
 2.818382e-08     4.069829e-37
 3.162278e-08     5.135576e-37
 3.548135e-08     6.420782e-37
 3.981071e-08     7.961712e-37
 4.466837e-08     9.800169e-37
 5.011870e-08     1.198432e-36
 5.623413e-08     1.456988e-36
 6.309576e-08     1.762121e-36
 7.079456e-08     2.121275e-36
 7.943284e-08     2.543081e-36
 8.912505e-08     3.037521e-36
 1.000000e-07     3.616175e-36
 1.122019e-07     4.292449e-36
 1.258925e-07     5.081876e-36
 1.412538e-07     6.002485e-36
 1.584892e-07     7.075128e-36
 1.778279e-07     8.324033e-36
 1.995263e-07     9.777234e-36
 2.238721e-07     1.146723e-35
 2.511887e-07     1.343170e-35
 2.818382e-07     1.571432e-35
 3.162278e-07     1.836571e-35
 3.548136e-07     2.144453e-35
 3.981071e-07     2.501870e-35
 4.466837e-07     2.916709e-35
 5.011870e-07     3.398092e-35
 5.623413e-07     3.956608e-35
 6.309576e-07     4.604516e-35
 7.079456e-07     5.356017e-35
 7.943284e-07     6.227593e-35
 8.912505e-07     7.238309e-35
 1.000000e-06     8.410301e-35
 1.122019e-06     9.769183e-35
 1.258925e-06     1.134463e-34
 1.412538e-06     1.317110e-34
 1.584893e-06     1.528842e-34
 1.778279e-06     1.774283e-34
 1.995263e-06     2.058787e-34
 2.238721e-06     2.388558e-34
 2.511887e-06     2.770789e-34
 2.818382e-06     3.213806e-34
 3.162278e-06     3.727274e-34
 3.548136e-06     4.322375e-34
 3.981071e-06     5.012068e-34
 4.466837e-06     5.811390e-34
 5.011870e-06     6.737733e-34
 5.623413e-06     7.811292e-34
 6.309576e-06     9.055433e-34
 7.079456e-06     1.049723e-33
 7.943284e-06     1.216810e-33
 8.912505e-06     1.410438e-33
 1.000000e-05     1.634826e-33
 1.122019e-05     1.894858e-33
 1.258925e-05     2.196187e-33
 1.412538e-05     2.545381e-33
 1.584893e-05     2.950031e-33
 1.778279e-05     3.418948e-33
 1.995263e-05     3.962339e-33
 2.238721e-05     4.592020e-33
 2.511887e-05     5.321702e-33
