## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.226136e-37
 1.122019e-08     3.236364e-37
 1.258925e-08     4.632723e-37
 1.412538e-08     6.502938e-37
 1.584893e-08     8.951284e-37
 1.778279e-08     1.209929e-36
 1.995263e-08     1.608691e-36
 2.238721e-08     2.107433e-36
 2.511887e-08     2.724483e-36
 2.818382e-08     3.480781e-36
 3.162278e-08     4.400326e-36
 3.548135e-08     5.510628e-36
 3.981071e-08     6.843308e-36
 4.466837e-08     8.434804e-36
 5.011870e-08     1.032709e-35
 5.623413e-08     1.256870e-35
 6.309576e-08     1.521570e-35
 7.079456e-08     1.833290e-35
 7.943284e-08     2.199547e-35
 8.912505e-08     2.629033e-35
 1.000000e-07     3.131828e-35
 1.122019e-07     3.719605e-35
 1.258925e-07     4.405885e-35
 1.412538e-07     5.206366e-35
 1.584892e-07     6.139199e-35
 1.778279e-07     7.225477e-35
 1.995263e-07     8.489606e-35
 2.238721e-07     9.959871e-35
 2.511887e-07     1.166909e-34
 2.818382e-07     1.365527e-34
 3.162278e-07     1.596249e-34
 3.548136e-07     1.864181e-34
 3.981071e-07     2.175237e-34
 4.466837e-07     2.536281e-34
 5.011870e-07     2.955257e-34
 5.623413e-07     3.441383e-34
 6.309576e-07     4.005330e-34
 7.079456e-07     4.659464e-34
 7.943284e-07     5.418132e-34
 8.912505e-07     6.297932e-34
 1.000000e-06     7.318136e-34
 1.122019e-06     8.501043e-34
 1.258925e-06     9.872491e-34
 1.412538e-06     1.146247e-33
 1.584893e-06     1.330566e-33
 1.778279e-06     1.544233e-33
 1.995263e-06     1.791907e-33
 2.238721e-06     2.078990e-33
 2.511887e-06     2.411743e-33
 2.818382e-06     2.797418e-33
 3.162278e-06     3.244425e-33
 3.548136e-06     3.762503e-33
 3.981071e-06     4.362932e-33
 4.466837e-06     5.058804e-33
 5.011870e-06     5.865262e-33
 5.623413e-06     6.799882e-33
 6.309576e-06     7.883012e-33
 7.079456e-06     9.138222e-33
 7.943284e-06     1.059286e-32
 8.912505e-06     1.227857e-32
 1.000000e-05     1.423208e-32
 1.122019e-05     1.649589e-32
 1.258925e-05     1.911925e-32
 1.412538e-05     2.215931e-32
 1.584893e-05     2.568217e-32
 1.778279e-05     2.976454e-32
 1.995263e-05     3.449528e-32
 2.238721e-05     3.997726e-32
 2.511887e-05     4.632986e-32
 2.818382e-05     5.369122e-32
 3.162278e-05     6.222164e-32
 3.548135e-05     7.210665e-32
 3.981071e-05     8.356128e-32
 4.466837e-05     9.683493e-32
 5.011870e-05     1.122162e-31
 5.623413e-05     1.300400e-31
 6.309577e-05     1.506941e-31
 7.079457e-05     1.746274e-31
 7.943284e-05     2.023613e-31
 8.912505e-05     2.344987e-31
 1.000000e-04     2.717392e-31
 1.122018e-04     3.148925e-31
 1.258926e-04     3.648409e-31
 1.412538e-04     4.216268e-31
 1.584893e-04     4.869686e-31
 1.778279e-04     5.626049e-31
 1.995262e-04     6.504241e-31
 2.238722e-04     7.525710e-31
 2.511887e-04     8.715334e-31
 2.818383e-04     1.010230e-30
 3.162278e-04     1.172097e-30
 3.548134e-04     1.361190e-30
 3.981073e-04     1.582300e-30
 4.466837e-04     1.841094e-30
 5.011873e-04     2.144281e-30
 5.623413e-04     2.499807e-30
 6.309572e-04     2.917093e-30
 7.079460e-04     3.407313e-30
 7.943284e-04     3.983725e-30
 8.912510e-04     4.662083e-30
 1.000000e-03     5.461103e-30
 1.122018e-03     6.403039e-30
 1.258926e-03     7.514383e-30
 1.412538e-03     8.826633e-30
 1.584893e-03     1.037733e-29
 1.778279e-03     1.221120e-29
 1.995262e-03     1.438156e-29
 2.238722e-03     1.695199e-29
 2.511887e-03     1.999832e-29
 2.818383e-03     2.361109e-29
 3.162278e-03     2.789840e-29
 3.548133e-03     3.298935e-29
 3.981073e-03     3.903825e-29
 4.466837e-03     4.622944e-29
 5.011873e-03     5.478352e-29
 5.623413e-03     6.496471e-29
 6.309573e-03     7.709029e-29
 7.079460e-03     9.154300e-29
 7.943284e-03     1.087874e-28
 8.912510e-03     1.293923e-28
 1.000000e-02     1.540598e-28
 1.122019e-02     1.836625e-28
 1.258925e-02     2.192860e-28
 1.412538e-02     2.622809e-28
 1.584894e-02     3.143128e-28
 1.778279e-02     3.774191e-28
 1.995263e-02     4.540668e-28
 2.238721e-02     5.472054e-28
 2.511887e-02     6.603363e-28
 2.818385e-02     7.975794e-28
 3.162277e-02     9.637604e-28
 3.548136e-02     1.164527e-27
 3.981071e-02     1.406470e-27
 4.466837e-02     1.697312e-27
 5.011876e-02     2.046109e-27
 5.623413e-02     2.463513e-27
 6.309576e-02     2.962116e-27
 7.079456e-02     3.556799e-27
 7.943284e-02     4.265248e-27
 8.912515e-02     5.108471e-27
 1.000000e-01     6.111474e-27
 1.122019e-01     7.304972e-27
 1.258925e-01     8.689552e-27
 1.412538e-01     1.022521e-26
 1.584894e-01     1.188464e-26
 1.778279e-01     1.364749e-26
 1.995263e-01     1.549732e-26
 2.238721e-01     1.742003e-26
 2.511887e-01     1.940339e-26
 2.818385e-01     2.143678e-26
 3.162278e-01     2.351110e-26
 3.548135e-01     2.561884e-26
 3.981071e-01     2.775388e-26
 4.466837e-01     2.991157e-26
 5.011876e-01     3.208843e-26
 5.623413e-01     3.428212e-26
 6.309576e-01     3.649119e-26
 7.079456e-01     3.871507e-26
 7.943284e-01     4.095386e-26
 8.912515e-01     4.320802e-26
 1.000000e+00     4.547834e-26
 1.122019e+00     4.776581e-26
 1.258925e+00     5.007138e-26
 1.412538e+00     5.239604e-26
 1.584894e+00     5.474041e-26
