## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.513612e-37
 1.122019e-08     2.200264e-37
 1.258925e-08     3.148205e-37
 1.412538e-08     4.416304e-37
 1.584893e-08     6.074756e-37
 1.778279e-08     8.205420e-37
 1.995263e-08     1.090255e-36
 2.238721e-08     1.427401e-36
 2.511887e-08     1.844317e-36
 2.818382e-08     2.355102e-36
 3.162278e-08     2.975913e-36
 3.548135e-08     3.725272e-36
 3.981071e-08     4.624469e-36
 4.466837e-08     5.698042e-36
 5.011870e-08     6.974256e-36
 5.623413e-08     8.485804e-36
 6.309576e-08     1.027044e-35
 7.079456e-08     1.237182e-35
 7.943284e-08     1.484059e-35
 8.912505e-08     1.773527e-35
 1.000000e-07     2.112378e-35
 1.122019e-07     2.508474e-35
 1.258925e-07     2.970923e-35
 1.412538e-07     3.510299e-35
 1.584892e-07     4.138830e-35
 1.778279e-07     4.870723e-35
 1.995263e-07     5.722418e-35
 2.238721e-07     6.712969e-35
 2.511887e-07     7.864486e-35
 2.818382e-07     9.202560e-35
 3.162278e-07     1.075689e-34
 3.548136e-07     1.256188e-34
 3.981071e-07     1.465735e-34
 4.466837e-07     1.708955e-34
 5.011870e-07     1.991198e-34
 5.623413e-07     2.318673e-34
 6.309576e-07     2.698570e-34
 7.079456e-07     3.139218e-34
 7.943284e-07     3.650280e-34
 8.912505e-07     4.242937e-34
 1.000000e-06     4.930172e-34
 1.122019e-06     5.727004e-34
 1.258925e-06     6.650839e-34
 1.412538e-06     7.721878e-34
 1.584893e-06     8.963482e-34
 1.778279e-06     1.040277e-33
 1.995263e-06     1.207113e-33
 2.238721e-06     1.400496e-33
 2.511887e-06     1.624642e-33
 2.818382e-06     1.884437e-33
 3.162278e-06     2.185545e-33
 3.548136e-06     2.534526e-33
 3.981071e-06     2.938980e-33
 4.466837e-06     3.407724e-33
 5.011870e-06     3.950959e-33
 5.623413e-06     4.580526e-33
 6.309576e-06     5.310128e-33
 7.079456e-06     6.155644e-33
 7.943284e-06     7.135496e-33
 8.912505e-06     8.270997e-33
 1.000000e-05     9.586887e-33
 1.122019e-05     1.111180e-32
 1.258925e-05     1.287891e-32
 1.412538e-05     1.492670e-32
 1.584893e-05     1.729971e-32
 1.778279e-05     2.004962e-32
 1.995263e-05     2.323626e-32
 2.238721e-05     2.692894e-32
 2.511887e-05     3.120807e-32
 2.818382e-05     3.616670e-32
 3.162278e-05     4.191282e-32
 3.548135e-05     4.857139e-32
 3.981071e-05     5.628726e-32
 4.466837e-05     6.522843e-32
 5.011870e-05     7.558928e-32
 5.623413e-05     8.759544e-32
 6.309577e-05     1.015081e-31
 7.079457e-05     1.176297e-31
 7.943284e-05     1.363113e-31
 8.912505e-05     1.579590e-31
 1.000000e-04     1.830444e-31
 1.122018e-04     2.121125e-31
 1.258926e-04     2.457546e-31
 1.412538e-04     2.839827e-31
 1.584893e-04     3.279795e-31
 1.778279e-04     3.789207e-31
 1.995262e-04     4.380773e-31
 2.238722e-04     5.068926e-31
 2.511887e-04     5.870422e-31
 2.818383e-04     6.804928e-31
 3.162278e-04     7.895606e-31
 3.548134e-04     9.169789e-31
 3.981073e-04     1.065979e-30
 4.466837e-04     1.240380e-30
 5.011873e-04     1.444707e-30
 5.623413e-04     1.684317e-30
 6.309572e-04     1.965562e-30
 7.079460e-04     2.295977e-30
 7.943284e-04     2.684504e-30
 8.912510e-04     3.141764e-30
 1.000000e-03     3.680380e-30
 1.122018e-03     4.315358e-30
 1.258926e-03     5.064568e-30
 1.412538e-03     5.949250e-30
 1.584893e-03     6.994722e-30
 1.778279e-03     8.231153e-30
 1.995262e-03     9.694499e-30
 2.238722e-03     1.142765e-29
 2.511887e-03     1.348174e-29
 2.818383e-03     1.591785e-29
 3.162278e-03     1.880889e-29
 3.548133e-03     2.224195e-29
 3.981073e-03     2.632111e-29
