## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.962705e-37
 1.122019e-08     2.853281e-37
 1.258925e-08     4.083737e-37
 1.412538e-08     5.731063e-37
 1.584893e-08     7.886874e-37
 1.778279e-08     1.065797e-36
 1.995263e-08     1.416733e-36
 2.238721e-08     1.855571e-36
 2.511887e-08     2.398415e-36
 2.818382e-08     3.063662e-36
 3.162278e-08     3.872400e-36
 3.548135e-08     4.848801e-36
 3.981071e-08     6.020648e-36
 4.466837e-08     7.419961e-36
 5.011870e-08     9.083620e-36
 5.623413e-08     1.105428e-35
 6.309576e-08     1.338121e-35
 7.079456e-08     1.612136e-35
 7.943284e-08     1.934079e-35
 8.912505e-08     2.311588e-35
 1.000000e-07     2.753522e-35
 1.122019e-07     3.270139e-35
 1.258925e-07     3.873322e-35
 1.412538e-07     4.576865e-35
 1.584892e-07     5.396721e-35
 1.778279e-07     6.351425e-35
 1.995263e-07     7.462426e-35
 2.238721e-07     8.754581e-35
 2.511887e-07     1.025673e-34
 2.818382e-07     1.200228e-34
 3.162278e-07     1.402995e-34
 3.548136e-07     1.638464e-34
 3.981071e-07     1.911829e-34
 4.466837e-07     2.229125e-34
 5.011870e-07     2.597332e-34
 5.623413e-07     3.024550e-34
 6.309576e-07     3.520158e-34
 7.079456e-07     4.095023e-34
 7.943284e-07     4.761754e-34
 8.912505e-07     5.534935e-34
 1.000000e-06     6.431505e-34
 1.122019e-06     7.471058e-34
 1.258925e-06     8.676303e-34
 1.412538e-06     1.007359e-33
 1.584893e-06     1.169341e-33
 1.778279e-06     1.357113e-33
 1.995263e-06     1.574771e-33
 2.238721e-06     1.827062e-33
 2.511887e-06     2.119488e-33
 2.818382e-06     2.458422e-33
 3.162278e-06     2.851255e-33
 3.548136e-06     3.306545e-33
 3.981071e-06     3.834206e-33
 4.466837e-06     4.445742e-33
 5.011870e-06     5.154462e-33
 5.623413e-06     5.975811e-33
 6.309576e-06     6.927671e-33
 7.079456e-06     8.030756e-33
 7.943284e-06     9.309100e-33
 8.912505e-06     1.079051e-32
 1.000000e-05     1.250726e-32
 1.122019e-05     1.449671e-32
 1.258925e-05     1.680213e-32
 1.412538e-05     1.947375e-32
 1.584893e-05     2.256965e-32
 1.778279e-05     2.615726e-32
 1.995263e-05     3.031465e-32
 2.238721e-05     3.513224e-32
 2.511887e-05     4.071493e-32
 2.818382e-05     4.718412e-32
 3.162278e-05     5.468069e-32
 3.548135e-05     6.336767e-32
 3.981071e-05     7.343404e-32
 4.466837e-05     8.509898e-32
 5.011870e-05     9.861608e-32
 5.623413e-05     1.142797e-31
 6.309577e-05     1.324306e-31
 7.079457e-05     1.534633e-31
 7.943284e-05     1.778360e-31
 8.912505e-05     2.060784e-31
 1.000000e-04     2.388055e-31
 1.122018e-04     2.767288e-31
 1.258926e-04     3.206222e-31
 1.412538e-04     3.705155e-31
 1.584893e-04     4.279301e-31
 1.778279e-04     4.943960e-31
 1.995262e-04     5.715724e-31
 2.238722e-04     6.613434e-31
 2.511887e-04     7.658954e-31
 2.818383e-04     8.877933e-31
 3.162278e-04     1.030058e-30
 3.548134e-04     1.196254e-30
 3.981073e-04     1.390593e-30
 4.466837e-04     1.618057e-30
 5.011873e-04     1.884544e-30
 5.623413e-04     2.197039e-30
 6.309572e-04     2.563824e-30
 7.079460e-04     2.994723e-30
 7.943284e-04     3.501391e-30
 8.912510e-04     4.097678e-30
 1.000000e-03     4.800039e-30
 1.122018e-03     5.628037e-30
 1.258926e-03     6.604965e-30
 1.412538e-03     7.758514e-30
 1.584893e-03     9.121688e-30
 1.778279e-03     1.073381e-29
 1.995262e-03     1.264176e-29
 2.238722e-03     1.490144e-29
 2.511887e-03     1.757951e-29
 2.818383e-03     2.075557e-29
 3.162278e-03     2.452469e-29
 3.548133e-03     2.900034e-29
 3.981073e-03     3.431823e-29
 4.466837e-03     4.064041e-29
 5.011873e-03     4.816085e-29
 5.623413e-03     5.711188e-29
 6.309573e-03     6.777246e-29
 7.079460e-03     8.047916e-29
 7.943284e-03     9.564049e-29
 8.912510e-03     1.137568e-28
 1.000000e-02     1.354456e-28
 1.122019e-02     1.614746e-28
 1.258925e-02     1.927988e-28
 1.412538e-02     2.306063e-28
 1.584894e-02     2.763625e-28
 1.778279e-02     3.318594e-28
 1.995263e-02     3.992664e-28
 2.238721e-02     4.811773e-28
 2.511887e-02     5.806702e-28
 2.818385e-02     7.013670e-28
 3.162277e-02     8.475093e-28
 3.548136e-02     1.024061e-27
 3.981071e-02     1.236815e-27
 4.466837e-02     1.492560e-27
 5.011876e-02     1.799253e-27
 5.623413e-02     2.166261e-27
 6.309576e-02     2.604650e-27
 7.079456e-02     3.127503e-27
 7.943284e-02     3.750368e-27
 8.912515e-02     4.491713e-27
 1.000000e-01     5.373525e-27
 1.122019e-01     6.422823e-27
 1.258925e-01     7.639707e-27
 1.412538e-01     8.988591e-27
 1.584894e-01     1.044548e-26
 1.778279e-01     1.199260e-26
 1.995263e-01     1.361562e-26
 2.238721e-01     1.530224e-26
 2.511887e-01     1.704179e-26
 2.818385e-01     1.882500e-26
 3.162278e-01     2.064391e-26
 3.548135e-01     2.249199e-26
 3.981071e-01     2.436388e-26
 4.466837e-01     2.625554e-26
 5.011876e-01     2.816394e-26
 5.623413e-01     3.008705e-26
 6.309576e-01     3.202358e-26
 7.079456e-01     3.397308e-26
 7.943284e-01     3.593562e-26
 8.912515e-01     3.791164e-26
 1.000000e+00     3.990179e-26
 1.122019e+00     4.190692e-26
 1.258925e+00     4.392786e-26
 1.412538e+00     4.596540e-26
 1.584894e+00     4.802002e-26
 1.778279e+00     5.009189e-26
 1.995263e+00     5.218080e-26
 2.238721e+00     5.428575e-26
 2.511887e+00     5.640497e-26
 2.818385e+00     5.853547e-26
 3.162278e+00     6.067264e-26
 3.548136e+00     6.280964e-26
 3.981071e+00     6.493626e-26
 4.466837e+00     6.703780e-26
 5.011876e+00     6.909290e-26
 5.623413e+00     7.107116e-26
 6.309576e+00     7.288153e-26
 7.079456e+00     7.392520e-26
 7.943284e+00     7.452217e-26
 8.912516e+00     7.479816e-26
 1.000000e+01     7.472481e-26
 1.122019e+01     7.417174e-26
 1.258925e+01     7.345121e-26
 1.412538e+01     7.329627e-26
 1.584894e+01     7.257052e-26
 1.778279e+01     7.311019e-26
 1.995263e+01     7.327848e-26
 2.238721e+01     7.328007e-26
 2.511887e+01     7.255011e-26
 2.818385e+01     7.159702e-26
 3.162278e+01     6.976147e-26
 3.548135e+01     6.722941e-26
 3.981071e+01     6.405601e-26
 4.466837e+01     6.038288e-26
 5.011876e+01     5.636899e-26
 5.623413e+01     5.226605e-26
 6.309576e+01     4.822713e-26
 7.079456e+01     4.445247e-26
 7.943284e+01     4.105918e-26
 8.912515e+01     3.811648e-26
 1.000000e+02     3.563156e-26
 1.120000e+02     3.362194e-26
 1.250000e+02     3.205157e-26
 1.400000e+02     3.080511e-26
 1.550000e+02     2.997718e-26
 1.650000e+02     2.959760e-26
 1.750000e+02     2.934333e-26
 1.850000e+02     2.922082e-26
 1.900000e+02     2.928873e-26
 1.950000e+02     2.959988e-26
 2.000000e+02     3.042275e-26
 2.050000e+02     3.235948e-26
 2.100000e+02     3.660923e-26
 2.150000e+02     4.561054e-26
 2.180000e+02     5.502515e-26
 2.210000e+02     6.926191e-26
 2.240000e+02     9.060076e-26
 2.260000e+02     1.102109e-25
 2.270000e+02     1.220721e-25
 2.275000e+02     1.285875e-25
 2.278400e+02     1.332610e-25
 2.380000e+02     1.131174e-23
 2.500000e+02     2.612578e-23
 2.700000e+02     4.151812e-23
 2.900000e+02     5.151502e-23
 3.035000e+02     5.662165e-23
 3.037800e+02     7.364477e-23
 3.045000e+02     7.304108e-23
 3.060000e+02     7.199053e-23
 3.080000e+02     7.072183e-23
 3.100000e+02     6.976082e-23
 3.120000e+02     6.890175e-23
 3.150000e+02     6.793849e-23
 3.200000e+02     6.701894e-23
 3.250000e+02     6.671632e-23
 3.300000e+02     6.691030e-23
 3.400000e+02     6.821923e-23
 3.600000e+02     7.251618e-23
 3.800000e+02     7.754159e-23
 4.050000e+02     8.394502e-23
 4.250000e+02     8.914450e-23
 4.500000e+02     9.558296e-23
 4.650000e+02     9.947305e-23
 4.750000e+02     1.020568e-22
 4.820000e+02     1.038575e-22
 4.870000e+02     1.051654e-22
 4.910000e+02     1.062271e-22
 4.950000e+02     1.072247e-22
 4.980000e+02     1.080131e-22
 5.000000e+02     1.084960e-22
 5.020000e+02     1.090422e-22
 5.039800e+02     1.095404e-22
 5.100000e+02     1.152598e-22
 5.250000e+02     1.263986e-22
 5.600000e+02     1.436758e-22
 6.000000e+02     1.587192e-22
 6.500000e+02     1.759022e-22
 7.000000e+02     1.945745e-22
 7.500000e+02     2.172383e-22
 8.000000e+02     2.463373e-22
 8.300000e+02     2.676230e-22
 8.600000e+02     2.931536e-22
 8.800000e+02     3.127821e-22
 8.900000e+02     3.235123e-22
 8.960000e+02     3.301303e-22
 9.000000e+02     3.347498e-22
 9.030000e+02     3.383304e-22
 9.060000e+02     3.418290e-22
 9.090000e+02     3.455136e-22
 9.117800e+02     3.489998e-22
 9.300000e+02     8.174714e-22
 9.500000e+02     1.541496e-21
 9.750000e+02     2.749503e-21
 9.900000e+02     3.344227e-21
 1.005000e+03     4.051744e-21
 1.025000e+03     5.252785e-21
 1.045000e+03     6.293922e-21
 1.065000e+03     7.736406e-21
 1.085000e+03     9.187436e-21
 1.105000e+03     1.059782e-20
 1.125000e+03     1.210956e-20
 1.145000e+03     1.345542e-20
 1.165000e+03     1.495761e-20
 1.185000e+03     1.624062e-20
 1.205000e+03     1.751443e-20
 1.215600e+03     1.812031e-20
 1.215670e+03     1.946965e-20
 1.216000e+03     1.948374e-20
 1.218000e+03     1.956370e-20
 1.221000e+03     1.966721e-20
 1.225000e+03     1.980340e-20
 1.230000e+03     2.000958e-20
 1.240000e+03     2.056049e-20
 1.250000e+03     2.112290e-20
 1.265000e+03     2.224875e-20
 1.285000e+03     2.363987e-20
 1.305000e+03     2.518222e-20
 1.325000e+03     2.648192e-20
 1.345000e+03     2.784181e-20
 1.365000e+03     2.917164e-20
 1.385000e+03     3.057378e-20
 1.405000e+03     3.175779e-20
 1.425000e+03     3.282629e-20
 1.442000e+03     3.381079e-20
