## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     5.430499e-37
 1.122019e-08     7.897796e-37
 1.258925e-08     1.132164e-36
 1.412538e-08     1.592598e-36
 1.584893e-08     2.197446e-36
 1.778279e-08     2.977358e-36
 1.995263e-08     3.967632e-36
 2.238721e-08     5.208694e-36
 2.511887e-08     6.746817e-36
 2.818382e-08     8.634878e-36
 3.162278e-08     1.093347e-35
 3.548135e-08     1.371205e-35
 3.981071e-08     1.705040e-35
 4.466837e-08     2.104044e-35
 5.011870e-08     2.578807e-35
 5.623413e-08     3.141564e-35
 6.309576e-08     3.806450e-35
 7.079456e-08     4.589808e-35
 7.943284e-08     5.510580e-35
 8.912505e-08     6.590667e-35
 1.000000e-07     7.855482e-35
 1.122019e-07     9.334436e-35
 1.258925e-07     1.106160e-34
 1.412538e-07     1.307654e-34
 1.584892e-07     1.542499e-34
 1.778279e-07     1.816010e-34
 1.995263e-07     2.134337e-34
 2.238721e-07     2.504609e-34
 2.511887e-07     2.935095e-34
 2.818382e-07     3.435370e-34
 3.162278e-07     4.016545e-34
 3.548136e-07     4.691485e-34
 3.981071e-07     5.475094e-34
 4.466837e-07     6.384672e-34
 5.011870e-07     7.440230e-34
 5.623413e-07     8.665002e-34
 6.309576e-07     1.008588e-33
 7.079456e-07     1.173402e-33
 7.943284e-07     1.364559e-33
 8.912505e-07     1.586240e-33
 1.000000e-06     1.843302e-33
 1.122019e-06     2.141365e-33
 1.258925e-06     2.486940e-33
 1.412538e-06     2.887583e-33
 1.584893e-06     3.352037e-33
 1.778279e-06     3.890443e-33
 1.995263e-06     4.514551e-33
 2.238721e-06     5.237966e-33
 2.511887e-06     6.076472e-33
 2.818382e-06     7.048339e-33
 3.162278e-06     8.174763e-33
 3.548136e-06     9.480285e-33
 3.981071e-06     1.099333e-32
 4.466837e-06     1.274689e-32
 5.011870e-06     1.477913e-32
