## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     4.589376e-41
 1.122019e-08     6.672724e-41
 1.258925e-08     9.512551e-41
 1.412538e-08     1.327175e-40
 1.584893e-08     1.814995e-40
 1.778279e-08     2.437949e-40
 1.995263e-08     3.222645e-40
 2.238721e-08     4.199435e-40
 2.511887e-08     5.402995e-40
 2.818382e-08     6.872934e-40
 3.162278e-08     8.654677e-40
 3.548135e-08     1.080033e-39
 3.981071e-08     1.336982e-39
 4.466837e-08     1.643228e-39
 5.011870e-08     2.006737e-39
 5.623413e-08     2.436728e-39
 6.309576e-08     2.943849e-39
 7.079456e-08     3.540423e-39
 7.943284e-08     4.240736e-39
 8.912505e-08     5.061308e-39
 1.000000e-07     6.021313e-39
 1.122019e-07     7.142946e-39
 1.258925e-07     8.451920e-39
 1.412538e-07     9.978086e-39
 1.584892e-07     1.175597e-38
 1.778279e-07     1.382568e-38
 1.995263e-07     1.623362e-38
 2.238721e-07     1.903361e-38
 2.511887e-07     2.228805e-38
 2.818382e-07     2.606920e-38
 3.162278e-07     3.046092e-38
 3.548136e-07     3.556027e-38
 3.981071e-07     4.147975e-38
 4.466837e-07     4.834990e-38
 5.011870e-07     5.632175e-38
 5.623413e-07     6.557063e-38
 6.309576e-07     7.629945e-38
 7.079456e-07     8.874337e-38
 7.943284e-07     1.031752e-37
 8.912505e-07     1.199106e-37
 1.000000e-06     1.393161e-37
 1.122019e-06     1.618156e-37
 1.258925e-06     1.879005e-37
 1.412538e-06     2.181412e-37
 1.584893e-06     2.531971e-37
 1.778279e-06     2.938338e-37
 1.995263e-06     3.409377e-37
 2.238721e-06     3.955355e-37
 2.511887e-06     4.588183e-37
 2.818382e-06     5.321647e-37
 3.162278e-06     6.171743e-37
 3.548136e-06     7.156989e-37
 3.981071e-06     8.298834e-37
 4.466837e-06     9.622175e-37
 5.011870e-06     1.115580e-36
 5.623413e-06     1.293315e-36
 6.309576e-06     1.499291e-36
 7.079456e-06     1.737989e-36
 7.943284e-06     2.014611e-36
 8.912505e-06     2.335172e-36
 1.000000e-05     2.706659e-36
 1.122019e-05     3.137152e-36
 1.258925e-05     3.636017e-36
 1.412538e-05     4.214123e-36
 1.584893e-05     4.884038e-36
 1.778279e-05     5.660349e-36
 1.995263e-05     6.559953e-36
 2.238721e-05     7.602413e-36
 2.511887e-05     8.810429e-36
 2.818382e-05     1.021027e-35
 3.162278e-05     1.183242e-35
 3.548135e-05     1.371216e-35
 3.981071e-05     1.589037e-35
 4.466837e-05     1.841449e-35
 5.011870e-05     2.133938e-35
 5.623413e-05     2.472876e-35
 6.309577e-05     2.865632e-35
 7.079457e-05     3.320749e-35
 7.943284e-05     3.848135e-35
 8.912505e-05     4.459256e-35
 1.000000e-04     5.167420e-35
 1.122018e-04     5.988021e-35
 1.258926e-04     6.937423e-35
 1.412538e-04     8.010427e-35
 1.584893e-04     9.248687e-35
 1.778279e-04     1.068565e-34
 1.995262e-04     1.235648e-34
 2.238722e-04     1.430150e-34
 2.511887e-04     1.656794e-34
 2.818383e-04     1.921152e-34
 3.162278e-04     2.229795e-34
 3.548134e-04     2.590489e-34
 3.981073e-04     3.012417e-34
 4.466837e-04     3.506436e-34
 5.011873e-04     4.085413e-34
 5.623413e-04     4.764585e-34
 6.309572e-04     5.562026e-34
 7.079460e-04     6.499179e-34
 7.943284e-04     7.601490e-34
 8.912510e-04     8.899201e-34
 1.000000e-03     1.042826e-33
 1.122018e-03     1.223140e-33
 1.258926e-03     1.435952e-33
 1.412538e-03     1.687315e-33
 1.584893e-03     1.984442e-33
 1.778279e-03     2.335932e-33
 1.995262e-03     2.752035e-33
 2.238722e-03     3.244978e-33
 2.511887e-03     3.829343e-33
 2.818383e-03     4.522547e-33
 3.162278e-03     5.345386e-33
 3.548133e-03     6.322697e-33
 3.981073e-03     7.484179e-33
 4.466837e-03     8.865307e-33
 5.011873e-03     1.050855e-32
 5.623413e-03     1.246480e-32
 6.309573e-03     1.479522e-32
 7.079460e-03     1.757370e-32
 7.943284e-03     2.089015e-32
 8.912510e-03     2.485496e-32
 1.000000e-02     2.960484e-32
 1.122019e-02     3.531005e-32
 1.258925e-02     4.218271e-32
 1.412538e-02     5.048657e-32
 1.584894e-02     6.054625e-32
 1.778279e-02     7.275760e-32
 1.995263e-02     8.759798e-32
 2.238721e-02     1.056359e-31
 2.511887e-02     1.275436e-31
 2.818385e-02     1.541099e-31
 3.162277e-02     1.862564e-31
 3.548136e-02     2.250609e-31
 3.981071e-02     2.717805e-31
 4.466837e-02     3.278894e-31
 5.011876e-02     3.951173e-31
 5.623413e-02     4.755018e-31
 6.309576e-02     5.714540e-31
 7.079456e-02     6.858270e-31
 7.943284e-02     8.220149e-31
 8.912515e-02     9.840520e-31
 1.000000e-01     1.176744e-30
 1.122019e-01     1.406049e-30
 1.258925e-01     1.669851e-30
 1.412538e-01     1.957584e-30
 1.584894e-01     2.264687e-30
 1.778279e-01     2.588219e-30
 1.995263e-01     2.925739e-30
 2.238721e-01     3.275035e-30
 2.511887e-01     3.634123e-30
 2.818385e-01     4.001260e-30
 3.162278e-01     4.374960e-30
 3.548135e-01     4.754013e-30
 3.981071e-01     5.137453e-30
 4.466837e-01     5.524564e-30
 5.011876e-01     5.914832e-30
 5.623413e-01     6.307932e-30
 6.309576e-01     6.702271e-30
 7.079456e-01     7.099473e-30
 7.943284e-01     7.498988e-30
 8.912515e-01     7.900530e-30
 1.000000e+00     8.303787e-30
 1.122019e+00     8.708268e-30
 1.258925e+00     9.113114e-30
 1.412538e+00     9.516923e-30
 1.584894e+00     9.917426e-30
 1.778279e+00     1.031110e-29
 1.995263e+00     1.069257e-29
 2.238721e+00     1.105383e-29
 2.511887e+00     1.138312e-29
 2.818385e+00     1.166366e-29
 3.162278e+00     1.187217e-29
 3.548136e+00     1.197778e-29
 3.981071e+00     1.194214e-29
