## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.324256e-37
 1.122019e-08     1.924947e-37
 1.258925e-08     2.753898e-37
 1.412538e-08     3.862406e-37
 1.584893e-08     5.311699e-37
 1.778279e-08     7.173189e-37
 1.995263e-08     9.529099e-37
 2.238721e-08     1.247352e-36
 2.511887e-08     1.611406e-36
 2.818382e-08     2.057369e-36
 3.162278e-08     2.599335e-36
 3.548135e-08     3.253459e-36
 3.981071e-08     4.038313e-36
 4.466837e-08     4.975302e-36
 5.011870e-08     6.089082e-36
 5.623413e-08     7.408172e-36
 6.309576e-08     8.965506e-36
 7.079456e-08     1.079918e-35
 7.943284e-08     1.295336e-35
 8.912505e-08     1.547910e-35
 1.000000e-07     1.843567e-35
 1.122019e-07     2.189164e-35
 1.258925e-07     2.592647e-35
 1.412538e-07     3.063242e-35
 1.584892e-07     3.611615e-35
 1.778279e-07     4.250161e-35
 1.995263e-07     4.993223e-35
 2.238721e-07     5.857422e-35
 2.511887e-07     6.862048e-35
 2.818382e-07     8.029426e-35
 3.162278e-07     9.385469e-35
 3.548136e-07     1.096018e-34
 3.981071e-07     1.278831e-34
 4.466837e-07     1.491020e-34
 5.011870e-07     1.737253e-34
 5.623413e-07     2.022946e-34
 6.309576e-07     2.354373e-34
 7.079456e-07     2.738797e-34
 7.943284e-07     3.184651e-34
 8.912505e-07     3.701689e-34
 1.000000e-06     4.301236e-34
 1.122019e-06     4.996395e-34
 1.258925e-06     5.802351e-34
 1.412538e-06     6.736727e-34
 1.584893e-06     7.819904e-34
 1.778279e-06     9.075536e-34
 1.995263e-06     1.053102e-33
 2.238721e-06     1.221809e-33
 2.511887e-06     1.417354e-33
 2.818382e-06     1.643998e-33
 3.162278e-06     1.906685e-33
 3.548136e-06     2.211135e-33
 3.981071e-06     2.563980e-33
 4.466837e-06     2.972911e-33
 5.011870e-06     3.446828e-33
 5.623413e-06     3.996060e-33
 6.309576e-06     4.632563e-33
 7.079456e-06     5.370188e-33
 7.943284e-06     6.225008e-33
 8.912505e-06     7.215615e-33
 1.000000e-05     8.363593e-33
 1.122019e-05     9.693921e-33
 1.258925e-05     1.123554e-32
 1.412538e-05     1.302203e-32
 1.584893e-05     1.509223e-32
 1.778279e-05     1.749124e-32
 1.995263e-05     2.027125e-32
 2.238721e-05     2.349273e-32
 2.511887e-05     2.722583e-32
 2.818382e-05     3.155172e-32
 3.162278e-05     3.656461e-32
 3.548135e-05     4.237352e-32
 3.981071e-05     4.910481e-32
 4.466837e-05     5.690505e-32
 5.011870e-05     6.594381e-32
 5.623413e-05     7.641794e-32
 6.309577e-05     8.855526e-32
 7.079457e-05     1.026197e-31
 7.943284e-05     1.189174e-31
 8.912505e-05     1.378028e-31
 1.000000e-04     1.596872e-31
 1.122018e-04     1.850461e-31
 1.258926e-04     2.143944e-31
 1.412538e-04     2.477381e-31
 1.584893e-04     2.861161e-31
 1.778279e-04     3.305551e-31
 1.995262e-04     3.821635e-31
 2.238722e-04     4.422001e-31
 2.511887e-04     5.121267e-31
 2.818383e-04     5.936591e-31
 3.162278e-04     6.888184e-31
 3.548134e-04     7.999897e-31
 3.981073e-04     9.299925e-31
 4.466837e-04     1.082160e-30
 5.011873e-04     1.260441e-30
 5.623413e-04     1.469509e-30
 6.309572e-04     1.714909e-30
 7.079460e-04     2.003216e-30
 7.943284e-04     2.342233e-30
 8.912510e-04     2.741229e-30
 1.000000e-03     3.211221e-30
 1.122018e-03     3.765304e-30
 1.258926e-03     4.419074e-30
 1.412538e-03     5.191066e-30
 1.584893e-03     6.103377e-30
 1.778279e-03     7.182337e-30
 1.995262e-03     8.459325e-30
 2.238722e-03     9.971771e-30
 2.511887e-03     1.176431e-29
 2.818383e-03     1.389024e-29
 3.162278e-03     1.641320e-29
 3.548133e-03     1.940920e-29
 3.981073e-03     2.296907e-29
 4.466837e-03     2.720133e-29
 5.011873e-03     3.223588e-29
 5.623413e-03     3.822827e-29
 6.309573e-03     4.536535e-29
 7.079460e-03     5.387253e-29
 7.943284e-03     6.402352e-29
 8.912510e-03     7.615365e-29
 1.000000e-02     9.067697e-29
 1.122019e-02     1.081082e-28
 1.258925e-02     1.290878e-28
 1.412538e-02     1.544128e-28
 1.584894e-02     1.850656e-28
 1.778279e-02     2.222475e-28
 1.995263e-02     2.674121e-28
 2.238721e-02     3.222963e-28
 2.511887e-02     3.889611e-28
 2.818385e-02     4.698304e-28
 3.162277e-02     5.677419e-28
 3.548136e-02     6.860168e-28
 3.981071e-02     8.285292e-28
 4.466837e-02     9.998213e-28
 5.011876e-02     1.205217e-27
 5.623413e-02     1.450983e-27
 6.309576e-02     1.744525e-27
 7.079456e-02     2.094599e-27
 7.943284e-02     2.511613e-27
 8.912515e-02     3.007929e-27
 1.000000e-01     3.598268e-27
 1.122019e-01     4.300747e-27
 1.258925e-01     5.114644e-27
 1.412538e-01     6.015372e-27
 1.584894e-01     6.986913e-27
 1.778279e-01     8.017598e-27
 1.995263e-01     9.098056e-27
 2.238721e-01     1.022024e-26
 2.511887e-01     1.137715e-26
 2.818385e-01     1.256269e-26
 3.162278e-01     1.377164e-26
 3.548135e-01     1.499971e-26
 3.981071e-01     1.624339e-26
 4.466837e-01     1.750004e-26
 5.011876e-01     1.876770e-26
 5.623413e-01     2.004505e-26
 6.309576e-01     2.133116e-26
 7.079456e-01     2.262586e-26
 7.943284e-01     2.392919e-26
 8.912515e-01     2.524143e-26
 1.000000e+00     2.656297e-26
 1.122019e+00     2.789433e-26
 1.258925e+00     2.923599e-26
 1.412538e+00     3.058833e-26
 1.584894e+00     3.195147e-26
 1.778279e+00     3.332521e-26
 1.995263e+00     3.470894e-26
 2.238721e+00     3.610130e-26
 2.511887e+00     3.750005e-26
 2.818385e+00     3.890162e-26
 3.162278e+00     4.030061e-26
 3.548136e+00     4.168898e-26
 3.981071e+00     4.305490e-26
 4.466837e+00     4.438131e-26
 5.011876e+00     4.564373e-26
 5.623413e+00     4.680787e-26
 6.309576e+00     4.778964e-26
 7.079456e+00     4.816225e-26
 7.943284e+00     4.811626e-26
 8.912516e+00     4.774991e-26
 1.000000e+01     4.696684e-26
 1.122019e+01     4.560996e-26
 1.258925e+01     4.460854e-26
 1.412538e+01     4.312781e-26
 1.584894e+01     4.191332e-26
 1.778279e+01     4.036374e-26
 1.995263e+01     3.885690e-26
 2.238721e+01     3.718766e-26
 2.511887e+01     3.524368e-26
 2.818385e+01     3.303834e-26
 3.162278e+01     3.065275e-26
 3.548135e+01     2.816228e-26
 3.981071e+01     2.562851e-26
 4.466837e+01     2.316277e-26
 5.011876e+01     2.081237e-26
 5.623413e+01     1.865949e-26
 6.309576e+01     1.674852e-26
 7.079456e+01     1.508748e-26
 7.943284e+01     1.367371e-26
 8.912515e+01     1.247566e-26
 1.000000e+02     1.147404e-26
 1.120000e+02     1.065793e-26
 1.250000e+02     1.000833e-26
 1.400000e+02     9.474027e-27
 1.550000e+02     9.101967e-27
 1.650000e+02     8.921759e-27
 1.750000e+02     8.784721e-27
 1.850000e+02     8.698799e-27
 1.900000e+02     8.700962e-27
 1.950000e+02     8.782128e-27
 2.000000e+02     9.025025e-27
 2.050000e+02     9.623191e-27
 2.100000e+02     1.096290e-26
 2.150000e+02     1.381240e-26
 2.180000e+02     1.679585e-26
 2.210000e+02     2.130742e-26
 2.240000e+02     2.804583e-26
 2.260000e+02     3.424988e-26
 2.270000e+02     3.800136e-26
 2.275000e+02     4.006214e-26
