## EBL from Khaire & Srianand 2018; Q20 Model with alpha=-2.0 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.435329e-40
 1.122019e-08     2.086880e-40
 1.258925e-08     2.975847e-40
 1.412538e-08     4.153486e-40
 1.584893e-08     5.682486e-40
 1.778279e-08     7.635811e-40
 1.995263e-08     1.009708e-39
 2.238721e-08     1.316170e-39
 2.511887e-08     1.693868e-39
 2.818382e-08     2.155255e-39
 3.162278e-08     2.714610e-39
 3.548135e-08     3.388312e-39
 3.981071e-08     4.195199e-39
 4.466837e-08     5.156999e-39
 5.011870e-08     6.298750e-39
 5.623413e-08     7.649426e-39
 6.309576e-08     9.242495e-39
 7.079456e-08     1.111668e-38
 7.943284e-08     1.331689e-38
 8.912505e-08     1.589503e-38
 1.000000e-07     1.891137e-38
 1.122019e-07     2.243565e-38
 1.258925e-07     2.654868e-38
 1.412538e-07     3.134429e-38
 1.584892e-07     3.693097e-38
 1.778279e-07     4.343476e-38
 1.995263e-07     5.100155e-38
 2.238721e-07     5.980038e-38
 2.511887e-07     7.002744e-38
 2.818382e-07     8.190978e-38
 3.162278e-07     9.571094e-38
 3.548136e-07     1.117360e-37
 3.981071e-07     1.303385e-37
 4.466837e-07     1.519286e-37
 5.011870e-07     1.769811e-37
 5.623413e-07     2.060469e-37
 6.309576e-07     2.397638e-37
 7.079456e-07     2.788706e-37
 7.943284e-07     3.242250e-37
 8.912505e-07     3.768188e-37
 1.000000e-06     4.378038e-37
 1.122019e-06     5.085126e-37
 1.258925e-06     5.904892e-37
 1.412538e-06     6.855263e-37
 1.584893e-06     7.956963e-37
 1.778279e-06     9.234047e-37
 1.995263e-06     1.071438e-36
 2.238721e-06     1.243023e-36
 2.511887e-06     1.441902e-36
 2.818382e-06     1.672408e-36
 3.162278e-06     1.939568e-36
 3.548136e-06     2.249202e-36
 3.981071e-06     2.608051e-36
 4.466837e-06     3.023938e-36
 5.011870e-06     3.505914e-36
 5.623413e-06     4.064484e-36
 6.309576e-06     4.711805e-36
 7.079456e-06     5.461965e-36
 7.943284e-06     6.331310e-36
 8.912505e-06     7.338745e-36
 1.000000e-05     8.506222e-36
 1.122019e-05     9.859141e-36
 1.258925e-05     1.142693e-35
 1.412538e-05     1.324376e-35
 1.584893e-05     1.534911e-35
 1.778279e-05     1.778884e-35
 1.995263e-05     2.061604e-35
 2.238721e-05     2.389220e-35
 2.511887e-05     2.768865e-35
 2.818382e-05     3.208796e-35
 3.162278e-05     3.718592e-35
 3.548135e-05     4.309342e-35
 3.981071e-05     4.993894e-35
 4.466837e-05     5.787154e-35
 5.011870e-05     6.706367e-35
 5.623413e-05     7.771552e-35
 6.309577e-05     9.005877e-35
 7.079457e-05     1.043618e-34
 7.943284e-05     1.209361e-34
 8.912505e-05     1.401419e-34
